
time,ax,ay,az,wx,wy,wz,
0.114,1.06,-0.86,1.07,-0.18,-0.75,0.30,
0.122,1.06,-0.86,1.07,-0.44,-0.89,0.37,
0.123,1.06,-0.86,1.07,-0.44,-0.89,0.37,
0.123,1.02,-0.78,1.13,-0.44,-0.89,0.37,
0.124,1.02,-0.78,1.13,-0.44,-0.89,0.37,
0.132,1.02,-0.78,1.13,-0.69,-0.92,0.33,
0.132,1.02,-0.78,1.13,-0.69,-0.92,0.33,
0.133,1.07,-0.69,1.06,-0.69,-0.92,0.33,
0.133,1.07,-0.69,1.06,-0.69,-0.92,0.33,
0.144,1.07,-0.69,1.06,-0.87,-0.87,0.23,
0.146,1.07,-0.69,1.06,-0.87,-0.87,0.23,
0.146,1.24,-0.65,0.85,-0.87,-0.87,0.23,
0.147,1.24,-0.65,0.85,-0.87,-0.87,0.23,
0.154,1.24,-0.65,0.85,-0.95,-0.80,0.11,
0.155,1.24,-0.65,0.85,-0.95,-0.80,0.11,
0.156,1.43,-0.63,0.55,-0.95,-0.80,0.11,
0.157,1.43,-0.63,0.55,-0.95,-0.80,0.11,
0.16,1.43,-0.63,0.55,-0.95,-0.75,0.01,
0.161,1.43,-0.63,0.55,-0.95,-0.75,0.01,
0.163,1.54,-0.72,0.19,-0.95,-0.75,0.01,
0.163,1.54,-0.72,0.19,-0.95,-0.75,0.01,
0.169,1.54,-0.72,0.19,-0.88,-0.74,-0.06,
0.171,1.54,-0.72,0.19,-0.88,-0.74,-0.06,
0.171,1.60,-0.89,-0.21,-0.88,-0.74,-0.06,
0.172,1.60,-0.89,-0.21,-0.88,-0.74,-0.06,
0.179,1.60,-0.89,-0.21,-0.79,-0.77,-0.10,
0.18,1.60,-0.89,-0.21,-0.79,-0.77,-0.10,
0.18,1.59,-1.11,-0.64,-0.79,-0.77,-0.10,
0.181,1.59,-1.11,-0.64,-0.79,-0.77,-0.10,
0.188,1.59,-1.11,-0.64,-0.69,-0.83,-0.12,
0.189,1.59,-1.11,-0.64,-0.69,-0.83,-0.12,
0.189,1.52,-1.31,-1.07,-0.69,-0.83,-0.12,
0.19,1.52,-1.31,-1.07,-0.69,-0.83,-0.12,
0.198,1.52,-1.31,-1.07,-0.61,-0.90,-0.15,
0.199,1.52,-1.31,-1.07,-0.61,-0.90,-0.15,
0.199,1.43,-1.42,-1.45,-0.61,-0.90,-0.15,
0.199,1.43,-1.42,-1.45,-0.61,-0.90,-0.15,
0.207,1.43,-1.42,-1.45,-0.56,-0.96,-0.20,
0.208,1.43,-1.42,-1.45,-0.56,-0.96,-0.20,
0.209,1.34,-1.34,-1.74,-0.56,-0.96,-0.20,
0.209,1.34,-1.34,-1.74,-0.56,-0.96,-0.20,
0.218,1.34,-1.34,-1.74,-0.52,-1.00,-0.26,
0.219,1.34,-1.34,-1.74,-0.52,-1.00,-0.26,
0.219,1.29,-1.21,-1.96,-0.52,-1.00,-0.26,
0.22,1.29,-1.21,-1.96,-0.52,-1.00,-0.26,
0.226,1.29,-1.21,-1.96,-0.47,-1.01,-0.32,
0.227,1.29,-1.21,-1.96,-0.47,-1.01,-0.32,
0.228,1.36,-1.06,-1.89,-0.47,-1.01,-0.32,
0.228,1.36,-1.06,-1.89,-0.47,-1.01,-0.32,
0.236,1.36,-1.06,-1.89,-0.38,-1.01,-0.38,
0.236,1.36,-1.06,-1.89,-0.38,-1.01,-0.38,
0.236,1.56,-0.93,-1.61,-0.38,-1.01,-0.38,
0.237,1.56,-0.93,-1.61,-0.38,-1.01,-0.38,
0.245,1.56,-0.93,-1.61,-0.27,-0.99,-0.42,
0.246,1.56,-0.93,-1.61,-0.27,-0.99,-0.42,
0.247,1.89,-0.90,-1.24,-0.27,-0.99,-0.42,
0.247,1.89,-0.90,-1.24,-0.27,-0.99,-0.42,
0.255,1.89,-0.90,-1.24,-0.15,-1.00,-0.42,
0.256,1.89,-0.90,-1.24,-0.15,-1.00,-0.42,
0.256,2.33,-0.94,-0.79,-0.15,-1.00,-0.42,
0.257,2.33,-0.94,-0.79,-0.15,-1.00,-0.42,
0.264,2.33,-0.94,-0.79,-0.15,-1.00,-0.42,
0.265,2.33,-0.94,-0.79,-0.15,-1.00,-0.42,
0.265,2.33,-0.94,-0.79,-0.15,-1.00,-0.42,
0.266,2.33,-0.94,-0.79,-0.15,-1.00,-0.42,
0.274,2.33,-0.94,-0.79,-0.06,-1.04,-0.38,
0.275,2.33,-0.94,-0.79,-0.06,-1.04,-0.38,
0.275,3.20,-1.21,-0.19,-0.06,-1.04,-0.38,
0.275,3.20,-1.21,-0.19,-0.06,-1.04,-0.38,
0.284,3.20,-1.21,-0.19,-0.04,-1.15,-0.28,
0.285,3.20,-1.21,-0.19,-0.04,-1.15,-0.28,
0.285,3.49,-1.41,0.08,-0.04,-1.15,-0.28,
0.286,3.49,-1.41,0.08,-0.04,-1.15,-0.28,
0.293,3.49,-1.41,0.08,-0.13,-1.34,-0.12,
0.294,3.49,-1.41,0.08,-0.13,-1.34,-0.12,
0.294,3.66,-1.60,0.39,-0.13,-1.34,-0.12,
0.295,3.66,-1.60,0.39,-0.13,-1.34,-0.12,
0.303,3.66,-1.60,0.39,-0.30,-1.56,0.07,
0.304,3.66,-1.60,0.39,-0.30,-1.56,0.07,
0.304,3.68,-1.77,0.71,-0.30,-1.56,0.07,
0.304,3.68,-1.77,0.71,-0.30,-1.56,0.07,
0.312,3.68,-1.77,0.71,-0.53,-1.77,0.23,
0.313,3.68,-1.77,0.71,-0.53,-1.77,0.23,
0.314,3.55,-1.89,1.00,-0.53,-1.77,0.23,
0.314,3.55,-1.89,1.00,-0.53,-1.77,0.23,
0.322,3.55,-1.89,1.00,-0.78,-1.88,0.30,
0.323,3.55,-1.89,1.00,-0.78,-1.88,0.30,
0.324,3.26,-1.97,1.19,-0.78,-1.88,0.30,
0.325,3.26,-1.97,1.19,-0.78,-1.88,0.30,
0.331,3.26,-1.97,1.19,-1.02,-1.88,0.27,
0.332,3.26,-1.97,1.19,-1.02,-1.88,0.27,
0.333,2.89,-1.96,1.24,-1.02,-1.88,0.27,
0.334,2.89,-1.96,1.24,-1.02,-1.88,0.27,
0.347,2.89,-1.96,1.24,-1.24,-1.76,0.16,
0.348,2.89,-1.96,1.24,-1.24,-1.76,0.16,
0.349,2.55,-1.92,1.14,-1.24,-1.76,0.16,
0.35,2.55,-1.92,1.14,-1.24,-1.76,0.16,
0.351,2.55,-1.92,1.14,-1.39,-1.55,-0.00,
0.352,2.55,-1.92,1.14,-1.39,-1.55,-0.00,
0.353,2.33,-1.84,0.91,-1.39,-1.55,-0.00,
0.353,2.33,-1.84,0.91,-1.39,-1.55,-0.00,
0.36,2.33,-1.84,0.91,-1.48,-1.28,-0.19,
0.362,2.33,-1.84,0.91,-1.48,-1.28,-0.19,
0.362,2.30,-1.76,0.62,-1.48,-1.28,-0.19,
0.363,2.30,-1.76,0.62,-1.48,-1.28,-0.19,
0.369,2.30,-1.76,0.62,-1.48,-1.00,-0.37,
0.37,2.30,-1.76,0.62,-1.48,-1.00,-0.37,
0.371,2.37,-1.74,0.22,-1.48,-1.00,-0.37,
0.371,2.37,-1.74,0.22,-1.48,-1.00,-0.37,
0.379,2.37,-1.74,0.22,-1.42,-0.77,-0.51,
0.379,2.37,-1.74,0.22,-1.42,-0.77,-0.51,
0.38,2.57,-1.69,-0.23,-1.42,-0.77,-0.51,
0.381,2.57,-1.69,-0.23,-1.42,-0.77,-0.51,
0.391,2.57,-1.69,-0.23,-1.31,-0.62,-0.59,
0.392,2.57,-1.69,-0.23,-1.31,-0.62,-0.59,
0.393,2.83,-1.69,-0.75,-1.31,-0.62,-0.59,
0.393,2.83,-1.69,-0.75,-1.31,-0.62,-0.59,
0.397,2.83,-1.69,-0.75,-1.15,-0.58,-0.59,
0.398,2.83,-1.69,-0.75,-1.15,-0.58,-0.59,
0.399,3.12,-1.71,-1.29,-1.15,-0.58,-0.59,
0.399,3.12,-1.71,-1.29,-1.15,-0.58,-0.59,
0.407,3.12,-1.71,-1.29,-0.97,-0.65,-0.52,
0.408,3.12,-1.71,-1.29,-0.97,-0.65,-0.52,
0.408,3.42,-1.72,-1.82,-0.97,-0.65,-0.52,
0.409,3.42,-1.72,-1.82,-0.97,-0.65,-0.52,
0.417,3.42,-1.72,-1.82,-0.78,-0.83,-0.36,
0.418,3.42,-1.72,-1.82,-0.78,-0.83,-0.36,
0.418,3.67,-1.73,-2.37,-0.78,-0.83,-0.36,
0.418,3.67,-1.73,-2.37,-0.78,-0.83,-0.36,
0.426,3.67,-1.73,-2.37,-0.57,-1.10,-0.14,
0.427,3.67,-1.73,-2.37,-0.57,-1.10,-0.14,
0.427,3.83,-1.72,-2.90,-0.57,-1.10,-0.14,
0.428,3.83,-1.72,-2.90,-0.57,-1.10,-0.14,
0.435,3.83,-1.72,-2.90,-0.37,-1.43,0.12,
0.436,3.83,-1.72,-2.90,-0.37,-1.43,0.12,
0.436,3.87,-1.67,-3.39,-0.37,-1.43,0.12,
0.437,3.87,-1.67,-3.39,-0.37,-1.43,0.12,
0.445,3.87,-1.67,-3.39,-0.16,-1.81,0.38,
0.446,3.87,-1.67,-3.39,-0.16,-1.81,0.38,
0.446,3.85,-1.59,-3.78,-0.16,-1.81,0.38,
0.447,3.85,-1.59,-3.78,-0.16,-1.81,0.38,
0.455,3.85,-1.59,-3.78,0.04,-2.19,0.62,
0.456,3.85,-1.59,-3.78,0.04,-2.19,0.62,
0.457,3.80,-1.53,-4.06,0.04,-2.19,0.62,
0.457,3.80,-1.53,-4.06,0.04,-2.19,0.62,
0.464,3.80,-1.53,-4.06,0.04,-2.19,0.62,
0.465,3.80,-1.53,-4.06,0.04,-2.19,0.62,
0.465,3.80,-1.53,-4.06,0.04,-2.19,0.62,
0.466,3.80,-1.53,-4.06,0.04,-2.19,0.62,
0.475,3.80,-1.53,-4.06,0.24,-2.53,0.82,
0.476,3.80,-1.53,-4.06,0.24,-2.53,0.82,
0.477,3.82,-1.67,-4.53,0.24,-2.53,0.82,
0.477,3.82,-1.67,-4.53,0.24,-2.53,0.82,
0.484,3.82,-1.67,-4.53,0.41,-2.82,0.96,
0.485,3.82,-1.67,-4.53,0.41,-2.82,0.96,
0.485,3.75,-1.85,-4.84,0.41,-2.82,0.96,
0.486,3.75,-1.85,-4.84,0.41,-2.82,0.96,
0.493,3.75,-1.85,-4.84,0.53,-3.06,1.05,
0.494,3.75,-1.85,-4.84,0.53,-3.06,1.05,
0.495,3.57,-2.10,-5.19,0.53,-3.06,1.05,
0.495,3.57,-2.10,-5.19,0.53,-3.06,1.05,
0.502,3.57,-2.10,-5.19,0.58,-3.27,1.11,
0.503,3.57,-2.10,-5.19,0.58,-3.27,1.11,
0.503,3.28,-2.39,-5.58,0.58,-3.27,1.11,
0.504,3.28,-2.39,-5.58,0.58,-3.27,1.11,
0.512,3.28,-2.39,-5.58,0.53,-3.43,1.17,
0.512,3.28,-2.39,-5.58,0.53,-3.43,1.17,
0.513,2.95,-2.72,-5.95,0.53,-3.43,1.17,
0.513,2.95,-2.72,-5.95,0.53,-3.43,1.17,
0.521,2.95,-2.72,-5.95,0.36,-3.56,1.22,
0.522,2.95,-2.72,-5.95,0.36,-3.56,1.22,
0.522,2.53,-3.07,-5.92,0.36,-3.56,1.22,
0.523,2.53,-3.07,-5.92,0.36,-3.56,1.22,
0.531,2.53,-3.07,-5.92,0.06,-3.64,1.24,
0.532,2.53,-3.07,-5.92,0.06,-3.64,1.24,
0.532,2.08,-3.50,-5.68,0.06,-3.64,1.24,
0.532,2.08,-3.50,-5.68,0.06,-3.64,1.24,
0.54,2.08,-3.50,-5.68,-0.41,-3.64,1.23,
0.541,2.08,-3.50,-5.68,-0.41,-3.64,1.23,
0.542,1.63,-4.00,-5.29,-0.41,-3.64,1.23,
0.542,1.63,-4.00,-5.29,-0.41,-3.64,1.23,
0.55,1.63,-4.00,-5.29,-1.06,-3.48,1.19,
0.551,1.63,-4.00,-5.29,-1.06,-3.48,1.19,
0.552,1.14,-4.52,-3.54,-1.06,-3.48,1.19,
0.552,1.14,-4.52,-3.54,-1.06,-3.48,1.19,
0.559,1.14,-4.52,-3.54,-1.95,-3.06,1.10,
0.56,1.14,-4.52,-3.54,-1.95,-3.06,1.10,
0.56,0.58,-5.11,-3.22,-1.95,-3.06,1.10,
0.561,0.58,-5.11,-3.22,-1.95,-3.06,1.10,
0.569,0.58,-5.11,-3.22,-3.06,-2.26,0.91,
0.57,0.58,-5.11,-3.22,-3.06,-2.26,0.91,
0.57,0.29,-5.57,-1.55,-3.06,-2.26,0.91,
0.57,0.29,-5.57,-1.55,-3.06,-2.26,0.91,
0.579,0.29,-5.57,-1.55,-4.30,-1.09,0.63,
0.58,0.29,-5.57,-1.55,-4.30,-1.09,0.63,
0.58,0.66,-5.90,-0.08,-4.30,-1.09,0.63,
0.581,0.66,-5.90,-0.08,-4.30,-1.09,0.63,
0.589,0.66,-5.90,-0.08,-5.37,0.34,0.31,
0.59,0.66,-5.90,-0.08,-5.37,0.34,0.31,
0.59,2.22,-6.34,0.13,-5.37,0.34,0.31,
0.591,2.22,-6.34,0.13,-5.37,0.34,0.31,
0.598,2.22,-6.34,0.13,-4.83,1.67,0.07,
0.599,2.22,-6.34,0.13,-4.83,1.67,0.07,
0.599,2.30,-6.88,0.10,-4.83,1.67,0.07,
0.6,2.30,-6.88,0.10,-4.83,1.67,0.07,
0.607,2.30,-6.88,0.10,-3.96,2.53,0.02,
0.608,2.30,-6.88,0.10,-3.96,2.53,0.02,
0.609,1.87,-8.27,-0.14,-3.96,2.53,0.02,
0.61,1.87,-8.27,-0.14,-3.96,2.53,0.02,
0.617,1.87,-8.27,-0.14,-4.09,2.82,0.12,
0.618,1.87,-8.27,-0.14,-4.09,2.82,0.12,
0.619,-0.47,-8.62,-0.41,-4.09,2.82,0.12,
0.619,-0.47,-8.62,-0.41,-4.09,2.82,0.12,
0.626,-0.47,-8.62,-0.41,-4.14,2.77,0.32,
0.627,-0.47,-8.62,-0.41,-4.14,2.77,0.32,
0.627,-2.41,-8.91,-0.54,-4.14,2.77,0.32,
0.628,-2.41,-8.91,-0.54,-4.14,2.77,0.32,
0.635,-2.41,-8.91,-0.54,-4.26,2.78,0.59,
0.636,-2.41,-8.91,-0.54,-4.26,2.78,0.59,
0.637,-2.64,-9.04,-0.70,-4.26,2.78,0.59,
0.637,-2.64,-9.04,-0.70,-4.26,2.78,0.59,
0.646,-2.64,-9.04,-0.70,-4.39,3.03,0.94,
0.646,-2.64,-9.04,-0.70,-4.39,3.03,0.94,
0.647,-1.24,-9.06,-1.07,-4.39,3.03,0.94,
0.648,-1.24,-9.06,-1.07,-4.39,3.03,0.94,
0.656,-1.24,-9.06,-1.07,-4.43,3.32,1.05,
0.657,-1.24,-9.06,-1.07,-4.43,3.32,1.05,
0.658,0.96,-9.06,-1.39,-4.43,3.32,1.05,
0.658,0.96,-9.06,-1.39,-4.43,3.32,1.05,
0.664,0.96,-9.06,-1.39,-4.43,3.32,1.05,
0.665,0.96,-9.06,-1.39,-4.43,3.32,1.05,
0.665,0.96,-9.06,-1.39,-4.43,3.32,1.05,
0.665,0.96,-9.06,-1.39,-4.43,3.32,1.05,
0.687,0.96,-9.06,-1.39,-4.29,3.29,1.20,
0.688,0.96,-9.06,-1.39,-4.29,3.29,1.20,
0.688,6.51,-8.81,-1.13,-4.29,3.29,1.20,
0.689,6.51,-8.81,-1.13,-4.29,3.29,1.20,
0.689,6.51,-8.81,-1.13,-4.29,3.29,1.20,
0.689,6.51,-8.81,-1.13,-4.29,3.29,1.20,
0.69,6.51,-8.81,-1.13,-4.29,3.29,1.20,
0.69,6.51,-8.81,-1.13,-4.29,3.29,1.20,
0.693,6.51,-8.81,-1.13,-3.35,0.94,1.23,
0.694,6.51,-8.81,-1.13,-3.35,0.94,1.23,
0.694,9.08,-6.57,0.82,-3.35,0.94,1.23,
0.695,9.08,-6.57,0.82,-3.35,0.94,1.23,
0.702,9.08,-6.57,0.82,-1.01,-3.95,0.51,
0.703,9.08,-6.57,0.82,-1.01,-3.95,0.51,
0.704,10.40,-5.68,1.07,-1.01,-3.95,0.51,
0.704,10.40,-5.68,1.07,-1.01,-3.95,0.51,
0.712,10.40,-5.68,1.07,-1.01,-3.95,0.51,
0.713,10.40,-5.68,1.07,-1.01,-3.95,0.51,
0.713,10.40,-5.68,1.07,-1.01,-3.95,0.51,
0.714,10.40,-5.68,1.07,-1.01,-3.95,0.51,
0.722,10.40,-5.68,1.07,1.62,-6.29,-0.50,
0.723,10.40,-5.68,1.07,1.62,-6.29,-0.50,
0.723,10.93,-4.19,-0.93,1.62,-6.29,-0.50,
0.724,10.93,-4.19,-0.93,1.62,-6.29,-0.50,
0.731,10.93,-4.19,-0.93,2.13,-6.48,-0.66,
0.732,10.93,-4.19,-0.93,2.13,-6.48,-0.66,
0.732,11.25,-3.60,-3.07,2.13,-6.48,-0.66,
0.733,11.25,-3.60,-3.07,2.13,-6.48,-0.66,
0.741,11.25,-3.60,-3.07,2.27,-6.35,-0.57,
0.742,11.25,-3.60,-3.07,2.27,-6.35,-0.57,
0.742,11.42,-3.06,-5.45,2.27,-6.35,-0.57,
0.743,11.42,-3.06,-5.45,2.27,-6.35,-0.57,
0.75,11.42,-3.06,-5.45,2.37,-6.29,-0.49,
0.751,11.42,-3.06,-5.45,2.37,-6.29,-0.49,
0.751,11.32,-2.56,-7.33,2.37,-6.29,-0.49,
0.752,11.32,-2.56,-7.33,2.37,-6.29,-0.49,
0.76,11.32,-2.56,-7.33,2.40,-6.35,-0.37,
0.76,11.32,-2.56,-7.33,2.40,-6.35,-0.37,
0.761,11.00,-2.10,-9.04,2.40,-6.35,-0.37,
0.761,11.00,-2.10,-9.04,2.40,-6.35,-0.37,
0.769,11.00,-2.10,-9.04,2.37,-6.57,-0.21,
0.77,11.00,-2.10,-9.04,2.37,-6.57,-0.21,
0.771,10.50,-1.76,-9.23,2.37,-6.57,-0.21,
0.771,10.50,-1.76,-9.23,2.37,-6.57,-0.21,
0.779,10.50,-1.76,-9.23,2.33,-6.89,-0.05,
0.78,10.50,-1.76,-9.23,2.33,-6.89,-0.05,
0.78,10.03,-1.48,-9.44,2.33,-6.89,-0.05,
0.781,10.03,-1.48,-9.44,2.33,-6.89,-0.05,
0.788,10.03,-1.48,-9.44,2.31,-7.15,0.05,
0.79,10.03,-1.48,-9.44,2.31,-7.15,0.05,
0.791,9.68,-1.25,-9.65,2.31,-7.15,0.05,
0.792,9.68,-1.25,-9.65,2.31,-7.15,0.05,
0.797,9.68,-1.25,-9.65,2.34,-7.23,0.00,
0.798,9.68,-1.25,-9.65,2.34,-7.23,0.00,
0.799,9.43,-1.10,-9.81,2.34,-7.23,0.00,
0.799,9.43,-1.10,-9.81,2.34,-7.23,0.00,
0.807,9.43,-1.10,-9.81,2.43,-7.11,-0.14,
0.809,9.43,-1.10,-9.81,2.43,-7.11,-0.14,
0.809,9.16,-1.07,-9.81,2.43,-7.11,-0.14,
0.809,9.16,-1.07,-9.81,2.43,-7.11,-0.14,
0.817,9.16,-1.07,-9.81,2.51,-6.85,-0.25,
0.818,9.16,-1.07,-9.81,2.51,-6.85,-0.25,
0.818,8.81,-1.24,-9.70,2.51,-6.85,-0.25,
0.818,8.81,-1.24,-9.70,2.51,-6.85,-0.25,
0.826,8.81,-1.24,-9.70,2.55,-6.49,-0.31,
0.827,8.81,-1.24,-9.70,2.55,-6.49,-0.31,
0.827,8.43,-1.60,-9.48,2.55,-6.49,-0.31,
0.828,8.43,-1.60,-9.48,2.55,-6.49,-0.31,
0.835,8.43,-1.60,-9.48,2.53,-6.07,-0.31,
0.836,8.43,-1.60,-9.48,2.53,-6.07,-0.31,
0.836,8.02,-2.04,-9.13,2.53,-6.07,-0.31,
0.836,8.02,-2.04,-9.13,2.53,-6.07,-0.31,
0.847,8.02,-2.04,-9.13,2.47,-5.60,-0.23,
0.848,8.02,-2.04,-9.13,2.47,-5.60,-0.23,
0.848,7.70,-2.34,-8.85,2.47,-5.60,-0.23,
0.849,7.70,-2.34,-8.85,2.47,-5.60,-0.23,
0.857,7.70,-2.34,-8.85,2.39,-5.10,-0.08,
0.858,7.70,-2.34,-8.85,2.39,-5.10,-0.08,
0.859,7.57,-2.44,-8.70,2.39,-5.10,-0.08,
0.859,7.57,-2.44,-8.70,2.39,-5.10,-0.08,
0.864,7.57,-2.44,-8.70,2.39,-5.10,-0.08,
0.865,7.57,-2.44,-8.70,2.39,-5.10,-0.08,
0.865,7.57,-2.44,-8.70,2.39,-5.10,-0.08,
0.865,7.57,-2.44,-8.70,2.39,-5.10,-0.08,
0.874,7.57,-2.44,-8.70,2.32,-4.59,0.13,
0.875,7.57,-2.44,-8.70,2.32,-4.59,0.13,
0.875,7.21,-2.25,-8.86,2.32,-4.59,0.13,
0.875,7.21,-2.25,-8.86,2.32,-4.59,0.13,
0.884,7.21,-2.25,-8.86,2.26,-4.10,0.35,
0.885,7.21,-2.25,-8.86,2.26,-4.10,0.35,
0.885,6.62,-2.15,-8.77,2.26,-4.10,0.35,
0.885,6.62,-2.15,-8.77,2.26,-4.10,0.35,
0.893,6.62,-2.15,-8.77,2.19,-3.67,0.53,
0.893,6.62,-2.15,-8.77,2.19,-3.67,0.53,
0.894,4.47,-2.17,-8.46,2.19,-3.67,0.53,
0.894,4.47,-2.17,-8.46,2.19,-3.67,0.53,
0.903,4.47,-2.17,-8.46,2.09,-3.30,0.67,
0.904,4.47,-2.17,-8.46,2.09,-3.30,0.67,
0.905,3.89,-2.33,-7.91,2.09,-3.30,0.67,
0.905,3.89,-2.33,-7.91,2.09,-3.30,0.67,
0.912,3.89,-2.33,-7.91,1.98,-3.00,0.79,
0.913,3.89,-2.33,-7.91,1.98,-3.00,0.79,
0.913,1.98,-2.54,-7.14,1.98,-3.00,0.79,
0.914,1.98,-2.54,-7.14,1.98,-3.00,0.79,
0.922,1.98,-2.54,-7.14,1.63,-2.73,0.94,
0.923,1.98,-2.54,-7.14,1.63,-2.73,0.94,
0.924,1.50,-2.74,-6.22,1.63,-2.73,0.94,
0.925,1.50,-2.74,-6.22,1.63,-2.73,0.94,
0.931,1.50,-2.74,-6.22,1.07,-2.45,1.15,
0.932,1.50,-2.74,-6.22,1.07,-2.45,1.15,
0.932,0.95,-2.89,-5.40,1.07,-2.45,1.15,
0.933,0.95,-2.89,-5.40,1.07,-2.45,1.15,
0.94,0.95,-2.89,-5.40,0.88,-2.14,1.42,
0.941,0.95,-2.89,-5.40,0.88,-2.14,1.42,
0.942,0.51,-2.85,-5.37,0.88,-2.14,1.42,
0.943,0.51,-2.85,-5.37,0.88,-2.14,1.42,
0.95,0.51,-2.85,-5.37,1.02,-1.78,1.71,
0.951,0.51,-2.85,-5.37,1.02,-1.78,1.71,
0.951,0.12,-2.61,-7.03,1.02,-1.78,1.71,
0.952,0.12,-2.61,-7.03,1.02,-1.78,1.71,
0.96,0.12,-2.61,-7.03,1.11,-1.49,1.96,
0.961,0.12,-2.61,-7.03,1.11,-1.49,1.96,
0.961,-0.32,-2.18,-8.80,1.11,-1.49,1.96,
0.962,-0.32,-2.18,-8.80,1.11,-1.49,1.96,
0.969,-0.32,-2.18,-8.80,1.16,-1.45,2.12,
0.97,-0.32,-2.18,-8.80,1.16,-1.45,2.12,
0.971,-0.80,-1.73,-9.16,1.16,-1.45,2.12,
0.971,-0.80,-1.73,-9.16,1.16,-1.45,2.12,
0.979,-0.80,-1.73,-9.16,1.19,-1.81,2.14,
0.979,-0.80,-1.73,-9.16,1.19,-1.81,2.14,
0.98,-1.34,-1.49,-8.73,1.19,-1.81,2.14,
0.98,-1.34,-1.49,-8.73,1.19,-1.81,2.14,
0.988,-1.34,-1.49,-8.73,1.20,-2.51,2.00,
0.991,-1.34,-1.49,-8.73,1.20,-2.51,2.00,
0.992,-1.67,-1.41,-6.49,1.20,-2.51,2.00,
0.993,-1.67,-1.41,-6.49,1.20,-2.51,2.00,
0.997,-1.67,-1.41,-6.49,1.18,-3.22,1.75,
0.999,-1.67,-1.41,-6.49,1.18,-3.22,1.75,
0.999,-1.64,-1.36,-4.19,1.18,-3.22,1.75,
1.0,-1.64,-1.36,-4.19,1.18,-3.22,1.75,
1.007,-1.64,-1.36,-4.19,1.14,-3.53,1.49,
1.009,-1.64,-1.36,-4.19,1.14,-3.53,1.49,
1.01,-1.25,-1.19,-2.46,1.14,-3.53,1.49,
