
time,ax,ay,az,wx,wy,wz,
0.274,0.31,-0.31,0.73,-0.20,-0.21,0.01,
0.28,0.31,-0.31,0.73,-0.27,-0.24,0.00,
0.281,0.31,-0.31,0.73,-0.27,-0.24,0.00,
0.282,0.29,-0.31,0.55,-0.27,-0.24,0.00,
0.283,0.29,-0.31,0.55,-0.27,-0.24,0.00,
0.29,0.29,-0.31,0.55,-0.31,-0.23,0.02,
0.291,0.29,-0.31,0.55,-0.31,-0.23,0.02,
0.293,0.27,-0.25,0.35,-0.31,-0.23,0.02,
0.294,0.27,-0.25,0.35,-0.31,-0.23,0.02,
0.3,0.27,-0.25,0.35,-0.33,-0.21,0.04,
0.3,0.27,-0.25,0.35,-0.33,-0.21,0.04,
0.301,0.29,-0.17,0.20,-0.33,-0.21,0.04,
0.301,0.29,-0.17,0.20,-0.33,-0.21,0.04,
0.313,0.29,-0.17,0.20,-0.32,-0.18,0.07,
0.315,0.29,-0.17,0.20,-0.32,-0.18,0.07,
0.316,0.34,-0.07,0.08,-0.32,-0.18,0.07,
0.317,0.34,-0.07,0.08,-0.32,-0.18,0.07,
0.318,0.34,-0.07,0.08,-0.26,-0.16,0.09,
0.319,0.34,-0.07,0.08,-0.26,-0.16,0.09,
0.32,0.38,0.02,-0.01,-0.26,-0.16,0.09,
0.321,0.38,0.02,-0.01,-0.26,-0.16,0.09,
0.333,0.38,0.02,-0.01,-0.18,-0.15,0.08,
0.334,0.38,0.02,-0.01,-0.18,-0.15,0.08,
0.335,0.43,0.09,-0.14,-0.18,-0.15,0.08,
0.336,0.43,0.09,-0.14,-0.18,-0.15,0.08,
0.339,0.43,0.09,-0.14,-0.08,-0.16,0.05,
0.34,0.43,0.09,-0.14,-0.08,-0.16,0.05,
0.34,0.48,0.14,-0.29,-0.08,-0.16,0.05,
0.341,0.48,0.14,-0.29,-0.08,-0.16,0.05,
0.347,0.48,0.14,-0.29,0.04,-0.20,-0.01,
0.348,0.48,0.14,-0.29,0.04,-0.20,-0.01,
0.349,0.53,0.14,-0.46,0.04,-0.20,-0.01,
0.349,0.53,0.14,-0.46,0.04,-0.20,-0.01,
0.357,0.53,0.14,-0.46,0.14,-0.25,-0.09,
0.358,0.53,0.14,-0.46,0.14,-0.25,-0.09,
0.358,0.54,0.13,-0.61,0.14,-0.25,-0.09,
0.359,0.54,0.13,-0.61,0.14,-0.25,-0.09,
0.367,0.54,0.13,-0.61,0.24,-0.30,-0.16,
0.368,0.54,0.13,-0.61,0.24,-0.30,-0.16,
0.368,0.55,0.07,-0.67,0.24,-0.30,-0.16,
0.369,0.55,0.07,-0.67,0.24,-0.30,-0.16,
0.375,0.55,0.07,-0.67,0.32,-0.36,-0.23,
0.376,0.55,0.07,-0.67,0.32,-0.36,-0.23,
0.377,0.56,0.03,-0.65,0.32,-0.36,-0.23,
0.377,0.56,0.03,-0.65,0.32,-0.36,-0.23,
0.385,0.56,0.03,-0.65,0.36,-0.40,-0.27,
0.385,0.56,0.03,-0.65,0.36,-0.40,-0.27,
0.385,0.60,0.02,-0.56,0.36,-0.40,-0.27,
0.386,0.60,0.02,-0.56,0.36,-0.40,-0.27,
0.395,0.60,0.02,-0.56,0.37,-0.43,-0.31,
0.396,0.60,0.02,-0.56,0.37,-0.43,-0.31,
0.396,0.68,0.05,-0.45,0.37,-0.43,-0.31,
0.397,0.68,0.05,-0.45,0.37,-0.43,-0.31,
0.404,0.68,0.05,-0.45,0.37,-0.43,-0.31,
0.405,0.68,0.05,-0.45,0.37,-0.43,-0.31,
0.406,0.68,0.05,-0.45,0.37,-0.43,-0.31,
0.407,0.68,0.05,-0.45,0.37,-0.43,-0.31,
0.414,0.68,0.05,-0.45,0.36,-0.45,-0.33,
0.416,0.68,0.05,-0.45,0.36,-0.45,-0.33,
0.417,0.94,0.23,-0.26,0.36,-0.45,-0.33,
0.418,0.94,0.23,-0.26,0.36,-0.45,-0.33,
0.424,0.94,0.23,-0.26,0.32,-0.49,-0.36,
0.425,0.94,0.23,-0.26,0.32,-0.49,-0.36,
0.426,1.08,0.31,-0.16,0.32,-0.49,-0.36,
0.427,1.08,0.31,-0.16,0.32,-0.49,-0.36,
0.432,1.08,0.31,-0.16,0.29,-0.56,-0.40,
0.433,1.08,0.31,-0.16,0.29,-0.56,-0.40,
0.434,1.20,0.32,-0.10,0.29,-0.56,-0.40,
0.434,1.20,0.32,-0.10,0.29,-0.56,-0.40,
0.442,1.20,0.32,-0.10,0.27,-0.67,-0.48,
0.442,1.20,0.32,-0.10,0.27,-0.67,-0.48,
0.443,1.31,0.29,-0.08,0.27,-0.67,-0.48,
0.443,1.31,0.29,-0.08,0.27,-0.67,-0.48,
0.452,1.31,0.29,-0.08,0.25,-0.82,-0.57,
0.452,1.31,0.29,-0.08,0.25,-0.82,-0.57,
0.453,1.37,0.10,-0.13,0.25,-0.82,-0.57,
0.454,1.37,0.10,-0.13,0.25,-0.82,-0.57,
0.461,1.37,0.10,-0.13,0.21,-0.95,-0.67,
0.463,1.37,0.10,-0.13,0.21,-0.95,-0.67,
0.464,1.32,-0.20,-0.27,0.21,-0.95,-0.67,
0.464,1.32,-0.20,-0.27,0.21,-0.95,-0.67,
0.474,1.32,-0.20,-0.27,0.15,-1.06,-0.73,
0.475,1.32,-0.20,-0.27,0.15,-1.06,-0.73,
0.477,1.25,-0.47,-0.43,0.15,-1.06,-0.73,
0.479,1.25,-0.47,-0.43,0.15,-1.06,-0.73,
0.483,1.25,-0.47,-0.43,0.05,-1.11,-0.76,
0.485,1.25,-0.47,-0.43,0.05,-1.11,-0.76,
0.485,1.16,-0.63,-0.60,0.05,-1.11,-0.76,
0.486,1.16,-0.63,-0.60,0.05,-1.11,-0.76,
0.491,1.16,-0.63,-0.60,-0.08,-1.12,-0.75,
0.491,1.16,-0.63,-0.60,-0.08,-1.12,-0.75,
0.492,1.14,-0.51,-0.75,-0.08,-1.12,-0.75,
0.493,1.14,-0.51,-0.75,-0.08,-1.12,-0.75,
0.499,1.14,-0.51,-0.75,-0.21,-1.07,-0.72,
0.499,1.14,-0.51,-0.75,-0.21,-1.07,-0.72,
0.5,1.26,-0.15,-0.82,-0.21,-1.07,-0.72,
0.5,1.26,-0.15,-0.82,-0.21,-1.07,-0.72,
0.509,1.26,-0.15,-0.82,-0.30,-1.01,-0.69,
0.51,1.26,-0.15,-0.82,-0.30,-1.01,-0.69,
0.51,1.55,0.33,-0.81,-0.30,-1.01,-0.69,
0.51,1.55,0.33,-0.81,-0.30,-1.01,-0.69,
0.518,1.55,0.33,-0.81,-0.31,-0.97,-0.72,
0.519,1.55,0.33,-0.81,-0.31,-0.97,-0.72,
0.519,1.91,0.74,-0.81,-0.31,-0.97,-0.72,
0.52,1.91,0.74,-0.81,-0.31,-0.97,-0.72,
0.528,1.91,0.74,-0.81,-0.21,-1.03,-0.85,
0.529,1.91,0.74,-0.81,-0.21,-1.03,-0.85,
0.529,2.36,1.02,-0.85,-0.21,-1.03,-0.85,
0.53,2.36,1.02,-0.85,-0.21,-1.03,-0.85,
0.537,2.36,1.02,-0.85,-0.03,-1.21,-1.09,
0.538,2.36,1.02,-0.85,-0.03,-1.21,-1.09,
0.539,2.84,1.12,-0.95,-0.03,-1.21,-1.09,
0.539,2.84,1.12,-0.95,-0.03,-1.21,-1.09,
0.547,2.84,1.12,-0.95,0.18,-1.51,-1.40,
0.548,2.84,1.12,-0.95,0.18,-1.51,-1.40,
0.548,3.19,0.95,-1.02,0.18,-1.51,-1.40,
0.549,3.19,0.95,-1.02,0.18,-1.51,-1.40,
0.557,3.19,0.95,-1.02,0.36,-1.90,-1.71,
0.559,3.19,0.95,-1.02,0.36,-1.90,-1.71,
0.56,3.34,0.54,-0.96,0.36,-1.90,-1.71,
0.561,3.34,0.54,-0.96,0.36,-1.90,-1.71,
0.566,3.34,0.54,-0.96,0.44,-2.31,-1.95,
0.567,3.34,0.54,-0.96,0.44,-2.31,-1.95,
0.567,3.22,-1.31,-0.80,0.44,-2.31,-1.95,
0.567,3.22,-1.31,-0.80,0.44,-2.31,-1.95,
0.575,3.22,-1.31,-0.80,0.37,-2.62,-2.00,
0.576,3.22,-1.31,-0.80,0.37,-2.62,-2.00,
0.576,2.86,-1.69,-0.64,0.37,-2.62,-2.00,
0.577,2.86,-1.69,-0.64,0.37,-2.62,-2.00,
0.593,2.86,-1.69,-0.64,0.11,-2.72,-1.75,
0.594,2.86,-1.69,-0.64,0.11,-2.72,-1.75,
0.595,2.45,-2.27,-0.53,0.11,-2.72,-1.75,
0.595,2.45,-2.27,-0.53,0.11,-2.72,-1.75,
0.596,2.45,-2.27,-0.53,-0.31,-2.55,-1.21,
0.596,2.45,-2.27,-0.53,-0.31,-2.55,-1.21,
0.596,2.11,-2.82,-0.55,-0.31,-2.55,-1.21,
0.597,2.11,-2.82,-0.55,-0.31,-2.55,-1.21,
0.604,2.11,-2.82,-0.55,-0.31,-2.55,-1.21,
0.605,2.11,-2.82,-0.55,-0.31,-2.55,-1.21,
0.605,2.11,-2.82,-0.55,-0.31,-2.55,-1.21,
0.606,2.11,-2.82,-0.55,-0.31,-2.55,-1.21,
0.613,2.11,-2.82,-0.55,-0.80,-2.17,-0.52,
0.615,2.11,-2.82,-0.55,-0.80,-2.17,-0.52,
0.616,2.01,-3.14,-0.82,-0.80,-2.17,-0.52,
0.617,2.01,-3.14,-0.82,-0.80,-2.17,-0.52,
0.623,2.01,-3.14,-0.82,-0.96,-1.69,0.17,
0.625,2.01,-3.14,-0.82,-0.96,-1.69,0.17,
0.626,2.14,-2.94,-1.08,-0.96,-1.69,0.17,
0.627,2.14,-2.94,-1.08,-0.96,-1.69,0.17,
0.632,2.14,-2.94,-1.08,-0.77,-1.21,0.76,
0.633,2.14,-2.94,-1.08,-0.77,-1.21,0.76,
0.634,2.31,-2.65,-1.45,-0.77,-1.21,0.76,
0.634,2.31,-2.65,-1.45,-0.77,-1.21,0.76,
0.642,2.31,-2.65,-1.45,-0.56,-0.86,1.20,
0.644,2.31,-2.65,-1.45,-0.56,-0.86,1.20,
0.644,2.44,-2.49,-1.99,-0.56,-0.86,1.20,
0.645,2.44,-2.49,-1.99,-0.56,-0.86,1.20,
0.651,2.44,-2.49,-1.99,-0.36,-0.68,1.42,
0.652,2.44,-2.49,-1.99,-0.36,-0.68,1.42,
0.653,2.47,-2.65,-3.72,-0.36,-0.68,1.42,
0.653,2.47,-2.65,-3.72,-0.36,-0.68,1.42,
0.661,2.47,-2.65,-3.72,-0.35,-0.67,1.45,
0.662,2.47,-2.65,-3.72,-0.35,-0.67,1.45,
0.663,2.39,-3.11,-3.95,-0.35,-0.67,1.45,
0.663,2.39,-3.11,-3.95,-0.35,-0.67,1.45,
0.67,2.39,-3.11,-3.95,-0.48,-0.82,1.34,
0.671,2.39,-3.11,-3.95,-0.48,-0.82,1.34,
0.671,2.28,-3.75,-4.25,-0.48,-0.82,1.34,
0.672,2.28,-3.75,-4.25,-0.48,-0.82,1.34,
0.692,2.28,-3.75,-4.25,-0.58,-1.07,1.20,
0.693,2.28,-3.75,-4.25,-0.58,-1.07,1.20,
0.694,2.15,-4.37,-4.34,-0.58,-1.07,1.20,
0.694,2.15,-4.37,-4.34,-0.58,-1.07,1.20,
0.695,2.15,-4.37,-4.34,-0.58,-1.07,1.20,
0.695,2.15,-4.37,-4.34,-0.58,-1.07,1.20,
0.696,2.15,-4.37,-4.34,-0.58,-1.07,1.20,
0.696,2.15,-4.37,-4.34,-0.58,-1.07,1.20,
0.699,2.15,-4.37,-4.34,-1.01,-1.52,1.32,
0.7,2.15,-4.37,-4.34,-1.01,-1.52,1.32,
0.7,2.05,-4.74,-3.69,-1.01,-1.52,1.32,
0.701,2.05,-4.74,-3.69,-1.01,-1.52,1.32,
0.708,2.05,-4.74,-3.69,-1.35,-1.60,1.67,
0.709,2.05,-4.74,-3.69,-1.35,-1.60,1.67,
0.71,2.15,-4.45,-3.08,-1.35,-1.60,1.67,
0.71,2.15,-4.45,-3.08,-1.35,-1.60,1.67,
0.718,2.15,-4.45,-3.08,-1.65,-1.59,2.07,
0.719,2.15,-4.45,-3.08,-1.65,-1.59,2.07,
0.719,2.44,-3.98,-2.44,-1.65,-1.59,2.07,
0.72,2.44,-3.98,-2.44,-1.65,-1.59,2.07,
0.727,2.44,-3.98,-2.44,-1.78,-1.51,2.39,
0.728,2.44,-3.98,-2.44,-1.78,-1.51,2.39,
0.729,2.94,-3.51,-1.80,-1.78,-1.51,2.39,
0.729,2.94,-3.51,-1.80,-1.78,-1.51,2.39,
0.737,2.94,-3.51,-1.80,-1.68,-1.41,2.51,
0.738,2.94,-3.51,-1.80,-1.68,-1.41,2.51,
0.738,4.42,-3.10,-1.23,-1.68,-1.41,2.51,
0.739,4.42,-3.10,-1.23,-1.68,-1.41,2.51,
0.747,4.42,-3.10,-1.23,-1.38,-1.38,2.38,
0.748,4.42,-3.10,-1.23,-1.38,-1.38,2.38,
0.749,4.82,-2.94,-0.74,-1.38,-1.38,2.38,
0.75,4.82,-2.94,-0.74,-1.38,-1.38,2.38,
0.756,4.82,-2.94,-0.74,-1.00,-1.48,2.03,
0.757,4.82,-2.94,-0.74,-1.00,-1.48,2.03,
0.758,5.25,-3.10,-0.37,-1.00,-1.48,2.03,
0.759,5.25,-3.10,-0.37,-1.00,-1.48,2.03,
0.766,5.25,-3.10,-0.37,-0.66,-1.71,1.56,
0.767,5.25,-3.10,-0.37,-0.66,-1.71,1.56,
0.767,5.37,-3.56,-0.11,-0.66,-1.71,1.56,
0.768,5.37,-3.56,-0.11,-0.66,-1.71,1.56,
0.776,5.37,-3.56,-0.11,-0.43,-1.93,1.14,
0.777,5.37,-3.56,-0.11,-0.43,-1.93,1.14,
0.778,4.87,-4.95,0.28,-0.43,-1.93,1.14,
0.779,4.87,-4.95,0.28,-0.43,-1.93,1.14,
0.786,4.87,-4.95,0.28,-0.34,-2.03,0.95,
0.787,4.87,-4.95,0.28,-0.34,-2.03,0.95,
0.788,3.11,-5.12,0.54,-0.34,-2.03,0.95,
0.789,3.11,-5.12,0.54,-0.34,-2.03,0.95,
0.795,3.11,-5.12,0.54,-0.35,-1.91,1.09,
0.796,3.11,-5.12,0.54,-0.35,-1.91,1.09,
0.797,1.36,-5.17,0.78,-0.35,-1.91,1.09,
0.797,1.36,-5.17,0.78,-0.35,-1.91,1.09,
0.804,1.36,-5.17,0.78,-0.35,-1.91,1.09,
0.804,1.36,-5.17,0.78,-0.35,-1.91,1.09,
0.804,1.36,-5.17,0.78,-0.35,-1.91,1.09,
0.805,1.36,-5.17,0.78,-0.35,-1.91,1.09,
0.813,1.36,-5.17,0.78,-0.37,-1.53,1.56,
0.814,1.36,-5.17,0.78,-0.37,-1.53,1.56,
0.815,1.46,-4.94,0.94,-0.37,-1.53,1.56,
0.816,1.46,-4.94,0.94,-0.37,-1.53,1.56,
0.825,1.46,-4.94,0.94,-0.29,-0.92,2.26,
0.826,1.46,-4.94,0.94,-0.29,-0.92,2.26,
0.827,1.85,-4.73,1.09,-0.29,-0.92,2.26,
0.828,1.85,-4.73,1.09,-0.29,-0.92,2.26,
0.832,1.85,-4.73,1.09,-0.11,-0.24,2.99,
0.833,1.85,-4.73,1.09,-0.11,-0.24,2.99,
0.833,2.35,-4.55,1.39,-0.11,-0.24,2.99,
0.833,2.35,-4.55,1.39,-0.11,-0.24,2.99,
0.842,2.35,-4.55,1.39,0.13,0.28,3.57,
0.843,2.35,-4.55,1.39,0.13,0.28,3.57,
0.843,2.73,-4.42,1.79,0.13,0.28,3.57,
0.844,2.73,-4.42,1.79,0.13,0.28,3.57,
0.853,2.73,-4.42,1.79,0.34,0.53,3.91,
0.855,2.73,-4.42,1.79,0.34,0.53,3.91,
0.855,2.79,-4.38,2.30,0.34,0.53,3.91,
0.856,2.79,-4.38,2.30,0.34,0.53,3.91,
0.861,2.79,-4.38,2.30,0.51,0.56,4.03,
0.862,2.79,-4.38,2.30,0.51,0.56,4.03,
0.862,2.54,-4.57,2.66,0.51,0.56,4.03,
0.863,2.54,-4.57,2.66,0.51,0.56,4.03,
0.87,2.54,-4.57,2.66,0.68,0.46,4.07,
0.872,2.54,-4.57,2.66,0.68,0.46,4.07,
0.873,2.03,-5.03,2.73,0.68,0.46,4.07,
0.874,2.03,-5.03,2.73,0.68,0.46,4.07,
0.88,2.03,-5.03,2.73,0.83,0.36,4.15,
0.881,2.03,-5.03,2.73,0.83,0.36,4.15,
0.882,1.40,-6.46,2.47,0.83,0.36,4.15,
0.883,1.40,-6.46,2.47,0.83,0.36,4.15,
0.896,1.40,-6.46,2.47,0.90,0.28,4.33,
0.897,1.40,-6.46,2.47,0.90,0.28,4.33,
0.897,0.91,-6.61,0.81,0.90,0.28,4.33,
0.897,0.91,-6.61,0.81,0.90,0.28,4.33,
0.899,0.91,-6.61,0.81,0.82,0.24,4.62,
0.9,0.91,-6.61,0.81,0.82,0.24,4.62,
0.9,0.76,-6.62,0.43,0.82,0.24,4.62,
0.9,0.76,-6.62,0.43,0.82,0.24,4.62,
0.908,0.76,-6.62,0.43,0.58,0.18,4.95,
0.909,0.76,-6.62,0.43,0.58,0.18,4.95,
0.909,1.13,-6.25,-1.79,0.58,0.18,4.95,
0.91,1.13,-6.25,-1.79,0.58,0.18,4.95,
0.919,1.13,-6.25,-1.79,0.24,0.04,5.21,
0.92,1.13,-6.25,-1.79,0.24,0.04,5.21,
0.921,3.17,-4.25,-3.75,0.24,0.04,5.21,
0.921,3.17,-4.25,-3.75,0.24,0.04,5.21,
0.927,3.17,-4.25,-3.75,-0.09,-0.28,5.25,
0.928,3.17,-4.25,-3.75,-0.09,-0.28,5.25,
0.929,5.02,-3.55,-5.56,-0.09,-0.28,5.25,
0.929,5.02,-3.55,-5.56,-0.09,-0.28,5.25,
0.937,5.02,-3.55,-5.56,-0.33,-0.93,4.96,
0.938,5.02,-3.55,-5.56,-0.33,-0.93,4.96,
0.938,6.64,-1.58,-5.99,-0.33,-0.93,4.96,
0.938,6.64,-1.58,-5.99,-0.33,-0.93,4.96,
0.947,6.64,-1.58,-5.99,-0.47,-1.99,4.24,
0.947,6.64,-1.58,-5.99,-0.47,-1.99,4.24,
0.948,7.10,-0.98,-6.49,-0.47,-1.99,4.24,
0.948,7.10,-0.98,-6.49,-0.47,-1.99,4.24,
0.956,7.10,-0.98,-6.49,-0.47,-3.37,3.09,
0.957,7.10,-0.98,-6.49,-0.47,-3.37,3.09,
0.959,7.46,-0.54,-6.53,-0.47,-3.37,3.09,
0.96,7.46,-0.54,-6.53,-0.47,-3.37,3.09,
0.965,7.46,-0.54,-6.53,-0.37,-4.80,1.70,
0.966,7.46,-0.54,-6.53,-0.37,-4.80,1.70,
0.967,7.78,-0.37,-6.21,-0.37,-4.80,1.70,
0.967,7.78,-0.37,-6.21,-0.37,-4.80,1.70,
0.975,7.78,-0.37,-6.21,-0.25,-5.96,0.35,
0.976,7.78,-0.37,-6.21,-0.25,-5.96,0.35,
0.976,9.34,-0.36,-5.92,-0.25,-5.96,0.35,
0.977,9.34,-0.36,-5.92,-0.25,-5.96,0.35,
0.991,9.34,-0.36,-5.92,-0.15,-6.68,-0.73,
0.992,9.34,-0.36,-5.92,-0.15,-6.68,-0.73,
0.993,9.69,-0.34,-5.87,-0.15,-6.68,-0.73,
0.993,9.69,-0.34,-5.87,-0.15,-6.68,-0.73,
0.994,9.69,-0.34,-5.87,-0.15,-6.68,-0.73,
0.995,9.69,-0.34,-5.87,-0.15,-6.68,-0.73,
0.995,9.69,-0.34,-5.87,-0.15,-6.68,-0.73,
0.996,9.69,-0.34,-5.87,-0.15,-6.68,-0.73,
1.003,9.69,-0.34,-5.87,-0.07,-6.99,-1.43,
1.005,9.69,-0.34,-5.87,-0.07,-6.99,-1.43,
1.005,11.74,-0.46,-6.56,-0.07,-6.99,-1.43,
1.006,11.74,-0.46,-6.56,-0.07,-6.99,-1.43,
1.013,11.74,-0.46,-6.56,-0.01,-7.00,-1.81,
1.014,11.74,-0.46,-6.56,-0.01,-7.00,-1.81,
1.014,11.88,-0.56,-6.85,-0.01,-7.00,-1.81,
1.015,11.88,-0.56,-6.85,-0.01,-7.00,-1.81,
1.023,11.88,-0.56,-6.85,-0.01,-6.84,-1.93,
