
time,ax,ay,az,wx,wy,wz,
0.167,-0.09,0.13,0.21,0.02,0.03,-0.03,
0.182,-0.09,0.13,0.21,0.02,0.02,-0.02,
0.183,-0.09,0.13,0.21,0.02,0.02,-0.02,
0.183,-0.08,0.11,0.16,0.02,0.02,-0.02,
0.184,-0.08,0.11,0.16,0.02,0.02,-0.02,
0.184,-0.08,0.11,0.16,0.01,0.03,-0.03,
0.185,-0.08,0.11,0.16,0.01,0.03,-0.03,
0.185,-0.08,0.08,0.07,0.01,0.03,-0.03,
0.186,-0.08,0.08,0.07,0.01,0.03,-0.03,
0.192,-0.08,0.08,0.07,0.02,0.03,-0.03,
0.193,-0.08,0.08,0.07,0.02,0.03,-0.03,
0.193,-0.06,0.04,0.01,0.02,0.03,-0.03,
0.194,-0.06,0.04,0.01,0.02,0.03,-0.03,
0.201,-0.06,0.04,0.01,0.01,0.04,-0.03,
0.202,-0.06,0.04,0.01,0.01,0.04,-0.03,
0.202,-0.05,0.01,-0.02,0.01,0.04,-0.03,
0.202,-0.05,0.01,-0.02,0.01,0.04,-0.03,
0.211,-0.05,0.01,-0.02,0.01,0.03,-0.03,
0.211,-0.05,0.01,-0.02,0.01,0.03,-0.03,
0.212,-0.05,0.00,0.01,0.01,0.03,-0.03,
0.212,-0.05,0.00,0.01,0.01,0.03,-0.03,
0.234,-0.05,0.00,0.01,0.01,0.03,-0.03,
0.235,-0.05,0.00,0.01,0.01,0.03,-0.03,
0.235,-0.05,0.00,0.01,0.01,0.03,-0.03,
0.236,-0.05,0.00,0.01,0.01,0.03,-0.03,
0.242,-0.05,0.00,0.01,0.01,0.02,-0.03,
0.243,-0.05,0.00,0.01,0.01,0.02,-0.03,
0.244,-0.03,0.07,0.13,0.01,0.02,-0.03,
0.244,-0.03,0.07,0.13,0.01,0.02,-0.03,
0.245,-0.03,0.07,0.13,-0.00,0.01,-0.04,
0.245,-0.03,0.07,0.13,-0.00,0.01,-0.04,
0.246,0.01,0.11,0.20,-0.00,0.01,-0.04,
0.247,0.01,0.11,0.20,-0.00,0.01,-0.04,
0.249,0.01,0.11,0.20,-0.01,-0.00,-0.06,
0.249,0.01,0.11,0.20,-0.01,-0.00,-0.06,
0.25,0.07,0.16,0.25,-0.01,-0.00,-0.06,
0.251,0.07,0.16,0.25,-0.01,-0.00,-0.06,
0.258,0.07,0.16,0.25,-0.01,-0.02,-0.08,
0.259,0.07,0.16,0.25,-0.01,-0.02,-0.08,
0.26,0.15,0.16,0.31,-0.01,-0.02,-0.08,
0.26,0.15,0.16,0.31,-0.01,-0.02,-0.08,
0.278,0.15,0.16,0.31,0.00,-0.04,-0.07,
0.28,0.15,0.16,0.31,0.00,-0.04,-0.07,
0.281,0.23,0.16,0.38,0.00,-0.04,-0.07,
0.282,0.23,0.16,0.38,0.00,-0.04,-0.07,
0.283,0.23,0.16,0.38,0.01,-0.08,-0.05,
0.284,0.23,0.16,0.38,0.01,-0.08,-0.05,
0.286,0.33,0.15,0.46,0.01,-0.08,-0.05,
0.287,0.33,0.15,0.46,0.01,-0.08,-0.05,
0.288,0.33,0.15,0.46,0.01,-0.11,-0.01,
0.289,0.33,0.15,0.46,0.01,-0.11,-0.01,
0.291,0.42,0.15,0.57,0.01,-0.11,-0.01,
0.292,0.42,0.15,0.57,0.01,-0.11,-0.01,
0.299,0.42,0.15,0.57,0.01,-0.16,0.04,
0.3,0.42,0.15,0.57,0.01,-0.16,0.04,
0.3,0.51,0.16,0.65,0.01,-0.16,0.04,
0.301,0.51,0.16,0.65,0.01,-0.16,0.04,
0.308,0.51,0.16,0.65,-0.00,-0.20,0.10,
0.31,0.51,0.16,0.65,-0.00,-0.20,0.10,
0.31,0.62,0.14,0.70,-0.00,-0.20,0.10,
0.311,0.62,0.14,0.70,-0.00,-0.20,0.10,
0.315,0.62,0.14,0.70,-0.02,-0.25,0.15,
0.316,0.62,0.14,0.70,-0.02,-0.25,0.15,
0.317,0.71,0.10,0.69,-0.02,-0.25,0.15,
0.318,0.71,0.10,0.69,-0.02,-0.25,0.15,
0.325,0.71,0.10,0.69,-0.04,-0.31,0.20,
0.327,0.71,0.10,0.69,-0.04,-0.31,0.20,
0.328,0.78,0.06,0.60,-0.04,-0.31,0.20,
0.329,0.78,0.06,0.60,-0.04,-0.31,0.20,
0.335,0.78,0.06,0.60,-0.06,-0.36,0.23,
0.336,0.78,0.06,0.60,-0.06,-0.36,0.23,
0.336,0.83,0.00,0.46,-0.06,-0.36,0.23,
0.337,0.83,0.00,0.46,-0.06,-0.36,0.23,
0.344,0.83,0.00,0.46,-0.08,-0.41,0.26,
0.345,0.83,0.00,0.46,-0.08,-0.41,0.26,
0.346,0.82,-0.02,0.31,-0.08,-0.41,0.26,
0.346,0.82,-0.02,0.31,-0.08,-0.41,0.26,
0.353,0.82,-0.02,0.31,-0.09,-0.44,0.28,
0.354,0.82,-0.02,0.31,-0.09,-0.44,0.28,
0.355,0.79,-0.05,0.18,-0.09,-0.44,0.28,
0.356,0.79,-0.05,0.18,-0.09,-0.44,0.28,
0.363,0.79,-0.05,0.18,-0.10,-0.47,0.29,
0.364,0.79,-0.05,0.18,-0.10,-0.47,0.29,
0.364,0.75,-0.11,0.10,-0.10,-0.47,0.29,
0.365,0.75,-0.11,0.10,-0.10,-0.47,0.29,
0.38,0.75,-0.11,0.10,-0.10,-0.47,0.27,
0.381,0.75,-0.11,0.10,-0.10,-0.47,0.27,
0.382,0.70,-0.18,0.07,-0.10,-0.47,0.27,
0.383,0.70,-0.18,0.07,-0.10,-0.47,0.27,
0.384,0.70,-0.18,0.07,-0.09,-0.46,0.25,
0.385,0.70,-0.18,0.07,-0.09,-0.46,0.25,
0.386,0.71,-0.27,0.06,-0.09,-0.46,0.25,
0.386,0.71,-0.27,0.06,-0.09,-0.46,0.25,
0.399,0.71,-0.27,0.06,-0.10,-0.43,0.21,
0.4,0.71,-0.27,0.06,-0.10,-0.43,0.21,
0.4,0.76,-0.34,0.10,-0.10,-0.43,0.21,
0.401,0.76,-0.34,0.10,-0.10,-0.43,0.21,
0.401,0.76,-0.34,0.10,-0.12,-0.39,0.17,
0.402,0.76,-0.34,0.10,-0.12,-0.39,0.17,
0.402,0.82,-0.38,0.11,-0.12,-0.39,0.17,
0.403,0.82,-0.38,0.11,-0.12,-0.39,0.17,
0.411,0.82,-0.38,0.11,-0.15,-0.36,0.12,
0.412,0.82,-0.38,0.11,-0.15,-0.36,0.12,
0.413,0.90,-0.36,0.05,-0.15,-0.36,0.12,
0.413,0.90,-0.36,0.05,-0.15,-0.36,0.12,
0.421,0.90,-0.36,0.05,-0.19,-0.33,0.10,
0.422,0.90,-0.36,0.05,-0.19,-0.33,0.10,
0.423,0.97,-0.30,-0.12,-0.19,-0.33,0.10,
0.423,0.97,-0.30,-0.12,-0.19,-0.33,0.10,
0.43,0.97,-0.30,-0.12,-0.19,-0.33,0.10,
0.431,0.97,-0.30,-0.12,-0.19,-0.33,0.10,
0.432,0.97,-0.30,-0.12,-0.19,-0.33,0.10,
0.432,0.97,-0.30,-0.12,-0.19,-0.33,0.10,
0.439,0.97,-0.30,-0.12,-0.21,-0.33,0.10,
0.44,0.97,-0.30,-0.12,-0.21,-0.33,0.10,
0.441,1.07,-0.01,-0.81,-0.21,-0.33,0.10,
0.441,1.07,-0.01,-0.81,-0.21,-0.33,0.10,
0.45,1.07,-0.01,-0.81,-0.20,-0.33,0.14,
0.451,1.07,-0.01,-0.81,-0.20,-0.33,0.14,
0.451,1.06,0.14,-1.16,-0.20,-0.33,0.14,
0.452,1.06,0.14,-1.16,-0.20,-0.33,0.14,
0.458,1.06,0.14,-1.16,-0.11,-0.35,0.20,
0.459,1.04,0.25,-1.40,-0.11,-0.35,0.20,
0.46,1.04,0.25,-1.40,-0.11,-0.35,0.20,
0.46,1.04,0.25,-1.40,-0.11,-0.35,0.20,
0.468,1.04,0.25,-1.40,0.05,-0.37,0.28,
0.469,1.04,0.25,-1.40,0.05,-0.37,0.28,
0.469,1.04,0.30,-1.57,0.05,-0.37,0.28,
0.47,1.04,0.30,-1.57,0.05,-0.37,0.28,
0.477,1.04,0.30,-1.57,0.26,-0.40,0.34,
0.478,1.04,0.30,-1.57,0.26,-0.40,0.34,
0.478,1.05,0.28,-1.71,0.26,-0.40,0.34,
0.479,1.05,0.28,-1.71,0.26,-0.40,0.34,
0.488,1.05,0.28,-1.71,0.46,-0.42,0.36,
0.489,1.05,0.28,-1.71,0.46,-0.42,0.36,
0.49,0.99,0.14,-1.87,0.46,-0.42,0.36,
0.49,0.99,0.14,-1.87,0.46,-0.42,0.36,
0.497,0.99,0.14,-1.87,0.63,-0.44,0.35,
0.497,0.99,0.14,-1.87,0.63,-0.44,0.35,
0.498,0.91,-0.08,-2.07,0.63,-0.44,0.35,
0.498,0.91,-0.08,-2.07,0.63,-0.44,0.35,
0.506,0.91,-0.08,-2.07,0.72,-0.44,0.33,
0.507,0.91,-0.08,-2.07,0.72,-0.44,0.33,
0.508,0.84,-0.43,-2.17,0.72,-0.44,0.33,
0.508,0.84,-0.43,-2.17,0.72,-0.44,0.33,
0.517,0.84,-0.43,-2.17,0.74,-0.44,0.29,
0.518,0.84,-0.43,-2.17,0.74,-0.44,0.29,
0.518,0.76,-0.81,-2.13,0.74,-0.44,0.29,
0.519,0.76,-0.81,-2.13,0.74,-0.44,0.29,
0.525,0.76,-0.81,-2.13,0.66,-0.44,0.22,
0.526,0.76,-0.81,-2.13,0.66,-0.44,0.22,
0.527,0.78,-1.11,-1.96,0.66,-0.44,0.22,
0.527,0.78,-1.11,-1.96,0.66,-0.44,0.22,
0.534,0.78,-1.11,-1.96,0.46,-0.44,0.12,
0.535,0.78,-1.11,-1.96,0.46,-0.44,0.12,
0.536,0.88,-1.28,-1.70,0.46,-0.44,0.12,
0.536,0.88,-1.28,-1.70,0.46,-0.44,0.12,
0.544,0.88,-1.28,-1.70,0.17,-0.44,-0.00,
0.545,0.88,-1.28,-1.70,0.17,-0.44,-0.00,
0.546,1.01,-1.31,-1.43,0.17,-0.44,-0.00,
0.546,1.01,-1.31,-1.43,0.17,-0.44,-0.00,
0.554,1.01,-1.31,-1.43,-0.17,-0.46,-0.13,
0.555,1.01,-1.31,-1.43,-0.17,-0.46,-0.13,
0.556,1.21,-1.23,-1.13,-0.17,-0.46,-0.13,
0.558,1.21,-1.23,-1.13,-0.17,-0.46,-0.13,
0.563,1.21,-1.23,-1.13,-0.50,-0.50,-0.26,
0.563,1.21,-1.23,-1.13,-0.50,-0.50,-0.26,
0.564,1.43,-1.16,-0.82,-0.50,-0.50,-0.26,
0.564,1.43,-1.16,-0.82,-0.50,-0.50,-0.26,
0.574,1.43,-1.16,-0.82,-0.77,-0.59,-0.41,
0.575,1.43,-1.16,-0.82,-0.77,-0.59,-0.41,
0.576,1.64,-1.17,-0.51,-0.77,-0.59,-0.41,
0.577,1.64,-1.17,-0.51,-0.77,-0.59,-0.41,
0.582,1.64,-1.17,-0.51,-0.96,-0.71,-0.52,
0.583,1.64,-1.17,-0.51,-0.96,-0.71,-0.52,
0.584,1.85,-1.24,-0.34,-0.96,-0.71,-0.52,
0.584,1.85,-1.24,-0.34,-0.96,-0.71,-0.52,
0.591,1.85,-1.24,-0.34,-1.08,-0.85,-0.58,
0.593,1.85,-1.24,-0.34,-1.08,-0.85,-0.58,
0.594,2.08,-1.43,-0.43,-1.08,-0.85,-0.58,
0.595,2.08,-1.43,-0.43,-1.08,-0.85,-0.58,
0.602,2.08,-1.43,-0.43,-1.14,-0.98,-0.57,
0.605,2.08,-1.43,-0.43,-1.14,-0.98,-0.57,
0.606,2.35,-1.69,-0.70,-1.14,-0.98,-0.57,
0.607,2.35,-1.69,-0.70,-1.14,-0.98,-0.57,
0.611,2.35,-1.69,-0.70,-1.18,-1.12,-0.51,
0.612,2.35,-1.69,-0.70,-1.18,-1.12,-0.51,
0.612,2.73,-1.98,-1.07,-1.18,-1.12,-0.51,
0.613,2.73,-1.98,-1.07,-1.18,-1.12,-0.51,
0.621,2.73,-1.98,-1.07,-1.18,-1.12,-0.51,
0.623,2.73,-1.98,-1.07,-1.18,-1.12,-0.51,
0.623,2.73,-1.98,-1.07,-1.18,-1.12,-0.51,
0.624,2.73,-1.98,-1.07,-1.18,-1.12,-0.51,
0.63,2.73,-1.98,-1.07,-1.22,-1.28,-0.42,
0.63,2.73,-1.98,-1.07,-1.22,-1.28,-0.42,
0.631,4.89,-2.55,-1.69,-1.22,-1.28,-0.42,
0.632,4.89,-2.55,-1.69,-1.22,-1.28,-0.42,
0.64,4.89,-2.55,-1.69,-1.28,-1.52,-0.24,
0.641,4.89,-2.55,-1.69,-1.28,-1.52,-0.24,
0.643,5.13,-2.78,-1.85,-1.28,-1.52,-0.24,
0.643,5.13,-2.78,-1.85,-1.28,-1.52,-0.24,
0.648,5.13,-2.78,-1.85,-1.35,-1.95,0.09,
0.649,5.13,-2.78,-1.85,-1.35,-1.95,0.09,
0.65,5.56,-2.93,-1.94,-1.35,-1.95,0.09,
0.65,5.56,-2.93,-1.94,-1.35,-1.95,0.09,
0.659,5.56,-2.93,-1.94,-1.40,-2.56,0.56,
0.66,5.93,-2.97,-1.99,-1.40,-2.56,0.56,
0.66,5.93,-2.97,-1.99,-1.40,-2.56,0.56,
0.661,5.93,-2.97,-1.99,-1.40,-2.56,0.56,
0.671,5.93,-2.97,-1.99,-1.42,-3.19,1.04,
0.672,5.93,-2.97,-1.99,-1.42,-3.19,1.04,
0.673,6.18,-2.88,-2.05,-1.42,-3.19,1.04,
0.673,6.18,-2.88,-2.05,-1.42,-3.19,1.04,
0.678,6.18,-2.88,-2.05,-1.40,-3.70,1.41,
0.679,6.18,-2.88,-2.05,-1.40,-3.70,1.41,
0.679,6.30,-2.71,-2.16,-1.40,-3.70,1.41,
0.68,6.30,-2.71,-2.16,-1.40,-3.70,1.41,
0.687,6.30,-2.71,-2.16,-1.33,-4.03,1.61,
0.689,6.30,-2.71,-2.16,-1.33,-4.03,1.61,
0.69,6.28,-2.54,-2.31,-1.33,-4.03,1.61,
0.69,6.28,-2.54,-2.31,-1.33,-4.03,1.61,
0.697,6.28,-2.54,-2.31,-1.22,-4.20,1.65,
0.698,6.28,-2.54,-2.31,-1.22,-4.20,1.65,
0.698,6.20,-2.45,-2.48,-1.22,-4.20,1.65,
0.699,6.20,-2.45,-2.48,-1.22,-4.20,1.65,
0.708,6.20,-2.45,-2.48,-1.09,-4.21,1.55,
0.709,6.20,-2.45,-2.48,-1.09,-4.21,1.55,
0.71,6.03,-2.49,-2.71,-1.09,-4.21,1.55,
0.71,6.03,-2.49,-2.71,-1.09,-4.21,1.55,
0.717,6.03,-2.49,-2.71,-0.98,-4.11,1.35,
0.718,6.03,-2.49,-2.71,-0.98,-4.11,1.35,
0.719,5.75,-2.67,-2.99,-0.98,-4.11,1.35,
0.719,5.75,-2.67,-2.99,-0.98,-4.11,1.35,
0.725,5.75,-2.67,-2.99,-0.91,-3.92,1.09,
0.726,5.75,-2.67,-2.99,-0.91,-3.92,1.09,
0.727,5.32,-2.92,-3.19,-0.91,-3.92,1.09,
0.728,5.32,-2.92,-3.19,-0.91,-3.92,1.09,
0.734,5.32,-2.92,-3.19,-0.91,-3.67,0.81,
0.735,5.32,-2.92,-3.19,-0.91,-3.67,0.81,
0.735,3.56,-3.14,-3.01,-0.91,-3.67,0.81,
0.735,3.56,-3.14,-3.01,-0.91,-3.67,0.81,
0.744,3.56,-3.14,-3.01,-1.02,-3.33,0.53,
0.744,3.56,-3.14,-3.01,-1.02,-3.33,0.53,
0.745,3.31,-3.24,-2.72,-1.02,-3.33,0.53,
0.745,3.31,-3.24,-2.72,-1.02,-3.33,0.53,
0.754,3.31,-3.24,-2.72,-1.26,-2.84,0.22,
0.755,3.31,-3.24,-2.72,-1.26,-2.84,0.22,
0.755,2.93,-3.28,-2.20,-1.26,-2.84,0.22,
0.756,2.93,-3.28,-2.20,-1.26,-2.84,0.22,
0.763,2.93,-3.28,-2.20,-1.60,-2.17,-0.13,
0.764,2.93,-3.28,-2.20,-1.60,-2.17,-0.13,
0.764,2.67,-3.28,-1.65,-1.60,-2.17,-0.13,
0.765,2.67,-3.28,-1.65,-1.60,-2.17,-0.13,
0.773,2.67,-3.28,-1.65,-2.00,-1.40,-0.53,
0.774,2.67,-3.28,-1.65,-2.00,-1.40,-0.53,
0.774,2.84,-3.27,-1.43,-2.00,-1.40,-0.53,
0.775,2.84,-3.27,-1.43,-2.00,-1.40,-0.53,
0.788,2.84,-3.27,-1.43,-2.36,-0.64,-0.93,
0.79,2.84,-3.27,-1.43,-2.36,-0.64,-0.93,
0.79,3.13,-3.40,-1.28,-2.36,-0.64,-0.93,
0.791,3.13,-3.40,-1.28,-2.36,-0.64,-0.93,
0.791,3.13,-3.40,-1.28,-2.62,0.00,-1.26,
0.792,3.13,-3.40,-1.28,-2.62,0.00,-1.26,
0.792,3.53,-3.54,-1.31,-2.62,0.00,-1.26,
0.793,3.53,-3.54,-1.31,-2.62,0.00,-1.26,
0.801,3.53,-3.54,-1.31,-2.75,0.44,-1.46,
0.802,3.53,-3.54,-1.31,-2.75,0.44,-1.46,
0.802,3.85,-3.67,-1.47,-2.75,0.44,-1.46,
0.803,3.85,-3.67,-1.47,-2.75,0.44,-1.46,
0.812,3.85,-3.67,-1.47,-2.77,0.62,-1.50,
0.812,3.85,-3.67,-1.47,-2.77,0.62,-1.50,
0.813,3.92,-3.78,-1.79,-2.77,0.62,-1.50,
0.814,3.92,-3.78,-1.79,-2.77,0.62,-1.50,
0.821,3.92,-3.78,-1.79,-2.77,0.62,-1.50,
0.822,3.92,-3.78,-1.79,-2.77,0.62,-1.50,
0.823,3.92,-3.78,-1.79,-2.77,0.62,-1.50,
0.823,3.92,-3.78,-1.79,-2.77,0.62,-1.50,
0.83,3.92,-3.78,-1.79,-2.71,0.56,-1.41,
0.83,3.92,-3.78,-1.79,-2.71,0.56,-1.41,
0.831,3.81,-3.92,-2.80,-2.71,0.56,-1.41,
0.832,3.81,-3.92,-2.80,-2.71,0.56,-1.41,
0.839,3.81,-3.92,-2.80,-2.62,0.33,-1.21,
0.84,3.81,-3.92,-2.80,-2.62,0.33,-1.21,
0.841,3.65,-3.99,-4.21,-2.62,0.33,-1.21,
0.841,3.65,-3.99,-4.21,-2.62,0.33,-1.21,
0.85,3.65,-3.99,-4.21,-2.52,-0.04,-0.96,
0.852,3.65,-3.99,-4.21,-2.52,-0.04,-0.96,
0.852,3.59,-4.18,-4.43,-2.52,-0.04,-0.96,
0.853,3.59,-4.18,-4.43,-2.52,-0.04,-0.96,
0.858,3.59,-4.18,-4.43,-2.43,-0.52,-0.67,
0.859,3.59,-4.18,-4.43,-2.43,-0.52,-0.67,
0.86,3.61,-4.46,-4.59,-2.43,-0.52,-0.67,
0.86,3.61,-4.46,-4.59,-2.43,-0.52,-0.67,
0.868,3.61,-4.46,-4.59,-2.37,-1.07,-0.35,
0.869,3.61,-4.46,-4.59,-2.37,-1.07,-0.35,
0.869,3.47,-4.70,-4.60,-2.37,-1.07,-0.35,
0.87,3.47,-4.70,-4.60,-2.37,-1.07,-0.35,
0.878,3.47,-4.70,-4.60,-2.37,-1.59,-0.04,
0.879,3.47,-4.70,-4.60,-2.37,-1.59,-0.04,
0.88,3.07,-4.84,-4.34,-2.37,-1.59,-0.04,
0.881,3.07,-4.84,-4.34,-2.37,-1.59,-0.04,
0.893,3.07,-4.84,-4.34,-2.43,-1.99,0.23,
0.894,3.07,-4.84,-4.34,-2.43,-1.99,0.23,
0.895,2.46,-4.85,-3.84,-2.43,-1.99,0.23,
0.895,2.46,-4.85,-3.84,-2.43,-1.99,0.23,
0.896,2.46,-4.85,-3.84,-2.55,-2.17,0.42,
0.896,2.46,-4.85,-3.84,-2.55,-2.17,0.42,
0.896,1.85,-4.85,-2.09,-2.55,-2.17,0.42,
0.897,1.85,-4.85,-2.09,-2.55,-2.17,0.42,
0.906,1.85,-4.85,-2.09,-2.71,-2.04,0.51,
0.907,1.85,-4.85,-2.09,-2.71,-2.04,0.51,
0.907,1.44,-4.91,-1.65,-2.71,-2.04,0.51,
0.908,1.44,-4.91,-1.65,-2.71,-2.04,0.51,
0.915,1.44,-4.91,-1.65,-2.87,-1.54,0.48,
0.916,1.44,-4.91,-1.65,-2.87,-1.54,0.48,
0.916,1.29,-5.08,0.10,-2.87,-1.54,0.48,
0.917,1.29,-5.08,0.10,-2.87,-1.54,0.48,
0.925,1.29,-5.08,0.10,-2.95,-0.75,0.38,
0.926,1.29,-5.08,0.10,-2.95,-0.75,0.38,
0.927,1.40,-5.24,0.43,-2.95,-0.75,0.38,
0.927,1.40,-5.24,0.43,-2.95,-0.75,0.38,
0.934,1.40,-5.24,0.43,-2.91,0.16,0.26,
0.935,1.40,-5.24,0.43,-2.91,0.16,0.26,
0.936,1.61,-5.29,0.86,-2.91,0.16,0.26,
0.936,1.61,-5.29,0.86,-2.91,0.16,0.26,
0.943,1.61,-5.29,0.86,-2.73,0.95,0.19,
0.944,1.61,-5.29,0.86,-2.73,0.95,0.19,
0.945,1.86,-5.13,1.27,-2.73,0.95,0.19,
0.945,1.86,-5.13,1.27,-2.73,0.95,0.19,
0.953,1.86,-5.13,1.27,-2.32,1.47,0.19,
0.954,1.86,-5.13,1.27,-2.32,1.47,0.19,
0.954,2.16,-4.80,1.53,-2.32,1.47,0.19,
0.955,2.16,-4.80,1.53,-2.32,1.47,0.19,
0.963,2.16,-4.80,1.53,-1.86,1.67,0.24,
0.964,2.16,-4.80,1.53,-1.86,1.67,0.24,
0.965,2.44,-4.45,1.57,-1.86,1.67,0.24,
0.965,2.44,-4.45,1.57,-1.86,1.67,0.24,
0.974,2.44,-4.45,1.57,-1.48,1.62,0.30,
0.975,2.44,-4.45,1.57,-1.48,1.62,0.30,
0.976,2.74,-4.17,1.37,-1.48,1.62,0.30,
0.976,2.74,-4.17,1.37,-1.48,1.62,0.30,
0.986,2.74,-4.17,1.37,-1.07,1.39,0.34,
0.987,2.74,-4.17,1.37,-1.07,1.39,0.34,
0.987,3.14,-4.07,1.18,-1.07,1.39,0.34,
0.988,3.14,-4.07,1.18,-1.07,1.39,0.34,
0.991,3.14,-4.07,1.18,-0.68,1.03,0.36,
0.992,3.14,-4.07,1.18,-0.68,1.03,0.36,
0.992,3.61,-4.04,1.21,-0.68,1.03,0.36,
0.993,3.61,-4.04,1.21,-0.68,1.03,0.36,
1.001,3.61,-4.04,1.21,-0.35,0.60,0.36,
1.002,3.61,-4.04,1.21,-0.35,0.60,0.36,
1.003,4.08,-4.01,1.60,-0.35,0.60,0.36,
1.003,4.08,-4.01,1.60,-0.35,0.60,0.36,
1.011,4.08,-4.01,1.60,-0.08,0.12,0.38,
1.012,4.08,-4.01,1.60,-0.08,0.12,0.38,
1.012,4.56,-3.87,3.58,-0.08,0.12,0.38,
1.013,4.56,-3.87,3.58,-0.08,0.12,0.38,
1.02,4.56,-3.87,3.58,-0.08,0.12,0.38,
1.021,4.56,-3.87,3.58,-0.08,0.12,0.38,
