
time,ax,ay,az,wx,wy,wz,
0.244,-0.08,0.07,0.20,-0.01,0.01,0.00,
0.245,-0.08,0.07,0.20,-0.01,0.01,0.00,
0.255,-0.08,0.07,0.20,-0.03,0.02,-0.01,
0.255,-0.08,0.07,0.20,-0.03,0.02,-0.01,
0.256,-0.11,0.10,0.21,-0.03,0.02,-0.01,
0.256,-0.11,0.10,0.21,-0.03,0.02,-0.01,
0.257,-0.11,0.10,0.21,-0.03,0.04,-0.02,
0.257,-0.11,0.10,0.21,-0.03,0.04,-0.02,
0.258,-0.12,0.10,0.25,-0.03,0.04,-0.02,
0.258,-0.12,0.10,0.25,-0.03,0.04,-0.02,
0.265,-0.12,0.10,0.25,-0.02,0.06,-0.02,
0.266,-0.12,0.10,0.25,-0.02,0.06,-0.02,
0.266,-0.13,0.09,0.32,-0.02,0.06,-0.02,
0.267,-0.13,0.09,0.32,-0.02,0.06,-0.02,
0.275,-0.13,0.09,0.32,-0.00,0.08,-0.03,
0.276,-0.13,0.09,0.32,-0.00,0.08,-0.03,
0.276,-0.15,0.05,0.42,-0.00,0.08,-0.03,
0.276,-0.15,0.05,0.42,-0.00,0.08,-0.03,
0.285,-0.15,0.05,0.42,0.01,0.09,-0.03,
0.286,-0.15,0.05,0.42,0.01,0.09,-0.03,
0.286,-0.14,-0.01,0.47,0.01,0.09,-0.03,
0.287,-0.14,-0.01,0.47,0.01,0.09,-0.03,
0.294,-0.14,-0.01,0.47,0.00,0.10,-0.03,
0.295,-0.14,-0.01,0.47,0.00,0.10,-0.03,
0.295,-0.15,-0.04,0.45,0.00,0.10,-0.03,
0.296,-0.15,-0.04,0.45,0.00,0.10,-0.03,
0.303,-0.15,-0.04,0.45,-0.02,0.10,-0.03,
0.304,-0.15,-0.04,0.45,-0.02,0.10,-0.03,
0.305,-0.15,-0.08,0.43,-0.02,0.10,-0.03,
0.305,-0.15,-0.08,0.43,-0.02,0.10,-0.03,
0.318,-0.15,-0.08,0.43,-0.05,0.10,-0.04,
0.32,-0.15,-0.08,0.43,-0.05,0.10,-0.04,
0.32,-0.15,-0.06,0.39,-0.05,0.10,-0.04,
0.321,-0.15,-0.06,0.39,-0.05,0.10,-0.04,
0.323,-0.15,-0.06,0.39,-0.08,0.09,-0.06,
0.325,-0.15,-0.06,0.39,-0.08,0.09,-0.06,
0.325,-0.12,-0.00,0.39,-0.08,0.09,-0.06,
0.326,-0.12,-0.00,0.39,-0.08,0.09,-0.06,
0.332,-0.12,-0.00,0.39,-0.09,0.09,-0.06,
0.334,-0.12,-0.00,0.39,-0.09,0.09,-0.06,
0.335,-0.06,0.03,0.39,-0.09,0.09,-0.06,
0.336,-0.06,0.03,0.39,-0.09,0.09,-0.06,
0.342,-0.06,0.03,0.39,-0.10,0.07,-0.06,
0.343,-0.06,0.03,0.39,-0.10,0.07,-0.06,
0.343,0.01,0.08,0.36,-0.10,0.07,-0.06,
0.343,0.01,0.08,0.36,-0.10,0.07,-0.06,
0.351,0.01,0.08,0.36,-0.09,0.06,-0.05,
0.352,0.01,0.08,0.36,-0.09,0.06,-0.05,
0.352,0.05,0.11,0.32,-0.09,0.06,-0.05,
0.353,0.05,0.11,0.32,-0.09,0.06,-0.05,
0.361,0.05,0.11,0.32,-0.06,0.03,-0.04,
0.362,0.05,0.11,0.32,-0.06,0.03,-0.04,
0.362,0.07,0.14,0.28,-0.06,0.03,-0.04,
0.363,0.07,0.14,0.28,-0.06,0.03,-0.04,
0.371,0.07,0.14,0.28,-0.03,-0.01,-0.02,
0.372,0.07,0.14,0.28,-0.03,-0.01,-0.02,
0.373,0.04,0.15,0.28,-0.03,-0.01,-0.02,
0.373,0.04,0.15,0.28,-0.03,-0.01,-0.02,
0.38,0.04,0.15,0.28,0.01,-0.05,0.00,
0.382,0.04,0.15,0.28,0.01,-0.05,0.00,
0.382,-0.01,0.15,0.30,0.01,-0.05,0.00,
0.383,-0.01,0.15,0.30,0.01,-0.05,0.00,
0.39,-0.01,0.15,0.30,0.04,-0.07,0.02,
0.391,-0.01,0.15,0.30,0.04,-0.07,0.02,
0.391,-0.05,0.14,0.33,0.04,-0.07,0.02,
0.392,-0.05,0.14,0.33,0.04,-0.07,0.02,
0.399,-0.05,0.14,0.33,0.07,-0.08,0.03,
0.399,-0.05,0.14,0.33,0.07,-0.08,0.03,
0.4,-0.07,0.11,0.34,0.07,-0.08,0.03,
0.4,-0.07,0.11,0.34,0.07,-0.08,0.03,
0.409,-0.07,0.11,0.34,0.08,-0.07,0.04,
0.409,-0.07,0.11,0.34,0.08,-0.07,0.04,
0.41,-0.06,0.11,0.32,0.08,-0.07,0.04,
0.41,-0.06,0.11,0.32,0.08,-0.07,0.04,
0.418,-0.06,0.11,0.32,0.08,-0.07,0.04,
0.419,-0.06,0.11,0.32,0.08,-0.07,0.04,
0.42,-0.06,0.11,0.32,0.08,-0.07,0.04,
0.42,-0.06,0.11,0.32,0.08,-0.07,0.04,
0.435,-0.06,0.11,0.32,0.09,-0.05,0.04,
0.436,-0.06,0.11,0.32,0.09,-0.05,0.04,
0.436,0.00,0.09,0.24,0.09,-0.05,0.04,
0.436,0.00,0.09,0.24,0.09,-0.05,0.04,
0.45,0.00,0.09,0.24,0.08,-0.04,0.03,
0.451,0.00,0.09,0.24,0.08,-0.04,0.03,
0.452,0.01,0.08,0.20,0.08,-0.04,0.03,
0.453,0.01,0.08,0.20,0.08,-0.04,0.03,
0.453,0.01,0.08,0.20,0.08,-0.04,0.03,
0.454,0.01,0.08,0.20,0.08,-0.04,0.03,
0.454,0.01,0.08,0.20,0.08,-0.04,0.03,
0.455,0.01,0.08,0.20,0.08,-0.04,0.03,
0.456,0.01,0.08,0.20,0.05,-0.03,0.02,
0.456,0.01,0.08,0.20,0.05,-0.03,0.02,
0.456,0.00,0.06,0.13,0.05,-0.03,0.02,
0.457,0.00,0.06,0.13,0.05,-0.03,0.02,
0.465,0.00,0.06,0.13,0.03,-0.02,0.01,
0.466,0.00,0.06,0.13,0.03,-0.02,0.01,
0.467,0.02,0.07,0.16,0.03,-0.02,0.01,
0.467,0.02,0.07,0.16,0.03,-0.02,0.01,
0.474,0.02,0.07,0.16,0.03,-0.02,0.01,
0.476,0.02,0.07,0.16,0.03,-0.02,0.01,
0.476,0.02,0.07,0.16,0.03,-0.02,0.01,
0.477,0.02,0.07,0.16,0.03,-0.02,0.01,
0.485,0.02,0.07,0.16,0.02,-0.01,0.01,
0.486,0.02,0.07,0.16,0.02,-0.01,0.01,
0.486,0.02,0.07,0.16,0.02,-0.01,0.01,
0.487,0.02,0.07,0.16,0.02,-0.01,0.01,
0.494,0.02,0.07,0.16,0.02,-0.01,0.01,
0.494,0.02,0.07,0.16,0.02,-0.01,0.01,
0.495,0.02,0.07,0.16,0.02,-0.01,0.01,
0.495,0.02,0.07,0.16,0.02,-0.01,0.01,
0.503,0.02,0.07,0.16,0.02,-0.01,0.01,
0.504,0.02,0.07,0.16,0.02,-0.01,0.01,
0.504,0.04,0.07,0.19,0.02,-0.01,0.01,
0.504,0.04,0.07,0.19,0.02,-0.01,0.01,
0.513,0.04,0.07,0.19,0.01,-0.01,0.01,
0.514,0.04,0.07,0.19,0.01,-0.01,0.01,
0.515,0.04,0.06,0.14,0.01,-0.01,0.01,
0.515,0.04,0.06,0.14,0.01,-0.01,0.01,
0.522,0.04,0.06,0.14,0.01,-0.01,0.00,
0.523,0.04,0.06,0.14,0.01,-0.01,0.00,
0.523,0.01,0.07,0.14,0.01,-0.01,0.00,
0.524,0.01,0.07,0.14,0.01,-0.01,0.00,
0.533,0.01,0.07,0.14,0.01,-0.00,0.00,
0.533,0.01,0.07,0.14,0.01,-0.00,0.00,
0.533,-0.01,0.09,0.19,0.01,-0.00,0.00,
0.534,-0.01,0.09,0.19,0.01,-0.00,0.00,
0.541,-0.01,0.09,0.19,0.01,-0.00,0.00,
0.542,-0.01,0.09,0.19,0.01,-0.00,0.00,
0.543,-0.03,0.12,0.30,0.01,-0.00,0.00,
0.543,-0.03,0.12,0.30,0.01,-0.00,0.00,
0.551,-0.03,0.12,0.30,0.01,-0.00,-0.01,
0.552,-0.03,0.12,0.30,0.01,-0.00,-0.01,
0.553,-0.09,0.15,0.38,0.01,-0.00,-0.01,
0.553,-0.09,0.15,0.38,0.01,-0.00,-0.01,
0.561,-0.09,0.15,0.38,0.01,0.00,-0.04,
0.562,-0.09,0.15,0.38,0.01,0.00,-0.04,
0.563,-0.10,0.15,0.42,0.01,0.00,-0.04,
0.564,-0.10,0.15,0.42,0.01,0.00,-0.04,
0.57,-0.10,0.15,0.42,0.01,0.02,-0.05,
0.571,-0.10,0.15,0.42,0.01,0.02,-0.05,
0.571,-0.08,0.13,0.42,0.01,0.02,-0.05,
0.572,-0.08,0.13,0.42,0.01,0.02,-0.05,
0.579,-0.08,0.13,0.42,0.02,0.04,-0.04,
0.581,-0.08,0.13,0.42,0.02,0.04,-0.04,
0.583,-0.06,0.10,0.40,0.02,0.04,-0.04,
0.583,-0.06,0.10,0.40,0.02,0.04,-0.04,
0.589,-0.06,0.10,0.40,0.01,0.05,-0.03,
0.59,-0.06,0.10,0.40,0.01,0.05,-0.03,
0.59,-0.03,0.09,0.38,0.01,0.05,-0.03,
0.591,-0.03,0.09,0.38,0.01,0.05,-0.03,
0.598,-0.03,0.09,0.38,0.01,0.06,-0.03,
0.599,-0.03,0.09,0.38,0.01,0.06,-0.03,
0.6,-0.01,0.07,0.35,0.01,0.06,-0.03,
0.6,-0.01,0.07,0.35,0.01,0.06,-0.03,
0.608,-0.01,0.07,0.35,0.01,0.05,-0.02,
0.609,-0.01,0.07,0.35,0.01,0.05,-0.02,
0.61,-0.01,0.07,0.35,0.01,0.05,-0.02,
0.61,-0.01,0.07,0.35,0.01,0.05,-0.02,
0.618,-0.01,0.07,0.35,0.01,0.05,-0.02,
0.619,-0.01,0.07,0.35,0.01,0.05,-0.02,
0.62,-0.01,0.07,0.35,0.01,0.05,-0.02,
0.62,-0.01,0.07,0.35,0.01,0.05,-0.02,
0.628,-0.01,0.07,0.35,0.00,0.03,-0.02,
0.629,-0.01,0.07,0.35,0.00,0.03,-0.02,
0.63,-0.01,0.07,0.35,0.00,0.03,-0.02,
0.63,-0.01,0.07,0.35,0.00,0.03,-0.02,
0.637,-0.01,0.07,0.35,-0.01,0.02,-0.02,
0.638,-0.01,0.07,0.35,-0.01,0.02,-0.02,
0.638,-0.01,0.07,0.35,-0.01,0.02,-0.02,
0.639,-0.01,0.07,0.35,-0.01,0.02,-0.02,
0.646,-0.01,0.07,0.35,-0.01,0.01,-0.02,
0.647,-0.01,0.07,0.35,-0.01,0.01,-0.02,
0.647,-0.01,0.07,0.35,-0.01,0.01,-0.02,
0.647,-0.01,0.07,0.35,-0.01,0.01,-0.02,
0.656,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.657,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.657,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.657,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.666,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.667,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.667,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.668,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.675,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.676,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.677,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.677,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.685,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.686,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.687,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.688,-0.01,0.07,0.35,-0.01,0.01,-0.01,
0.694,-0.01,0.07,0.35,-0.01,0.00,-0.01,
0.695,-0.01,0.07,0.35,-0.01,0.00,-0.01,
0.696,-0.01,0.07,0.35,-0.01,0.00,-0.01,
0.697,-0.01,0.07,0.35,-0.01,0.00,-0.01,
0.703,-0.01,0.07,0.35,-0.00,0.00,-0.01,
0.704,-0.01,0.07,0.35,-0.00,0.00,-0.01,
0.704,-0.01,0.07,0.35,-0.00,0.00,-0.01,
0.705,-0.01,0.07,0.35,-0.00,0.00,-0.01,
0.715,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.716,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.716,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.716,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.725,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.726,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.726,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.727,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.731,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.732,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.732,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.733,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.741,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.742,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.742,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.743,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.751,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.752,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.753,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.753,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.761,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.762,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.763,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.763,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.769,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.77,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.77,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.771,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.779,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.78,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.781,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.781,-0.01,0.07,0.35,-0.00,0.00,-0.00,
0.789,-0.01,0.07,0.35,-0.00,-0.00,-0.00,
0.79,-0.01,0.07,0.35,-0.00,-0.00,-0.00,
0.791,-0.02,0.07,0.35,-0.00,-0.00,-0.00,
0.791,-0.02,0.07,0.35,-0.00,-0.00,-0.00,
0.799,-0.02,0.07,0.35,-0.00,0.00,-0.00,
0.799,-0.02,0.07,0.35,-0.00,0.00,-0.00,
0.8,-0.02,0.07,0.35,-0.00,0.00,-0.00,
0.801,-0.02,0.07,0.35,-0.00,0.00,-0.00,
0.81,-0.02,0.07,0.35,0.00,0.00,0.00,
0.811,-0.02,0.07,0.35,0.00,0.00,0.00,
0.812,-0.01,0.07,0.35,0.00,0.00,0.00,
0.813,-0.01,0.07,0.35,0.00,0.00,0.00,
0.817,-0.01,0.07,0.35,0.00,0.00,0.00,
0.819,-0.01,0.07,0.35,0.00,0.00,0.00,
0.82,-0.01,0.07,0.35,0.00,0.00,0.00,
0.821,-0.01,0.07,0.35,0.00,0.00,0.00,
0.833,-0.01,0.07,0.35,-0.00,0.00,0.00,
0.834,-0.01,0.07,0.35,-0.00,0.00,0.00,
0.834,-0.01,0.07,0.35,-0.00,0.00,0.00,
0.834,-0.01,0.07,0.35,-0.00,0.00,0.00,
0.837,-0.01,0.07,0.35,0.00,-0.00,0.00,
0.837,-0.01,0.07,0.35,0.00,-0.00,0.00,
0.838,-0.01,0.08,0.35,0.00,-0.00,0.00,
0.838,-0.01,0.08,0.35,0.00,-0.00,0.00,
0.847,-0.01,0.08,0.35,0.00,0.00,0.00,
0.848,-0.01,0.08,0.35,0.00,0.00,0.00,
0.848,-0.01,0.08,0.35,0.00,0.00,0.00,
0.849,-0.01,0.08,0.35,0.00,0.00,0.00,
0.856,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.857,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.857,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.857,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.866,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.866,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.867,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.868,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.875,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.876,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.876,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.877,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.884,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.885,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.885,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.886,-0.01,0.08,0.35,-0.00,-0.00,-0.00,
0.894,-0.01,0.08,0.35,0.00,0.00,0.00,
0.895,-0.01,0.08,0.35,0.00,0.00,0.00,
0.896,-0.01,0.08,0.35,0.00,0.00,0.00,
0.897,-0.01,0.08,0.35,0.00,0.00,0.00,
0.903,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.904,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.904,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.905,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.913,-0.01,0.08,0.35,0.00,-0.00,0.00,
0.914,-0.01,0.08,0.35,0.00,-0.00,0.00,
0.915,-0.01,0.08,0.35,0.00,-0.00,0.00,
0.915,-0.01,0.08,0.35,0.00,-0.00,0.00,
0.922,-0.01,0.08,0.35,0.00,0.00,0.00,
0.923,-0.01,0.08,0.35,0.00,0.00,0.00,
0.923,-0.01,0.08,0.35,0.00,0.00,0.00,
0.923,-0.01,0.08,0.35,0.00,0.00,0.00,
0.932,-0.01,0.08,0.35,0.00,0.00,-0.00,
0.932,-0.01,0.08,0.35,0.00,0.00,-0.00,
0.933,-0.01,0.08,0.35,0.00,0.00,-0.00,
0.933,-0.01,0.08,0.35,0.00,0.00,-0.00,
0.941,-0.01,0.08,0.35,-0.00,0.00,-0.00,
0.943,-0.01,0.08,0.35,-0.00,0.00,-0.00,
0.943,-0.01,0.08,0.35,-0.00,0.00,-0.00,
0.944,-0.01,0.08,0.35,-0.00,0.00,-0.00,
0.951,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.952,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.953,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.954,-0.01,0.08,0.35,0.00,-0.00,-0.00,
0.96,-0.01,0.08,0.35,-0.00,-0.00,0.00,
0.963,-0.01,0.08,0.35,-0.00,-0.00,0.00,
0.964,-0.01,0.08,0.35,-0.00,-0.00,0.00,
0.965,-0.01,0.08,0.35,-0.00,-0.00,0.00,
0.969,-0.01,0.08,0.35,0.00,0.00,0.00,
0.97,-0.01,0.08,0.35,0.00,0.00,0.00,
0.971,-0.01,0.08,0.35,0.00,0.00,0.00,
0.971,-0.01,0.08,0.35,0.00,0.00,0.00,
0.98,-0.01,0.08,0.35,-0.00,0.00,0.00,
0.981,-0.01,0.08,0.35,-0.00,0.00,0.00,
0.981,-0.01,0.08,0.35,-0.00,0.00,0.00,
0.981,-0.01,0.08,0.35,-0.00,0.00,0.00,
0.989,-0.01,0.08,0.35,-0.00,0.00,-0.00,
0.989,-0.01,0.08,0.35,-0.00,0.00,-0.00,
0.99,-0.01,0.08,0.35,-0.00,0.00,-0.00,
0.99,-0.01,0.08,0.35,-0.00,0.00,-0.00,
0.999,-0.01,0.08,0.35,-0.00,0.00,-0.00,
1.0,-0.01,0.08,0.35,-0.00,0.00,-0.00,
1.0,-0.01,0.08,0.35,-0.00,0.00,-0.00,
1.0,-0.01,0.08,0.35,-0.00,0.00,-0.00,
1.009,-0.01,0.08,0.35,0.00,0.00,0.00,
1.009,-0.01,0.08,0.35,0.00,0.00,0.00,
1.01,-0.01,0.08,0.35,0.00,0.00,0.00,
1.01,-0.01,0.08,0.35,0.00,0.00,0.00,
1.018,-0.01,0.08,0.35,0.00,0.00,0.00,
1.019,-0.01,0.08,0.35,0.00,0.00,0.00,
1.019,-0.01,0.08,0.35,0.00,0.00,0.00,
1.02,-0.01,0.08,0.35,0.00,0.00,0.00,
1.027,-0.01,0.08,0.35,-0.00,0.00,0.00,
1.029,-0.01,0.08,0.35,-0.00,0.00,0.00,
1.029,-0.01,0.08,0.35,-0.00,0.00,0.00,
1.03,-0.01,0.08,0.35,-0.00,0.00,0.00,
1.037,-0.01,0.08,0.35,0.00,-0.00,-0.00,
1.038,-0.01,0.08,0.35,0.00,-0.00,-0.00,
1.038,-0.01,0.08,0.35,0.00,-0.00,-0.00,
1.039,-0.01,0.08,0.35,0.00,-0.00,-0.00,
1.047,-0.01,0.08,0.35,-0.00,0.00,0.00,
1.047,-0.01,0.08,0.35,-0.00,0.00,0.00,
1.048,-0.01,0.08,0.35,-0.00,0.00,0.00,
1.048,-0.01,0.08,0.35,-0.00,0.00,0.00,
1.055,-0.01,0.08,0.35,0.00,0.00,0.00,
1.056,-0.01,0.08,0.35,0.00,0.00,0.00,
1.056,-0.01,0.08,0.35,0.00,0.00,0.00,
