
time,ax,ay,az,wx,wy,wz,
0.113,-0.13,0.11,-0.93,0.13,-0.06,0.21,
0.121,-0.13,0.11,-0.93,0.20,-0.04,0.24,
0.122,-0.13,0.11,-0.93,0.20,-0.04,0.24,
0.123,-0.23,-0.02,-0.75,0.20,-0.04,0.24,
0.123,-0.23,-0.02,-0.75,0.20,-0.04,0.24,
0.131,-0.23,-0.02,-0.75,0.26,-0.00,0.24,
0.132,-0.23,-0.02,-0.75,0.26,-0.00,0.24,
0.132,-0.32,-0.12,-0.32,0.26,-0.00,0.24,
0.133,-0.32,-0.12,-0.32,0.26,-0.00,0.24,
0.145,-0.32,-0.12,-0.32,0.28,0.04,0.20,
0.146,-0.32,-0.12,-0.32,0.28,0.04,0.20,
0.146,-0.36,-0.12,0.17,0.28,0.04,0.20,
0.147,-0.36,-0.12,0.17,0.28,0.04,0.20,
0.15,-0.36,-0.12,0.17,0.24,0.08,0.12,
0.151,-0.36,-0.12,0.17,0.24,0.08,0.12,
0.152,-0.32,-0.09,0.61,0.24,0.08,0.12,
0.153,-0.32,-0.09,0.61,0.24,0.08,0.12,
0.16,-0.32,-0.09,0.61,0.24,0.08,0.12,
0.161,-0.32,-0.09,0.61,0.24,0.08,0.12,
0.162,-0.32,-0.09,0.61,0.24,0.08,0.12,
0.162,-0.32,-0.09,0.61,0.24,0.08,0.12,
0.169,-0.32,-0.09,0.61,0.15,0.09,0.02,
0.17,-0.32,-0.09,0.61,0.15,0.09,0.02,
0.171,0.03,0.01,0.96,0.15,0.09,0.02,
0.171,0.03,0.01,0.96,0.15,0.09,0.02,
0.178,0.03,0.01,0.96,0.02,0.07,-0.07,
0.179,0.03,0.01,0.96,0.02,0.07,-0.07,
0.18,0.27,-0.05,0.97,0.02,0.07,-0.07,
0.18,0.27,-0.05,0.97,0.02,0.07,-0.07,
0.188,0.27,-0.05,0.97,-0.11,0.01,-0.10,
0.189,0.27,-0.05,0.97,-0.11,0.01,-0.10,
0.19,0.55,-0.11,0.91,-0.11,0.01,-0.10,
0.19,0.55,-0.11,0.91,-0.11,0.01,-0.10,
0.2,0.55,-0.11,0.91,-0.22,-0.09,-0.06,
0.201,0.55,-0.11,0.91,-0.22,-0.09,-0.06,
0.201,0.87,-0.12,0.75,-0.22,-0.09,-0.06,
0.202,0.87,-0.12,0.75,-0.22,-0.09,-0.06,
0.208,0.87,-0.12,0.75,-0.29,-0.23,0.04,
0.208,0.87,-0.12,0.75,-0.29,-0.23,0.04,
0.209,1.19,-0.04,0.46,-0.29,-0.23,0.04,
0.209,1.19,-0.04,0.46,-0.29,-0.23,0.04,
0.217,1.19,-0.04,0.46,-0.34,-0.39,0.18,
0.217,1.19,-0.04,0.46,-0.34,-0.39,0.18,
0.218,1.50,0.10,-0.00,-0.34,-0.39,0.18,
0.218,1.50,0.10,-0.00,-0.34,-0.39,0.18,
0.226,1.50,0.10,-0.00,-0.33,-0.56,0.34,
0.226,1.50,0.10,-0.00,-0.33,-0.56,0.34,
0.227,1.72,0.22,-0.56,-0.33,-0.56,0.34,
0.227,1.72,0.22,-0.56,-0.33,-0.56,0.34,
0.244,1.72,0.22,-0.56,-0.26,-0.72,0.53,
0.245,1.72,0.22,-0.56,-0.26,-0.72,0.53,
0.245,1.86,0.26,-1.13,-0.26,-0.72,0.53,
0.246,1.86,0.26,-1.13,-0.26,-0.72,0.53,
0.247,1.86,0.26,-1.13,-0.13,-0.87,0.70,
0.247,1.86,0.26,-1.13,-0.13,-0.87,0.70,
0.248,1.87,0.17,-1.74,-0.13,-0.87,0.70,
0.248,1.87,0.17,-1.74,-0.13,-0.87,0.70,
0.255,1.87,0.17,-1.74,0.06,-1.00,0.83,
0.256,1.87,0.17,-1.74,0.06,-1.00,0.83,
0.257,1.86,-0.03,-2.39,0.06,-1.00,0.83,
0.258,1.86,-0.03,-2.39,0.06,-1.00,0.83,
0.264,1.86,-0.03,-2.39,0.26,-1.09,0.91,
0.265,1.86,-0.03,-2.39,0.26,-1.09,0.91,
0.265,1.86,-0.26,-3.04,0.26,-1.09,0.91,
0.266,1.86,-0.26,-3.04,0.26,-1.09,0.91,
0.274,1.86,-0.26,-3.04,0.45,-1.14,0.94,
0.275,1.86,-0.26,-3.04,0.45,-1.14,0.94,
0.275,1.84,-0.50,-3.57,0.45,-1.14,0.94,
0.276,1.84,-0.50,-3.57,0.45,-1.14,0.94,
0.283,1.84,-0.50,-3.57,0.61,-1.16,0.92,
0.284,1.84,-0.50,-3.57,0.61,-1.16,0.92,
0.284,1.77,-0.77,-3.88,0.61,-1.16,0.92,
0.285,1.77,-0.77,-3.88,0.61,-1.16,0.92,
0.293,1.77,-0.77,-3.88,0.71,-1.16,0.83,
0.294,1.77,-0.77,-3.88,0.71,-1.16,0.83,
0.295,1.61,-1.05,-3.91,0.71,-1.16,0.83,
0.295,1.61,-1.05,-3.91,0.71,-1.16,0.83,
0.302,1.61,-1.05,-3.91,0.75,-1.15,0.70,
0.303,1.61,-1.05,-3.91,0.75,-1.15,0.70,
0.303,1.34,-1.34,-3.70,0.75,-1.15,0.70,
0.304,1.34,-1.34,-3.70,0.75,-1.15,0.70,
0.312,1.34,-1.34,-3.70,0.69,-1.12,0.50,
0.312,1.34,-1.34,-3.70,0.69,-1.12,0.50,
0.313,1.04,-1.51,-3.36,0.69,-1.12,0.50,
0.313,1.04,-1.51,-3.36,0.69,-1.12,0.50,
0.321,1.04,-1.51,-3.36,0.52,-1.03,0.23,
0.322,1.04,-1.51,-3.36,0.52,-1.03,0.23,
0.323,0.93,-1.52,-3.05,0.52,-1.03,0.23,
0.323,0.93,-1.52,-3.05,0.52,-1.03,0.23,
0.331,0.93,-1.52,-3.05,0.49,-0.89,-0.11,
0.332,0.93,-1.52,-3.05,0.49,-0.89,-0.11,
0.332,1.20,-1.32,-2.91,0.49,-0.89,-0.11,
0.332,1.20,-1.32,-2.91,0.49,-0.89,-0.11,
0.341,1.20,-1.32,-2.91,0.37,-0.72,-0.48,
0.343,1.20,-1.32,-2.91,0.37,-0.72,-0.48,
0.344,3.15,-0.95,-2.94,0.37,-0.72,-0.48,
0.345,3.15,-0.95,-2.94,0.37,-0.72,-0.48,
0.35,3.15,-0.95,-2.94,0.04,-0.64,-0.70,
0.351,3.15,-0.95,-2.94,0.04,-0.64,-0.70,
0.352,4.65,-0.58,-3.08,0.04,-0.64,-0.70,
0.352,4.65,-0.58,-3.08,0.04,-0.64,-0.70,
0.36,4.65,-0.58,-3.08,0.04,-0.64,-0.70,
0.361,4.65,-0.58,-3.08,0.04,-0.64,-0.70,
0.361,4.65,-0.58,-3.08,0.04,-0.64,-0.70,
0.362,4.65,-0.58,-3.08,0.04,-0.64,-0.70,
0.369,4.65,-0.58,-3.08,-0.11,-0.82,-0.53,
0.37,4.65,-0.58,-3.08,-0.11,-0.82,-0.53,
0.37,6.78,-0.39,-2.94,-0.11,-0.82,-0.53,
0.371,6.78,-0.39,-2.94,-0.11,-0.82,-0.53,
0.378,6.78,-0.39,-2.94,-0.05,-1.42,0.18,
0.379,6.78,-0.39,-2.94,-0.05,-1.42,0.18,
0.38,6.86,-0.71,-0.89,-0.05,-1.42,0.18,
0.38,6.86,-0.71,-0.89,-0.05,-1.42,0.18,
0.388,6.86,-0.71,-0.89,0.15,-2.34,1.31,
0.389,6.86,-0.71,-0.89,0.15,-2.34,1.31,
0.39,6.73,-1.18,-0.41,0.15,-2.34,1.31,
0.391,6.73,-1.18,-0.41,0.15,-2.34,1.31,
0.398,6.73,-1.18,-0.41,0.29,-3.26,2.39,
0.398,6.73,-1.18,-0.41,0.29,-3.26,2.39,
0.399,6.42,-1.74,1.20,0.29,-3.26,2.39,
0.399,6.42,-1.74,1.20,0.29,-3.26,2.39,
0.407,6.42,-1.74,1.20,0.16,-3.83,2.96,
0.409,6.42,-1.74,1.20,0.16,-3.83,2.96,
0.409,6.08,-2.31,1.46,0.16,-3.83,2.96,
0.41,6.08,-2.31,1.46,0.16,-3.83,2.96,
0.417,6.08,-2.31,1.46,-0.33,-3.93,2.89,
0.417,6.08,-2.31,1.46,-0.33,-3.93,2.89,
0.418,5.78,-2.79,1.39,-0.33,-3.93,2.89,
0.418,5.78,-2.79,1.39,-0.33,-3.93,2.89,
0.426,5.78,-2.79,1.39,-1.05,-3.68,2.37,
0.427,5.78,-2.79,1.39,-1.05,-3.68,2.37,
0.427,5.71,-3.24,1.00,-1.05,-3.68,2.37,
0.427,5.71,-3.24,1.00,-1.05,-3.68,2.37,
0.439,5.71,-3.24,1.00,-1.80,-3.27,1.66,
0.44,5.71,-3.24,1.00,-1.80,-3.27,1.66,
0.44,5.72,-3.61,0.62,-1.80,-3.27,1.66,
0.441,5.72,-3.61,0.62,-1.80,-3.27,1.66,
0.445,5.72,-3.61,0.62,-2.44,-2.82,0.97,
0.446,5.72,-3.61,0.62,-2.44,-2.82,0.97,
0.446,5.71,-3.87,0.50,-2.44,-2.82,0.97,
0.447,5.71,-3.87,0.50,-2.44,-2.82,0.97,
0.467,5.71,-3.87,0.50,-2.92,-2.44,0.41,
0.469,5.71,-3.87,0.50,-2.92,-2.44,0.41,
0.469,5.80,-4.00,0.57,-2.92,-2.44,0.41,
0.47,5.80,-4.00,0.57,-2.92,-2.44,0.41,
0.471,5.80,-4.00,0.57,-3.25,-2.14,-0.02,
0.471,5.80,-4.00,0.57,-3.25,-2.14,-0.02,
0.472,6.05,-3.88,0.68,-3.25,-2.14,-0.02,
0.472,6.05,-3.88,0.68,-3.25,-2.14,-0.02,
0.478,6.05,-3.88,0.68,-3.43,-1.90,-0.32,
0.479,6.05,-3.88,0.68,-3.43,-1.90,-0.32,
0.48,6.48,-3.53,0.68,-3.43,-1.90,-0.32,
0.48,6.48,-3.53,0.68,-3.43,-1.90,-0.32,
0.483,6.48,-3.53,0.68,-3.44,-1.71,-0.48,
0.484,6.48,-3.53,0.68,-3.44,-1.71,-0.48,
0.485,6.99,-3.03,0.46,-3.44,-1.71,-0.48,
0.485,6.99,-3.03,0.46,-3.44,-1.71,-0.48,
0.493,6.99,-3.03,0.46,-3.24,-1.61,-0.49,
0.494,6.99,-3.03,0.46,-3.24,-1.61,-0.49,
0.494,7.37,-2.56,-0.03,-3.24,-1.61,-0.49,
0.495,7.37,-2.56,-0.03,-3.24,-1.61,-0.49,
0.502,7.37,-2.56,-0.03,-2.84,-1.61,-0.37,
0.503,7.37,-2.56,-0.03,-2.84,-1.61,-0.37,
0.504,7.45,-2.25,-1.60,-2.84,-1.61,-0.37,
0.504,7.45,-2.25,-1.60,-2.84,-1.61,-0.37,
0.512,7.45,-2.25,-1.60,-2.25,-1.74,-0.15,
0.512,7.45,-2.25,-1.60,-2.25,-1.74,-0.15,
0.513,7.23,-2.14,-3.34,-2.25,-1.74,-0.15,
0.513,7.23,-2.14,-3.34,-2.25,-1.74,-0.15,
0.521,7.23,-2.14,-3.34,-1.54,-2.00,0.06,
0.522,7.23,-2.14,-3.34,-1.54,-2.00,0.06,
0.522,6.69,-2.21,-3.74,-1.54,-2.00,0.06,
0.523,6.69,-2.21,-3.74,-1.54,-2.00,0.06,
0.531,6.69,-2.21,-3.74,-0.90,-2.35,0.12,
0.532,6.69,-2.21,-3.74,-0.90,-2.35,0.12,
0.533,5.86,-2.37,-4.28,-0.90,-2.35,0.12,
0.533,5.86,-2.37,-4.28,-0.90,-2.35,0.12,
0.542,5.86,-2.37,-4.28,-0.30,-2.72,0.33,
0.544,5.86,-2.37,-4.28,-0.30,-2.72,0.33,
0.544,4.10,-2.59,-4.77,-0.30,-2.72,0.33,
0.545,4.10,-2.59,-4.77,-0.30,-2.72,0.33,
0.55,4.10,-2.59,-4.77,-0.30,-2.72,0.33,
0.55,4.10,-2.59,-4.77,-0.30,-2.72,0.33,
0.551,4.10,-2.59,-4.77,-0.30,-2.72,0.33,
0.551,4.10,-2.59,-4.77,-0.30,-2.72,0.33,
0.561,4.10,-2.59,-4.77,0.57,-3.01,0.85,
0.562,4.10,-2.59,-4.77,0.57,-3.01,0.85,
0.562,2.69,-3.32,-5.13,0.57,-3.01,0.85,
0.563,2.69,-3.32,-5.13,0.57,-3.01,0.85,
0.573,2.69,-3.32,-5.13,0.56,-2.83,0.88,
0.574,2.69,-3.32,-5.13,0.56,-2.83,0.88,
0.574,1.99,-3.87,-5.23,0.56,-2.83,0.88,
0.574,1.99,-3.87,-5.23,0.56,-2.83,0.88,
0.578,1.99,-3.87,-5.23,0.56,-2.83,0.88,
0.579,1.99,-3.87,-5.23,0.56,-2.83,0.88,
0.579,1.99,-3.87,-5.23,0.56,-2.83,0.88,
0.579,1.99,-3.87,-5.23,0.56,-2.83,0.88,
0.588,1.99,-3.87,-5.23,0.28,-2.50,0.82,
0.588,1.99,-3.87,-5.23,0.28,-2.50,0.82,
0.589,1.13,-5.63,-5.49,0.28,-2.50,0.82,
0.589,1.13,-5.63,-5.49,0.28,-2.50,0.82,
0.597,1.13,-5.63,-5.49,-0.25,-2.11,0.76,
0.598,1.13,-5.63,-5.49,-0.25,-2.11,0.76,
0.599,0.76,-5.98,-5.49,-0.25,-2.11,0.76,
0.599,0.76,-5.98,-5.49,-0.25,-2.11,0.76,
0.607,0.76,-5.98,-5.49,-1.13,-1.69,0.73,
0.608,0.76,-5.98,-5.49,-1.13,-1.69,0.73,
0.609,0.61,-6.23,-5.26,-1.13,-1.69,0.73,
0.61,0.61,-6.23,-5.26,-1.13,-1.69,0.73,
0.617,0.61,-6.23,-5.26,-2.38,-1.44,0.65,
0.617,0.61,-6.23,-5.26,-2.38,-1.44,0.65,
0.618,0.75,-6.34,-4.74,-2.38,-1.44,0.65,
0.618,0.75,-6.34,-4.74,-2.38,-1.44,0.65,
0.627,0.75,-6.34,-4.74,-3.86,-1.08,0.50,
0.628,0.75,-6.34,-4.74,-3.86,-1.08,0.50,
0.629,2.22,-6.26,-3.02,-3.86,-1.08,0.50,
0.629,2.22,-6.26,-3.02,-3.86,-1.08,0.50,
0.639,2.22,-6.26,-3.02,-5.16,-0.43,0.32,
0.64,2.22,-6.26,-3.02,-5.16,-0.43,0.32,
0.641,2.37,-6.12,-2.77,-5.16,-0.43,0.32,
0.641,2.37,-6.12,-2.77,-5.16,-0.43,0.32,
0.645,2.37,-6.12,-2.77,-5.89,0.12,0.11,
0.646,2.37,-6.12,-2.77,-5.89,0.12,0.11,
0.646,2.77,-5.96,-2.39,-5.89,0.12,0.11,
0.646,2.77,-5.96,-2.39,-5.89,0.12,0.11,
0.656,2.77,-5.96,-2.39,-5.90,0.39,-0.01,
0.657,2.77,-5.96,-2.39,-5.90,0.39,-0.01,
0.658,3.18,-5.82,-2.01,-5.90,0.39,-0.01,
0.658,3.18,-5.82,-2.01,-5.90,0.39,-0.01,
0.664,3.18,-5.82,-2.01,-5.33,0.37,-0.03,
0.665,3.18,-5.82,-2.01,-5.33,0.37,-0.03,
0.665,3.46,-5.76,-1.55,-5.33,0.37,-0.03,
0.666,3.46,-5.76,-1.55,-5.33,0.37,-0.03,
0.674,3.46,-5.76,-1.55,-4.49,0.16,0.04,
0.675,3.46,-5.76,-1.55,-4.49,0.16,0.04,
0.675,3.58,-5.78,-0.99,-4.49,0.16,0.04,
0.676,3.58,-5.78,-0.99,-4.49,0.16,0.04,
0.683,3.58,-5.78,-0.99,-3.58,-0.12,0.14,
0.684,3.58,-5.78,-0.99,-3.58,-0.12,0.14,
0.684,3.61,-5.93,0.85,-3.58,-0.12,0.14,
0.685,3.61,-5.93,0.85,-3.58,-0.12,0.14,
0.692,3.61,-5.93,0.85,-2.73,-0.33,0.23,
0.693,3.61,-5.93,0.85,-2.73,-0.33,0.23,
0.694,3.68,-6.08,1.32,-2.73,-0.33,0.23,
0.695,3.68,-6.08,1.32,-2.73,-0.33,0.23,
0.702,3.68,-6.08,1.32,-2.01,-0.36,0.30,
0.703,3.68,-6.08,1.32,-2.01,-0.36,0.30,
0.703,3.94,-6.18,2.89,-2.01,-0.36,0.30,
0.704,3.94,-6.18,2.89,-2.01,-0.36,0.30,
0.712,3.94,-6.18,2.89,-1.40,-0.22,0.35,
0.712,3.94,-6.18,2.89,-1.40,-0.22,0.35,
0.713,5.57,-6.17,4.82,-1.40,-0.22,0.35,
0.713,5.57,-6.17,4.82,-1.40,-0.22,0.35,
0.721,5.57,-6.17,4.82,-0.87,-0.02,0.42,
0.722,5.57,-6.17,4.82,-0.87,-0.02,0.42,
0.722,5.74,-5.97,5.33,-0.87,-0.02,0.42,
0.723,5.74,-5.97,5.33,-0.87,-0.02,0.42,
0.731,5.74,-5.97,5.33,-0.33,0.12,0.52,
0.731,5.74,-5.97,5.33,-0.33,0.12,0.52,
0.732,6.16,-5.66,6.00,-0.33,0.12,0.52,
0.733,6.16,-5.66,6.00,-0.33,0.12,0.52,
0.741,6.16,-5.66,6.00,0.19,0.15,0.64,
0.742,6.16,-5.66,6.00,0.19,0.15,0.64,
0.743,6.61,-5.17,6.45,0.19,0.15,0.64,
0.743,6.61,-5.17,6.45,0.19,0.15,0.64,
0.75,6.61,-5.17,6.45,0.19,0.15,0.64,
0.75,6.61,-5.17,6.45,0.19,0.15,0.64,
0.751,6.61,-5.17,6.45,0.19,0.15,0.64,
0.751,6.61,-5.17,6.45,0.19,0.15,0.64,
0.76,6.61,-5.17,6.45,0.68,0.08,0.75,
0.761,6.61,-5.17,6.45,0.68,0.08,0.75,
0.761,8.33,-2.67,4.59,0.68,0.08,0.75,
0.761,8.33,-2.67,4.59,0.68,0.08,0.75,
0.769,8.33,-2.67,4.59,1.13,-0.13,0.86,
0.77,8.33,-2.67,4.59,1.13,-0.13,0.86,
0.771,10.00,-2.04,2.99,1.13,-0.13,0.86,
0.771,10.00,-2.04,2.99,1.13,-0.13,0.86,
0.778,10.00,-2.04,2.99,1.63,-0.55,0.94,
0.779,10.00,-2.04,2.99,1.63,-0.55,0.94,
0.779,10.13,-1.26,1.40,1.63,-0.55,0.94,
0.78,10.13,-1.26,1.40,1.63,-0.55,0.94,
0.788,10.13,-1.26,1.40,2.08,-1.23,0.99,
0.789,10.13,-1.26,1.40,2.08,-1.23,0.99,
0.79,10.35,-0.53,-0.35,2.08,-1.23,0.99,
0.79,10.35,-0.53,-0.35,2.08,-1.23,0.99,
0.797,10.35,-0.53,-0.35,2.49,-2.06,1.00,
0.798,10.35,-0.53,-0.35,2.49,-2.06,1.00,
0.799,10.46,0.04,-2.21,2.49,-2.06,1.00,
0.799,10.46,0.04,-2.21,2.49,-2.06,1.00,
0.807,10.46,0.04,-2.21,2.83,-2.93,0.98,
0.808,10.46,0.04,-2.21,2.83,-2.93,0.98,
0.809,10.43,0.50,-3.88,2.83,-2.93,0.98,
0.81,10.43,0.50,-3.88,2.83,-2.93,0.98,
0.816,10.43,0.50,-3.88,3.14,-3.73,0.95,
0.817,10.43,0.50,-3.88,3.14,-3.73,0.95,
0.818,10.29,0.94,-4.32,3.14,-3.73,0.95,
0.819,10.29,0.94,-4.32,3.14,-3.73,0.95,
0.826,10.29,0.94,-4.32,3.49,-4.45,0.88,
0.827,10.29,0.94,-4.32,3.49,-4.45,0.88,
0.828,10.14,1.34,-5.88,3.49,-4.45,0.88,
0.829,10.14,1.34,-5.88,3.49,-4.45,0.88,
0.835,10.14,1.34,-5.88,3.74,-5.05,0.77,
0.836,10.14,1.34,-5.88,3.74,-5.05,0.77,
0.837,9.94,1.63,-6.06,3.74,-5.05,0.77,
0.838,9.94,1.63,-6.06,3.74,-5.05,0.77,
0.846,9.94,1.63,-6.06,3.88,-5.50,0.63,
0.847,9.94,1.63,-6.06,3.88,-5.50,0.63,
0.848,9.58,1.71,-6.08,3.88,-5.50,0.63,
0.848,9.58,1.71,-6.08,3.88,-5.50,0.63,
0.854,9.58,1.71,-6.08,3.94,-5.77,0.48,
0.855,9.58,1.71,-6.08,3.94,-5.77,0.48,
0.855,8.96,1.60,-5.87,3.94,-5.77,0.48,
0.856,8.96,1.60,-5.87,3.94,-5.77,0.48,
0.864,8.96,1.60,-5.87,3.92,-5.85,0.33,
0.865,8.96,1.60,-5.87,3.92,-5.85,0.33,
0.865,7.42,1.35,-5.48,3.92,-5.85,0.33,
0.865,7.42,1.35,-5.48,3.92,-5.85,0.33,
0.873,7.42,1.35,-5.48,3.78,-5.70,0.21,
0.875,7.42,1.35,-5.48,3.78,-5.70,0.21,
0.875,6.96,1.00,-5.06,3.78,-5.70,0.21,
0.876,6.96,1.00,-5.06,3.78,-5.70,0.21,
0.883,6.96,1.00,-5.06,3.57,-5.35,0.16,
0.883,6.96,1.00,-5.06,3.57,-5.35,0.16,
0.884,6.48,0.67,-4.76,3.57,-5.35,0.16,
0.884,6.48,0.67,-4.76,3.57,-5.35,0.16,
0.893,6.48,0.67,-4.76,3.32,-4.86,0.20,
0.894,6.48,0.67,-4.76,3.32,-4.86,0.20,
0.894,6.16,0.31,-4.69,3.32,-4.86,0.20,
0.895,6.16,0.31,-4.69,3.32,-4.86,0.20,
0.902,6.16,0.31,-4.69,3.08,-4.30,0.32,
0.903,6.16,0.31,-4.69,3.08,-4.30,0.32,
0.903,5.86,-0.07,-4.89,3.08,-4.30,0.32,
0.904,5.86,-0.07,-4.89,3.08,-4.30,0.32,
0.911,5.86,-0.07,-4.89,2.86,-3.75,0.51,
0.913,5.86,-0.07,-4.89,2.86,-3.75,0.51,
0.913,5.55,-0.48,-5.29,2.86,-3.75,0.51,
0.914,5.55,-0.48,-5.29,2.86,-3.75,0.51,
0.922,5.55,-0.48,-5.29,2.69,-3.27,0.75,
0.923,5.55,-0.48,-5.29,2.69,-3.27,0.75,
0.923,5.18,-0.91,-6.99,2.69,-3.27,0.75,
0.924,5.18,-0.91,-6.99,2.69,-3.27,0.75,
0.931,5.18,-0.91,-6.99,2.56,-2.95,1.01,
0.932,5.18,-0.91,-6.99,2.56,-2.95,1.01,
0.932,4.73,-1.16,-7.35,2.56,-2.95,1.01,
0.933,4.73,-1.16,-7.35,2.56,-2.95,1.01,
0.94,4.73,-1.16,-7.35,2.47,-2.84,1.15,
0.941,4.73,-1.16,-7.35,2.47,-2.84,1.15,
0.942,2.93,-1.24,-8.83,2.47,-2.84,1.15,
0.942,2.93,-1.24,-8.83,2.47,-2.84,1.15,
0.95,2.93,-1.24,-8.83,2.47,-2.84,1.15,
0.951,2.93,-1.24,-8.83,2.47,-2.84,1.15,
0.951,2.93,-1.24,-8.83,2.47,-2.84,1.15,
0.952,2.93,-1.24,-8.83,2.47,-2.84,1.15,
0.959,2.93,-1.24,-8.83,2.45,-2.96,1.19,
0.96,2.93,-1.24,-8.83,2.45,-2.96,1.19,
0.961,0.87,-1.22,-9.29,2.45,-2.96,1.19,
0.961,0.87,-1.22,-9.29,2.45,-2.96,1.19,
0.97,0.87,-1.22,-9.29,2.50,-3.28,1.37,
0.97,0.87,-1.22,-9.29,2.50,-3.28,1.37,
0.971,0.19,-1.33,-8.79,2.50,-3.28,1.37,
0.971,0.19,-1.33,-8.79,2.50,-3.28,1.37,
0.978,0.19,-1.33,-8.79,2.58,-3.68,1.66,
0.979,0.19,-1.33,-8.79,2.58,-3.68,1.66,
0.979,-0.43,-1.58,-6.89,2.58,-3.68,1.66,
0.979,-0.43,-1.58,-6.89,2.58,-3.68,1.66,
0.988,-0.43,-1.58,-6.89,2.62,-4.04,1.89,
0.989,-0.43,-1.58,-6.89,2.62,-4.04,1.89,
0.989,-0.67,-1.88,-6.31,2.62,-4.04,1.89,
0.989,-0.67,-1.88,-6.31,2.62,-4.04,1.89,
0.997,-0.67,-1.88,-6.31,2.61,-4.16,2.11,
0.998,-0.67,-1.88,-6.31,2.61,-4.16,2.11,
0.999,-0.61,-2.09,-5.47,2.61,-4.16,2.11,
0.999,-0.61,-2.09,-5.47,2.61,-4.16,2.11,
1.007,-0.61,-2.09,-5.47,2.56,-3.97,2.32,
1.008,-0.61,-2.09,-5.47,2.56,-3.97,2.32,
1.009,-0.43,-2.29,-3.81,2.56,-3.97,2.32,
1.009,-0.43,-2.29,-3.81,2.56,-3.97,2.32,
1.016,-0.43,-2.29,-3.81,2.51,-3.48,2.52,
1.017,-0.43,-2.29,-3.81,2.51,-3.48,2.52,
1.018,-0.21,-2.41,-3.50,2.51,-3.48,2.52,
1.018,-0.21,-2.41,-3.50,2.51,-3.48,2.52,
1.026,-0.21,-2.41,-3.50,2.41,-2.76,2.68,
1.027,-0.21,-2.41,-3.50,2.41,-2.76,2.68,
1.028,-0.15,-2.46,-3.50,2.41,-2.76,2.68,
1.028,-0.15,-2.46,-3.50,2.41,-2.76,2.68,
