
time,ax,ay,az,wx,wy,wz,
0.166,-0.14,-0.02,0.31,-0.05,0.09,-0.01,
0.167,-0.14,-0.02,0.31,-0.05,0.09,-0.01,
0.168,-0.11,-0.03,0.25,-0.05,0.09,-0.01,
0.168,-0.11,-0.03,0.25,-0.05,0.09,-0.01,
0.176,-0.11,-0.03,0.25,-0.07,0.12,-0.01,
0.177,-0.11,-0.03,0.25,-0.07,0.12,-0.01,
0.178,-0.07,-0.01,0.20,-0.07,0.12,-0.01,
0.179,-0.07,-0.01,0.20,-0.07,0.12,-0.01,
0.185,-0.07,-0.01,0.20,-0.08,0.12,-0.02,
0.186,-0.07,-0.01,0.20,-0.08,0.12,-0.02,
0.186,-0.05,0.06,0.17,-0.08,0.12,-0.02,
0.187,-0.05,0.06,0.17,-0.08,0.12,-0.02,
0.198,-0.05,0.06,0.17,-0.08,0.11,-0.04,
0.2,-0.05,0.06,0.17,-0.08,0.11,-0.04,
0.2,-0.05,0.09,0.11,-0.08,0.11,-0.04,
0.201,-0.05,0.09,0.11,-0.08,0.11,-0.04,
0.205,-0.05,0.09,0.11,-0.07,0.08,-0.05,
0.207,-0.05,0.09,0.11,-0.07,0.08,-0.05,
0.208,-0.03,0.12,0.08,-0.07,0.08,-0.05,
0.209,-0.03,0.12,0.08,-0.07,0.08,-0.05,
0.214,-0.03,0.12,0.08,-0.04,0.05,-0.05,
0.215,-0.03,0.12,0.08,-0.04,0.05,-0.05,
0.216,-0.04,0.10,0.07,-0.04,0.05,-0.05,
0.217,-0.04,0.10,0.07,-0.04,0.05,-0.05,
0.223,-0.04,0.10,0.07,-0.01,0.03,-0.05,
0.224,-0.04,0.10,0.07,-0.01,0.03,-0.05,
0.225,-0.04,0.06,0.13,-0.01,0.03,-0.05,
0.225,-0.04,0.06,0.13,-0.01,0.03,-0.05,
0.233,-0.04,0.06,0.13,0.02,0.02,-0.05,
0.234,-0.04,0.06,0.13,0.02,0.02,-0.05,
0.24,-0.02,0.04,0.27,0.02,0.02,-0.05,
0.241,-0.02,0.04,0.27,0.02,0.02,-0.05,
0.248,-0.02,0.04,0.27,0.04,0.01,-0.04,
0.25,-0.02,0.04,0.27,0.04,0.01,-0.04,
0.251,-0.02,0.01,0.39,0.04,0.01,-0.04,
0.252,-0.02,0.01,0.39,0.04,0.01,-0.04,
0.253,-0.02,0.01,0.39,0.03,-0.01,-0.03,
0.254,-0.02,0.01,0.39,0.03,-0.01,-0.03,
0.255,-0.03,-0.03,0.52,0.03,-0.01,-0.03,
0.256,-0.03,-0.03,0.52,0.03,-0.01,-0.03,
0.267,-0.03,-0.03,0.52,0.01,-0.02,-0.03,
0.269,-0.03,-0.03,0.52,0.01,-0.02,-0.03,
0.269,-0.06,-0.04,0.58,0.01,-0.02,-0.03,
0.27,-0.06,-0.04,0.58,0.01,-0.02,-0.03,
0.271,-0.06,-0.04,0.58,-0.03,-0.03,-0.04,
0.272,-0.06,-0.04,0.58,-0.03,-0.03,-0.04,
0.273,-0.09,-0.06,0.57,-0.03,-0.03,-0.04,
0.274,-0.09,-0.06,0.57,-0.03,-0.03,-0.04,
0.281,-0.09,-0.06,0.57,-0.07,-0.03,-0.06,
0.282,-0.09,-0.06,0.57,-0.07,-0.03,-0.06,
0.283,-0.11,-0.05,0.51,-0.07,-0.03,-0.06,
0.283,-0.11,-0.05,0.51,-0.07,-0.03,-0.06,
0.298,-0.11,-0.05,0.51,-0.07,-0.03,-0.06,
0.299,-0.11,-0.05,0.51,-0.07,-0.03,-0.06,
0.3,-0.11,-0.05,0.51,-0.07,-0.03,-0.06,
0.301,-0.11,-0.05,0.51,-0.07,-0.03,-0.06,
0.301,-0.11,-0.05,0.51,-0.10,-0.02,-0.06,
0.302,-0.11,-0.05,0.51,-0.10,-0.02,-0.06,
0.302,-0.07,0.01,0.32,-0.10,-0.02,-0.06,
0.303,-0.07,0.01,0.32,-0.10,-0.02,-0.06,
0.31,-0.07,0.01,0.32,-0.12,-0.01,-0.05,
0.311,-0.07,0.01,0.32,-0.12,-0.01,-0.05,
0.312,-0.05,0.05,0.26,-0.12,-0.01,-0.05,
0.312,-0.05,0.05,0.26,-0.12,-0.01,-0.05,
0.32,-0.05,0.05,0.26,-0.11,-0.00,-0.04,
0.32,-0.05,0.05,0.26,-0.11,-0.00,-0.04,
0.321,-0.02,0.07,0.23,-0.11,-0.00,-0.04,
0.321,-0.02,0.07,0.23,-0.11,-0.00,-0.04,
0.329,-0.02,0.07,0.23,-0.09,-0.00,-0.03,
0.33,-0.02,0.07,0.23,-0.09,-0.00,-0.03,
0.33,0.00,0.09,0.21,-0.09,-0.00,-0.03,
0.331,0.00,0.09,0.21,-0.09,-0.00,-0.03,
0.338,0.00,0.09,0.21,-0.06,-0.00,-0.03,
0.338,0.00,0.09,0.21,-0.06,-0.00,-0.03,
0.338,-0.00,0.10,0.18,-0.06,-0.00,-0.03,
0.339,-0.00,0.10,0.18,-0.06,-0.00,-0.03,
0.348,-0.00,0.10,0.18,-0.02,-0.01,-0.03,
0.348,-0.00,0.10,0.18,-0.02,-0.01,-0.03,
0.349,0.01,0.08,0.14,-0.02,-0.01,-0.03,
0.349,0.01,0.08,0.14,-0.02,-0.01,-0.03,
0.356,0.01,0.08,0.14,0.01,-0.02,-0.02,
0.357,0.01,0.08,0.14,0.01,-0.02,-0.02,
0.358,-0.01,0.06,0.13,0.01,-0.02,-0.02,
0.358,-0.01,0.06,0.13,0.01,-0.02,-0.02,
0.366,-0.01,0.06,0.13,0.04,-0.02,0.00,
0.367,-0.01,0.06,0.13,0.04,-0.02,0.00,
0.367,-0.04,0.05,0.14,0.04,-0.02,0.00,
0.368,-0.04,0.05,0.14,0.04,-0.02,0.00,
0.376,-0.04,0.05,0.14,0.05,-0.02,0.01,
0.377,-0.04,0.05,0.14,0.05,-0.02,0.01,
0.377,-0.04,0.05,0.18,0.05,-0.02,0.01,
0.378,-0.04,0.05,0.18,0.05,-0.02,0.01,
0.385,-0.04,0.05,0.18,0.06,-0.02,0.02,
0.386,-0.04,0.05,0.18,0.06,-0.02,0.02,
0.387,-0.04,0.08,0.21,0.06,-0.02,0.02,
0.387,-0.04,0.08,0.21,0.06,-0.02,0.02,
0.401,-0.04,0.08,0.21,0.05,-0.01,0.02,
0.402,-0.04,0.08,0.21,0.05,-0.01,0.02,
0.403,-0.01,0.08,0.24,0.05,-0.01,0.02,
0.404,-0.01,0.08,0.24,0.05,-0.01,0.02,
0.404,-0.01,0.08,0.24,0.04,-0.01,0.01,
0.405,-0.01,0.08,0.24,0.04,-0.01,0.01,
0.405,-0.01,0.08,0.26,0.04,-0.01,0.01,
0.406,-0.01,0.08,0.26,0.04,-0.01,0.01,
0.42,-0.01,0.08,0.26,0.04,-0.01,0.02,
0.421,-0.01,0.08,0.26,0.04,-0.01,0.02,
0.422,-0.00,0.09,0.27,0.04,-0.01,0.02,
0.422,-0.00,0.09,0.27,0.04,-0.01,0.02,
0.423,-0.00,0.09,0.27,0.03,-0.00,0.02,
0.423,-0.00,0.09,0.27,0.03,-0.00,0.02,
0.424,-0.02,0.08,0.25,0.03,-0.00,0.02,
0.424,-0.02,0.08,0.25,0.03,-0.00,0.02,
0.433,-0.02,0.08,0.25,0.03,-0.00,0.02,
0.434,-0.02,0.08,0.25,0.03,-0.00,0.02,
0.434,-0.03,0.08,0.22,0.03,-0.00,0.02,
0.435,-0.03,0.08,0.22,0.03,-0.00,0.02,
0.443,-0.03,0.08,0.22,0.02,-0.00,0.01,
0.444,-0.03,0.08,0.22,0.02,-0.00,0.01,
0.444,-0.00,0.07,0.18,0.02,-0.00,0.01,
0.445,-0.00,0.07,0.18,0.02,-0.00,0.01,
0.452,-0.00,0.07,0.18,0.02,-0.00,0.01,
0.453,-0.00,0.07,0.18,0.02,-0.00,0.01,
0.454,0.02,0.05,0.14,0.02,-0.00,0.01,
0.454,0.02,0.05,0.14,0.02,-0.00,0.01,
0.461,0.02,0.05,0.14,0.02,-0.00,0.01,
0.462,0.02,0.05,0.14,0.02,-0.00,0.01,
0.463,0.06,0.05,0.14,0.02,-0.00,0.01,
0.463,0.06,0.05,0.14,0.02,-0.00,0.01,
0.476,0.06,0.05,0.14,0.01,-0.01,0.00,
0.477,0.06,0.05,0.14,0.01,-0.01,0.00,
0.482,0.09,0.04,0.16,0.01,-0.01,0.00,
0.482,0.09,0.04,0.16,0.01,-0.01,0.00,
0.482,0.09,0.04,0.16,0.01,-0.02,-0.01,
0.483,0.09,0.04,0.16,0.01,-0.02,-0.01,
0.483,0.09,0.06,0.19,0.01,-0.02,-0.01,
0.483,0.09,0.06,0.19,0.01,-0.02,-0.01,
0.49,0.09,0.06,0.19,0.01,-0.02,-0.01,
0.491,0.09,0.06,0.19,0.01,-0.02,-0.01,
0.492,0.09,0.06,0.19,0.01,-0.02,-0.01,
0.492,0.09,0.06,0.19,0.01,-0.02,-0.01,
0.5,0.09,0.06,0.19,0.01,-0.04,-0.02,
0.501,0.09,0.06,0.19,0.01,-0.04,-0.02,
0.502,0.09,0.11,0.25,0.01,-0.04,-0.02,
0.502,0.09,0.11,0.25,0.01,-0.04,-0.02,
0.51,0.09,0.11,0.25,0.01,-0.06,-0.02,
0.511,0.09,0.11,0.25,0.01,-0.06,-0.02,
0.512,0.09,0.12,0.26,0.01,-0.06,-0.02,
0.512,0.09,0.12,0.26,0.01,-0.06,-0.02,
0.518,0.09,0.12,0.26,0.01,-0.07,-0.01,
0.519,0.09,0.12,0.26,0.01,-0.07,-0.01,
0.52,0.08,0.12,0.24,0.01,-0.07,-0.01,
0.52,0.08,0.12,0.24,0.01,-0.07,-0.01,
0.528,0.08,0.12,0.24,0.01,-0.07,0.01,
0.529,0.08,0.12,0.24,0.01,-0.07,0.01,
0.529,0.08,0.10,0.23,0.01,-0.07,0.01,
0.53,0.08,0.10,0.23,0.01,-0.07,0.01,
0.538,0.08,0.10,0.23,0.02,-0.07,0.03,
0.539,0.08,0.10,0.23,0.02,-0.07,0.03,
0.539,0.09,0.08,0.23,0.02,-0.07,0.03,
0.54,0.09,0.08,0.23,0.02,-0.07,0.03,
0.548,0.09,0.08,0.23,0.02,-0.06,0.04,
0.549,0.09,0.08,0.23,0.02,-0.06,0.04,
0.55,0.09,0.06,0.25,0.02,-0.06,0.04,
0.55,0.09,0.06,0.25,0.02,-0.06,0.04,
0.556,0.09,0.06,0.25,0.02,-0.05,0.04,
0.558,0.09,0.06,0.25,0.02,-0.05,0.04,
0.559,0.11,0.04,0.29,0.02,-0.05,0.04,
0.56,0.11,0.04,0.29,0.02,-0.05,0.04,
0.566,0.11,0.04,0.29,0.01,-0.05,0.04,
0.567,0.11,0.04,0.29,0.01,-0.05,0.04,
0.568,0.12,0.03,0.32,0.01,-0.05,0.04,
0.568,0.12,0.03,0.32,0.01,-0.05,0.04,
0.576,0.12,0.03,0.32,0.00,-0.05,0.04,
0.577,0.12,0.03,0.32,0.00,-0.05,0.04,
0.578,0.11,0.03,0.31,0.00,-0.05,0.04,
0.579,0.11,0.03,0.31,0.00,-0.05,0.04,
0.585,0.11,0.03,0.31,-0.01,-0.05,0.03,
0.585,0.11,0.03,0.31,-0.01,-0.05,0.03,
0.586,0.11,0.03,0.31,-0.01,-0.05,0.03,
0.586,0.11,0.03,0.31,-0.01,-0.05,0.03,
0.594,0.11,0.03,0.31,-0.03,-0.06,0.01,
0.595,0.11,0.03,0.31,-0.03,-0.06,0.01,
0.596,0.11,0.03,0.31,-0.03,-0.06,0.01,
0.596,0.11,0.03,0.31,-0.03,-0.06,0.01,
0.604,0.11,0.03,0.31,-0.04,-0.06,-0.01,
0.605,0.11,0.03,0.31,-0.04,-0.06,-0.01,
0.606,0.11,0.03,0.31,-0.04,-0.06,-0.01,
0.607,0.11,0.03,0.31,-0.04,-0.06,-0.01,
0.614,0.11,0.03,0.31,-0.04,-0.07,-0.03,
0.614,0.11,0.03,0.31,-0.04,-0.07,-0.03,
0.615,0.11,0.03,0.31,-0.04,-0.07,-0.03,
0.615,0.11,0.03,0.31,-0.04,-0.07,-0.03,
0.623,0.11,0.03,0.31,-0.04,-0.07,-0.04,
0.624,0.11,0.03,0.31,-0.04,-0.07,-0.04,
0.625,0.11,0.03,0.31,-0.04,-0.07,-0.04,
0.625,0.11,0.03,0.31,-0.04,-0.07,-0.04,
0.633,0.11,0.03,0.31,-0.04,-0.06,-0.05,
0.634,0.11,0.03,0.31,-0.04,-0.06,-0.05,
0.634,0.10,0.03,0.31,-0.04,-0.06,-0.05,
0.635,0.10,0.03,0.31,-0.04,-0.06,-0.05,
0.645,0.10,0.03,0.31,-0.04,-0.06,-0.05,
0.646,0.10,0.03,0.31,-0.04,-0.06,-0.05,
0.647,0.10,0.03,0.31,-0.04,-0.06,-0.05,
0.647,0.10,0.03,0.31,-0.04,-0.06,-0.05,
0.652,0.10,0.03,0.31,-0.03,-0.05,-0.04,
0.653,0.10,0.03,0.31,-0.03,-0.05,-0.04,
0.653,0.10,0.03,0.31,-0.03,-0.05,-0.04,
0.654,0.10,0.03,0.31,-0.03,-0.05,-0.04,
0.661,0.10,0.03,0.31,-0.03,-0.04,-0.03,
0.663,0.10,0.03,0.31,-0.03,-0.04,-0.03,
0.663,0.09,0.03,0.31,-0.03,-0.04,-0.03,
0.664,0.09,0.03,0.31,-0.03,-0.04,-0.03,
0.675,0.09,0.03,0.31,-0.02,-0.03,-0.03,
0.676,0.09,0.03,0.31,-0.02,-0.03,-0.03,
0.676,0.09,0.03,0.31,-0.02,-0.03,-0.03,
0.677,0.09,0.03,0.31,-0.02,-0.03,-0.03,
0.681,0.09,0.03,0.31,-0.02,-0.03,-0.02,
0.682,0.09,0.03,0.31,-0.02,-0.03,-0.02,
0.682,0.09,0.03,0.31,-0.02,-0.03,-0.02,
0.683,0.09,0.03,0.31,-0.02,-0.03,-0.02,
0.69,0.09,0.03,0.31,-0.02,-0.03,-0.02,
0.691,0.09,0.03,0.31,-0.02,-0.03,-0.02,
0.692,0.09,0.03,0.31,-0.02,-0.03,-0.02,
0.692,0.09,0.03,0.31,-0.02,-0.03,-0.02,
0.7,0.09,0.03,0.31,-0.01,-0.02,-0.02,
0.701,0.09,0.03,0.31,-0.01,-0.02,-0.02,
0.701,0.08,0.03,0.31,-0.01,-0.02,-0.02,
0.701,0.08,0.03,0.31,-0.01,-0.02,-0.02,
0.709,0.08,0.03,0.31,-0.01,-0.02,-0.01,
0.71,0.08,0.03,0.31,-0.01,-0.02,-0.01,
0.716,0.08,0.03,0.31,-0.01,-0.02,-0.01,
0.716,0.08,0.03,0.31,-0.01,-0.02,-0.01,
0.719,0.08,0.03,0.31,-0.01,-0.01,-0.01,
0.72,0.08,0.03,0.31,-0.01,-0.01,-0.01,
0.721,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.722,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.728,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.729,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.729,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.73,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.737,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.738,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.739,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.739,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.747,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.748,0.07,0.04,0.31,-0.01,-0.01,-0.01,
0.748,0.06,0.04,0.31,-0.01,-0.01,-0.01,
0.75,0.06,0.04,0.31,-0.01,-0.01,-0.01,
0.756,0.06,0.04,0.31,-0.00,-0.01,-0.01,
0.758,0.06,0.04,0.31,-0.00,-0.01,-0.01,
0.759,0.06,0.04,0.31,-0.00,-0.01,-0.01,
0.76,0.06,0.04,0.31,-0.00,-0.01,-0.01,
0.766,0.06,0.04,0.31,-0.00,-0.01,-0.00,
0.767,0.06,0.04,0.31,-0.00,-0.01,-0.00,
0.767,0.05,0.04,0.31,-0.00,-0.01,-0.00,
0.768,0.05,0.04,0.31,-0.00,-0.01,-0.00,
0.776,0.05,0.04,0.31,-0.00,-0.00,-0.00,
0.776,0.05,0.04,0.31,-0.00,-0.00,-0.00,
0.777,0.05,0.04,0.31,-0.00,-0.00,-0.00,
0.778,0.05,0.04,0.31,-0.00,-0.00,-0.00,
0.785,0.05,0.04,0.31,-0.00,-0.00,-0.00,
0.785,0.05,0.04,0.31,-0.00,-0.00,-0.00,
0.786,0.05,0.05,0.31,-0.00,-0.00,-0.00,
0.786,0.05,0.05,0.31,-0.00,-0.00,-0.00,
0.794,0.05,0.05,0.31,-0.00,-0.00,-0.00,
0.795,0.05,0.05,0.31,-0.00,-0.00,-0.00,
0.795,0.04,0.05,0.31,-0.00,-0.00,-0.00,
0.796,0.04,0.05,0.31,-0.00,-0.00,-0.00,
0.804,0.04,0.05,0.31,-0.00,-0.00,-0.00,
0.804,0.04,0.05,0.31,-0.00,-0.00,-0.00,
0.805,0.04,0.05,0.31,-0.00,-0.00,-0.00,
0.805,0.04,0.05,0.31,-0.00,-0.00,-0.00,
0.813,0.04,0.05,0.31,0.00,-0.00,0.00,
0.814,0.04,0.05,0.31,0.00,-0.00,0.00,
0.814,0.06,0.01,0.06,0.00,-0.00,0.00,
0.815,0.06,0.01,0.06,0.00,-0.00,0.00,
0.823,0.06,0.01,0.06,-0.00,0.00,-0.00,
0.824,0.06,0.01,0.06,-0.00,0.00,-0.00,
0.824,0.04,0.04,0.05,-0.00,0.00,-0.00,
0.824,0.04,0.04,0.05,-0.00,0.00,-0.00,
0.832,0.04,0.04,0.05,-0.00,0.00,-0.00,
0.833,0.04,0.04,0.05,-0.00,0.00,-0.00,
0.834,0.05,0.09,0.10,-0.00,0.00,-0.00,
0.834,0.05,0.09,0.10,-0.00,0.00,-0.00,
0.842,0.05,0.09,0.10,-0.00,-0.00,0.00,
0.844,0.05,0.09,0.10,-0.00,-0.00,0.00,
0.844,0.08,0.15,0.19,-0.00,-0.00,0.00,
0.845,0.08,0.15,0.19,-0.00,-0.00,0.00,
0.851,0.08,0.15,0.19,-0.00,0.00,0.00,
0.852,0.08,0.15,0.19,-0.00,0.00,0.00,
0.853,0.10,0.16,0.29,-0.00,0.00,0.00,
0.853,0.10,0.16,0.29,-0.00,0.00,0.00,
0.861,0.10,0.16,0.29,0.00,0.00,0.00,
0.862,0.10,0.16,0.29,0.00,0.00,0.00,
0.862,0.16,0.15,0.36,0.00,0.00,0.00,
0.863,0.16,0.15,0.36,0.00,0.00,0.00,
0.871,0.16,0.15,0.36,-0.00,-0.00,-0.00,
0.871,0.16,0.15,0.36,-0.00,-0.00,-0.00,
0.872,0.21,0.13,0.42,-0.00,-0.00,-0.00,
0.872,0.21,0.13,0.42,-0.00,-0.00,-0.00,
0.881,0.21,0.13,0.42,-0.00,0.00,0.00,
0.881,0.21,0.13,0.42,-0.00,0.00,0.00,
0.882,0.22,0.10,0.40,-0.00,0.00,0.00,
0.883,0.22,0.10,0.40,-0.00,0.00,0.00,
0.892,0.22,0.10,0.40,-0.00,0.00,0.00,
0.893,0.22,0.10,0.40,-0.00,0.00,0.00,
0.893,0.22,0.10,0.40,-0.00,0.00,0.00,
0.894,0.22,0.10,0.40,-0.00,0.00,0.00,
0.899,0.22,0.10,0.40,0.00,0.00,-0.00,
0.9,0.22,0.10,0.40,0.00,0.00,-0.00,
0.901,0.24,0.11,0.30,0.00,0.00,-0.00,
0.901,0.24,0.11,0.30,0.00,0.00,-0.00,
0.909,0.24,0.11,0.30,-0.00,-0.00,-0.00,
0.91,0.24,0.11,0.30,-0.00,-0.00,-0.00,
0.91,0.23,0.11,0.23,-0.00,-0.00,-0.00,
0.911,0.23,0.11,0.23,-0.00,-0.00,-0.00,
0.918,0.23,0.11,0.23,-0.00,-0.00,0.00,
0.918,0.23,0.11,0.23,-0.00,-0.00,0.00,
0.919,0.21,0.13,0.16,-0.00,-0.00,0.00,
0.919,0.21,0.13,0.16,-0.00,-0.00,0.00,
0.928,0.21,0.13,0.16,0.03,-0.15,0.04,
0.929,0.21,0.13,0.16,0.03,-0.15,0.04,
0.929,0.18,0.12,0.04,0.03,-0.15,0.04,
0.929,0.18,0.12,0.04,0.03,-0.15,0.04,
0.937,0.18,0.12,0.04,0.03,-0.15,0.02,
0.938,0.18,0.12,0.04,0.03,-0.15,0.02,
0.939,0.12,0.13,-0.08,0.03,-0.15,0.02,
0.939,0.12,0.13,-0.08,0.03,-0.15,0.02,
0.947,0.12,0.13,-0.08,0.04,-0.15,0.01,
0.947,0.12,0.13,-0.08,0.04,-0.15,0.01,
0.953,0.10,0.16,-0.21,0.04,-0.15,0.01,
0.953,0.10,0.16,-0.21,0.04,-0.15,0.01,
0.957,0.10,0.16,-0.21,0.05,-0.13,0.01,
0.958,0.10,0.16,-0.21,0.05,-0.13,0.01,
0.958,0.16,0.18,-0.30,0.05,-0.13,0.01,
0.959,0.16,0.18,-0.30,0.05,-0.13,0.01,
0.965,0.16,0.18,-0.30,0.07,-0.09,0.02,
0.966,0.16,0.18,-0.30,0.07,-0.09,0.02,
0.966,0.28,0.16,-0.28,0.07,-0.09,0.02,
0.967,0.28,0.16,-0.28,0.07,-0.09,0.02,
0.975,0.28,0.16,-0.28,0.10,-0.07,0.03,
0.976,0.28,0.16,-0.28,0.10,-0.07,0.03,
0.976,0.50,0.12,-0.20,0.10,-0.07,0.03,
0.977,0.50,0.12,-0.20,0.10,-0.07,0.03,
0.985,0.50,0.12,-0.20,0.12,-0.07,0.04,
0.985,0.50,0.12,-0.20,0.12,-0.07,0.04,
0.986,0.71,0.04,-0.06,0.12,-0.07,0.04,
0.986,0.71,0.04,-0.06,0.12,-0.07,0.04,
0.994,0.71,0.04,-0.06,0.12,-0.13,0.03,
0.995,0.71,0.04,-0.06,0.12,-0.13,0.03,
0.996,0.87,-0.03,0.08,0.12,-0.13,0.03,
0.996,0.87,-0.03,0.08,0.12,-0.13,0.03,
1.004,0.87,-0.03,0.08,0.10,-0.23,0.00,
1.004,0.87,-0.03,0.08,0.10,-0.23,0.00,
1.005,0.90,-0.10,0.16,0.10,-0.23,0.00,
1.005,0.90,-0.10,0.16,0.10,-0.23,0.00,
1.013,0.90,-0.10,0.16,0.05,-0.36,-0.04,
1.014,0.90,-0.10,0.16,0.05,-0.36,-0.04,
1.015,0.81,-0.15,0.23,0.05,-0.36,-0.04,
1.015,0.81,-0.15,0.23,0.05,-0.36,-0.04,
1.036,0.81,-0.15,0.23,-0.02,-0.48,-0.11,
1.037,0.81,-0.15,0.23,-0.02,-0.48,-0.11,
1.038,0.67,-0.19,0.26,-0.02,-0.48,-0.11,
1.038,0.67,-0.19,0.26,-0.02,-0.48,-0.11,
1.039,0.67,-0.19,0.26,-0.02,-0.48,-0.11,
1.039,0.67,-0.19,0.26,-0.02,-0.48,-0.11,
1.04,0.67,-0.19,0.26,-0.02,-0.48,-0.11,
1.041,0.67,-0.19,0.26,-0.02,-0.48,-0.11,
1.041,0.67,-0.19,0.26,-0.02,-0.48,-0.11,
1.042,0.67,-0.19,0.26,-0.02,-0.48,-0.11,
1.047,0.67,-0.19,0.26,-0.17,-0.58,-0.21,
1.048,0.67,-0.19,0.26,-0.17,-0.58,-0.21,
1.049,0.34,-0.25,0.16,-0.17,-0.58,-0.21,
1.049,0.34,-0.25,0.16,-0.17,-0.58,-0.21,
