
time,ax,ay,az,wx,wy,wz,
0.147,0.19,-0.15,-0.04,-0.27,-0.05,0.02,
0.148,0.19,-0.15,-0.04,-0.27,-0.05,0.02,
0.149,0.19,-0.15,-0.04,-0.27,-0.05,0.02,
0.149,0.19,-0.15,-0.04,-0.27,-0.05,0.02,
0.15,0.19,-0.15,-0.04,-0.27,-0.05,0.02,
0.154,0.19,-0.15,-0.04,-0.23,-0.06,0.02,
0.155,0.19,-0.15,-0.04,-0.23,-0.06,0.02,
0.155,0.12,-0.14,-0.20,-0.23,-0.06,0.02,
0.156,0.12,-0.14,-0.20,-0.23,-0.06,0.02,
0.164,0.12,-0.14,-0.20,-0.17,-0.05,0.03,
0.164,0.12,-0.14,-0.20,-0.17,-0.05,0.03,
0.165,0.13,-0.15,-0.15,-0.17,-0.05,0.03,
0.165,0.13,-0.15,-0.15,-0.17,-0.05,0.03,
0.173,0.13,-0.15,-0.15,-0.11,-0.03,0.05,
0.174,0.13,-0.15,-0.15,-0.11,-0.03,0.05,
0.175,0.17,-0.19,0.01,-0.11,-0.03,0.05,
0.175,0.17,-0.19,0.01,-0.11,-0.03,0.05,
0.184,0.17,-0.19,0.01,-0.05,0.00,0.07,
0.185,0.17,-0.19,0.01,-0.05,0.00,0.07,
0.186,0.20,-0.25,0.25,-0.05,0.00,0.07,
0.186,0.20,-0.25,0.25,-0.05,0.00,0.07,
0.193,0.20,-0.25,0.25,-0.02,0.02,0.09,
0.194,0.20,-0.25,0.25,-0.02,0.02,0.09,
0.195,0.22,-0.30,0.50,-0.02,0.02,0.09,
0.196,0.22,-0.30,0.50,-0.02,0.02,0.09,
0.202,0.22,-0.30,0.50,-0.02,0.03,0.09,
0.202,0.22,-0.30,0.50,-0.02,0.03,0.09,
0.203,0.18,-0.38,0.70,-0.02,0.03,0.09,
0.204,0.18,-0.38,0.70,-0.02,0.03,0.09,
0.211,0.18,-0.38,0.70,-0.08,0.01,0.06,
0.212,0.18,-0.38,0.70,-0.08,0.01,0.06,
0.213,0.14,-0.43,0.84,-0.08,0.01,0.06,
0.213,0.14,-0.43,0.84,-0.08,0.01,0.06,
0.231,0.14,-0.43,0.84,-0.17,-0.02,-0.01,
0.232,0.14,-0.43,0.84,-0.17,-0.02,-0.01,
0.232,0.13,-0.40,0.84,-0.17,-0.02,-0.01,
0.233,0.13,-0.40,0.84,-0.17,-0.02,-0.01,
0.24,0.13,-0.40,0.84,-0.17,-0.02,-0.01,
0.242,0.13,-0.40,0.84,-0.17,-0.02,-0.01,
0.243,0.13,-0.40,0.84,-0.17,-0.02,-0.01,
0.244,0.13,-0.40,0.84,-0.17,-0.02,-0.01,
0.245,0.13,-0.40,0.84,-0.28,-0.04,-0.09,
0.246,0.13,-0.40,0.84,-0.28,-0.04,-0.09,
0.247,0.07,-0.39,0.76,-0.28,-0.04,-0.09,
0.248,0.07,-0.39,0.76,-0.28,-0.04,-0.09,
0.252,0.07,-0.39,0.76,-0.36,-0.05,-0.14,
0.253,0.07,-0.39,0.76,-0.36,-0.05,-0.14,
0.254,0.04,-0.35,0.76,-0.36,-0.05,-0.14,
0.255,0.04,-0.35,0.76,-0.36,-0.05,-0.14,
0.259,0.04,-0.35,0.76,-0.41,-0.05,-0.18,
0.26,0.04,-0.35,0.76,-0.41,-0.05,-0.18,
0.261,0.07,-0.31,0.75,-0.41,-0.05,-0.18,
0.261,0.07,-0.31,0.75,-0.41,-0.05,-0.18,
0.269,0.07,-0.31,0.75,-0.42,-0.04,-0.20,
0.27,0.07,-0.31,0.75,-0.42,-0.04,-0.20,
0.27,0.11,-0.25,0.53,-0.42,-0.04,-0.20,
0.27,0.11,-0.25,0.53,-0.42,-0.04,-0.20,
0.278,0.11,-0.25,0.53,-0.40,-0.04,-0.22,
0.279,0.11,-0.25,0.53,-0.40,-0.04,-0.22,
0.28,0.17,-0.18,0.30,-0.40,-0.04,-0.22,
0.28,0.17,-0.18,0.30,-0.40,-0.04,-0.22,
0.288,0.17,-0.18,0.30,-0.35,-0.04,-0.21,
0.288,0.17,-0.18,0.30,-0.35,-0.04,-0.21,
0.289,0.21,-0.16,0.13,-0.35,-0.04,-0.21,
0.289,0.21,-0.16,0.13,-0.35,-0.04,-0.21,
0.297,0.21,-0.16,0.13,-0.26,-0.05,-0.16,
0.298,0.21,-0.16,0.13,-0.26,-0.05,-0.16,
0.299,0.16,-0.21,0.07,-0.26,-0.05,-0.16,
0.299,0.16,-0.21,0.07,-0.26,-0.05,-0.16,
0.307,0.16,-0.21,0.07,-0.16,-0.05,-0.08,
0.308,0.16,-0.21,0.07,-0.16,-0.05,-0.08,
0.308,0.12,-0.27,0.16,-0.16,-0.05,-0.08,
0.309,0.12,-0.27,0.16,-0.16,-0.05,-0.08,
0.316,0.12,-0.27,0.16,-0.07,-0.07,-0.02,
0.317,0.12,-0.27,0.16,-0.07,-0.07,-0.02,
0.317,0.10,-0.28,0.33,-0.07,-0.07,-0.02,
0.318,0.10,-0.28,0.33,-0.07,-0.07,-0.02,
0.332,0.10,-0.28,0.33,-0.01,-0.08,-0.00,
0.333,0.10,-0.28,0.33,-0.01,-0.08,-0.00,
0.334,0.08,-0.30,0.48,-0.01,-0.08,-0.00,
0.334,0.08,-0.30,0.48,-0.01,-0.08,-0.00,
0.336,0.08,-0.30,0.48,0.00,-0.09,-0.01,
0.336,0.08,-0.30,0.48,0.00,-0.09,-0.01,
0.337,0.05,-0.28,0.66,0.00,-0.09,-0.01,
0.337,0.05,-0.28,0.66,0.00,-0.09,-0.01,
0.344,0.05,-0.28,0.66,-0.02,-0.08,-0.02,
0.346,0.05,-0.28,0.66,-0.02,-0.08,-0.02,
0.347,0.04,-0.27,0.89,-0.02,-0.08,-0.02,
0.348,0.04,-0.27,0.89,-0.02,-0.08,-0.02,
0.368,0.04,-0.27,0.89,-0.07,-0.06,-0.03,
0.369,0.04,-0.27,0.89,-0.07,-0.06,-0.03,
0.369,-0.01,-0.31,1.04,-0.07,-0.06,-0.03,
0.37,-0.01,-0.31,1.04,-0.07,-0.06,-0.03,
0.371,-0.01,-0.31,1.04,-0.12,-0.03,-0.04,
0.371,-0.01,-0.31,1.04,-0.12,-0.03,-0.04,
0.372,-0.05,-0.36,1.10,-0.12,-0.03,-0.04,
0.372,-0.05,-0.36,1.10,-0.12,-0.03,-0.04,
0.374,-0.05,-0.36,1.10,-0.19,0.01,-0.05,
0.374,-0.05,-0.36,1.10,-0.19,0.01,-0.05,
0.375,-0.14,-0.46,1.07,-0.19,0.01,-0.05,
0.375,-0.14,-0.46,1.07,-0.19,0.01,-0.05,
0.383,-0.14,-0.46,1.07,-0.26,0.05,-0.05,
0.384,-0.14,-0.46,1.07,-0.26,0.05,-0.05,
0.384,-0.24,-0.55,1.02,-0.26,0.05,-0.05,
0.384,-0.24,-0.55,1.02,-0.26,0.05,-0.05,
0.393,-0.24,-0.55,1.02,-0.32,0.10,-0.06,
0.394,-0.24,-0.55,1.02,-0.32,0.10,-0.06,
0.395,-0.28,-0.58,0.97,-0.32,0.10,-0.06,
0.395,-0.28,-0.58,0.97,-0.32,0.10,-0.06,
0.401,-0.28,-0.58,0.97,-0.38,0.15,-0.07,
0.402,-0.28,-0.58,0.97,-0.38,0.15,-0.07,
0.402,-0.29,-0.57,0.90,-0.38,0.15,-0.07,
0.403,-0.29,-0.57,0.90,-0.38,0.15,-0.07,
0.412,-0.29,-0.57,0.90,-0.43,0.19,-0.09,
0.413,-0.29,-0.57,0.90,-0.43,0.19,-0.09,
0.414,-0.22,-0.52,0.86,-0.43,0.19,-0.09,
0.414,-0.22,-0.52,0.86,-0.43,0.19,-0.09,
0.43,-0.22,-0.52,0.86,-0.46,0.22,-0.11,
0.431,-0.22,-0.52,0.86,-0.46,0.22,-0.11,
0.432,-0.13,-0.44,0.76,-0.46,0.22,-0.11,
0.432,-0.13,-0.44,0.76,-0.46,0.22,-0.11,
0.433,-0.13,-0.44,0.76,-0.46,0.22,-0.11,
0.434,-0.13,-0.44,0.76,-0.46,0.22,-0.11,
0.434,-0.13,-0.44,0.76,-0.46,0.22,-0.11,
0.435,-0.13,-0.44,0.76,-0.46,0.22,-0.11,
0.44,-0.13,-0.44,0.76,-0.46,0.21,-0.14,
0.441,-0.13,-0.44,0.76,-0.46,0.21,-0.14,
0.442,0.02,-0.34,0.49,-0.46,0.21,-0.14,
0.443,0.02,-0.34,0.49,-0.46,0.21,-0.14,
0.449,0.02,-0.34,0.49,-0.43,0.18,-0.16,
0.45,0.02,-0.34,0.49,-0.43,0.18,-0.16,
0.45,0.03,-0.32,0.34,-0.43,0.18,-0.16,
0.451,0.03,-0.32,0.34,-0.43,0.18,-0.16,
0.459,0.03,-0.32,0.34,-0.37,0.12,-0.16,
0.46,0.03,-0.32,0.34,-0.37,0.12,-0.16,
0.461,0.01,-0.30,0.20,-0.37,0.12,-0.16,
0.461,0.01,-0.30,0.20,-0.37,0.12,-0.16,
0.468,0.01,-0.30,0.20,-0.28,0.04,-0.15,
0.469,0.01,-0.30,0.20,-0.28,0.04,-0.15,
0.469,-0.01,-0.27,0.09,-0.28,0.04,-0.15,
0.47,-0.01,-0.27,0.09,-0.28,0.04,-0.15,
0.478,-0.01,-0.27,0.09,-0.18,-0.02,-0.13,
0.48,-0.01,-0.27,0.09,-0.18,-0.02,-0.13,
0.48,-0.01,-0.22,-0.02,-0.18,-0.02,-0.13,
0.481,-0.01,-0.22,-0.02,-0.18,-0.02,-0.13,
0.487,-0.01,-0.22,-0.02,-0.08,-0.07,-0.10,
0.488,-0.01,-0.22,-0.02,-0.08,-0.07,-0.10,
0.489,-0.00,-0.18,-0.11,-0.08,-0.07,-0.10,
0.489,-0.00,-0.18,-0.11,-0.08,-0.07,-0.10,
0.497,-0.00,-0.18,-0.11,0.00,-0.10,-0.07,
0.498,-0.00,-0.18,-0.11,0.00,-0.10,-0.07,
0.498,0.02,-0.16,-0.14,0.00,-0.10,-0.07,
0.499,0.02,-0.16,-0.14,0.00,-0.10,-0.07,
0.506,0.02,-0.16,-0.14,0.08,-0.11,-0.02,
0.507,0.02,-0.16,-0.14,0.08,-0.11,-0.02,
0.508,0.03,-0.12,-0.16,0.08,-0.11,-0.02,
0.508,0.03,-0.12,-0.16,0.08,-0.11,-0.02,
0.516,0.03,-0.12,-0.16,0.15,-0.11,0.03,
0.517,0.03,-0.12,-0.16,0.15,-0.11,0.03,
0.517,0.02,-0.07,-0.11,0.15,-0.11,0.03,
0.518,0.02,-0.07,-0.11,0.15,-0.11,0.03,
0.526,0.02,-0.07,-0.11,0.20,-0.10,0.07,
0.527,0.02,-0.07,-0.11,0.20,-0.10,0.07,
0.528,0.05,-0.03,-0.03,0.20,-0.10,0.07,
0.529,0.05,-0.03,-0.03,0.20,-0.10,0.07,
0.535,0.05,-0.03,-0.03,0.24,-0.10,0.10,
0.536,0.05,-0.03,-0.03,0.24,-0.10,0.10,
0.536,0.07,0.01,0.06,0.24,-0.10,0.10,
0.537,0.07,0.01,0.06,0.24,-0.10,0.10,
0.545,0.07,0.01,0.06,0.25,-0.10,0.09,
0.546,0.07,0.01,0.06,0.25,-0.10,0.09,
0.547,0.10,0.03,0.16,0.25,-0.10,0.09,
0.547,0.10,0.03,0.16,0.25,-0.10,0.09,
0.554,0.10,0.03,0.16,0.25,-0.10,0.08,
0.555,0.10,0.03,0.16,0.25,-0.10,0.08,
0.555,0.16,0.01,0.24,0.25,-0.10,0.08,
0.556,0.16,0.01,0.24,0.25,-0.10,0.08,
0.564,0.16,0.01,0.24,0.23,-0.10,0.07,
0.565,0.16,0.01,0.24,0.23,-0.10,0.07,
0.565,0.21,0.01,0.30,0.23,-0.10,0.07,
0.565,0.21,0.01,0.30,0.23,-0.10,0.07,
0.573,0.21,0.01,0.30,0.20,-0.10,0.08,
0.574,0.21,0.01,0.30,0.20,-0.10,0.08,
0.574,0.26,0.01,0.34,0.20,-0.10,0.08,
0.575,0.26,0.01,0.34,0.20,-0.10,0.08,
0.583,0.26,0.01,0.34,0.16,-0.11,0.09,
0.583,0.26,0.01,0.34,0.16,-0.11,0.09,
0.584,0.27,-0.01,0.37,0.16,-0.11,0.09,
0.585,0.27,-0.01,0.37,0.16,-0.11,0.09,
0.592,0.27,-0.01,0.37,0.10,-0.14,0.06,
0.592,0.27,-0.01,0.37,0.10,-0.14,0.06,
0.593,0.27,-0.03,0.38,0.10,-0.14,0.06,
0.594,0.27,-0.03,0.38,0.10,-0.14,0.06,
0.602,0.27,-0.03,0.38,0.05,-0.17,0.01,
0.603,0.27,-0.03,0.38,0.05,-0.17,0.01,
0.603,0.23,-0.04,0.38,0.05,-0.17,0.01,
0.604,0.23,-0.04,0.38,0.05,-0.17,0.01,
0.611,0.23,-0.04,0.38,-0.01,-0.21,-0.06,
0.613,0.23,-0.04,0.38,-0.01,-0.21,-0.06,
0.614,0.19,-0.05,0.31,-0.01,-0.21,-0.06,
0.615,0.19,-0.05,0.31,-0.01,-0.21,-0.06,
0.624,0.19,-0.05,0.31,-0.01,-0.21,-0.06,
0.625,0.19,-0.05,0.31,-0.01,-0.21,-0.06,
0.626,0.19,-0.05,0.31,-0.01,-0.21,-0.06,
0.626,0.19,-0.05,0.31,-0.01,-0.21,-0.06,
0.63,0.19,-0.05,0.31,-0.06,-0.24,-0.13,
0.631,0.19,-0.05,0.31,-0.06,-0.24,-0.13,
0.631,0.13,-0.07,0.14,-0.06,-0.24,-0.13,
0.632,0.13,-0.07,0.14,-0.06,-0.24,-0.13,
0.64,0.13,-0.07,0.14,-0.10,-0.24,-0.18,
0.641,0.13,-0.07,0.14,-0.10,-0.24,-0.18,
0.641,0.14,-0.04,0.05,-0.10,-0.24,-0.18,
0.642,0.14,-0.04,0.05,-0.10,-0.24,-0.18,
0.649,0.14,-0.04,0.05,-0.12,-0.22,-0.20,
0.65,0.14,-0.04,0.05,-0.12,-0.22,-0.20,
0.651,0.16,-0.02,0.02,-0.12,-0.22,-0.20,
0.651,0.16,-0.02,0.02,-0.12,-0.22,-0.20,
0.659,0.16,-0.02,0.02,-0.11,-0.19,-0.19,
0.661,0.16,-0.02,0.02,-0.11,-0.19,-0.19,
0.661,0.20,0.03,0.03,-0.11,-0.19,-0.19,
0.662,0.20,0.03,0.03,-0.11,-0.19,-0.19,
0.668,0.20,0.03,0.03,-0.09,-0.15,-0.16,
0.669,0.20,0.03,0.03,-0.09,-0.15,-0.16,
0.669,0.27,0.06,0.12,-0.09,-0.15,-0.16,
0.67,0.27,0.06,0.12,-0.09,-0.15,-0.16,
0.678,0.27,0.06,0.12,-0.07,-0.13,-0.13,
0.679,0.27,0.06,0.12,-0.07,-0.13,-0.13,
0.68,0.33,0.06,0.28,-0.07,-0.13,-0.13,
0.68,0.33,0.06,0.28,-0.07,-0.13,-0.13,
0.688,0.33,0.06,0.28,-0.05,-0.13,-0.11,
0.689,0.33,0.06,0.28,-0.05,-0.13,-0.11,
0.69,0.40,0.06,0.50,-0.05,-0.13,-0.11,
0.69,0.40,0.06,0.50,-0.05,-0.13,-0.11,
0.697,0.40,0.06,0.50,-0.04,-0.14,-0.10,
0.698,0.40,0.06,0.50,-0.04,-0.14,-0.10,
0.698,0.44,0.01,0.70,-0.04,-0.14,-0.10,
0.699,0.44,0.01,0.70,-0.04,-0.14,-0.10,
0.706,0.44,0.01,0.70,-0.06,-0.16,-0.10,
0.709,0.44,0.01,0.70,-0.06,-0.16,-0.10,
0.71,0.46,-0.01,0.82,-0.06,-0.16,-0.10,
0.711,0.46,-0.01,0.82,-0.06,-0.16,-0.10,
0.715,0.46,-0.01,0.82,-0.10,-0.19,-0.12,
0.716,0.46,-0.01,0.82,-0.10,-0.19,-0.12,
0.717,0.45,-0.07,0.84,-0.10,-0.19,-0.12,
0.717,0.45,-0.07,0.84,-0.10,-0.19,-0.12,
0.727,0.45,-0.07,0.84,-0.16,-0.22,-0.14,
0.728,0.45,-0.07,0.84,-0.16,-0.22,-0.14,
0.728,0.42,-0.10,0.76,-0.16,-0.22,-0.14,
0.729,0.42,-0.10,0.76,-0.16,-0.22,-0.14,
0.734,0.42,-0.10,0.76,-0.23,-0.23,-0.16,
0.735,0.42,-0.10,0.76,-0.23,-0.23,-0.16,
0.735,0.36,-0.11,0.62,-0.23,-0.23,-0.16,
0.735,0.36,-0.11,0.62,-0.23,-0.23,-0.16,
0.744,0.36,-0.11,0.62,-0.28,-0.24,-0.19,
0.745,0.36,-0.11,0.62,-0.28,-0.24,-0.19,
0.745,0.31,-0.12,0.47,-0.28,-0.24,-0.19,
0.745,0.31,-0.12,0.47,-0.28,-0.24,-0.19,
0.753,0.31,-0.12,0.47,-0.30,-0.23,-0.19,
0.754,0.31,-0.12,0.47,-0.30,-0.23,-0.19,
0.754,0.28,-0.11,0.29,-0.30,-0.23,-0.19,
0.755,0.28,-0.11,0.29,-0.30,-0.23,-0.19,
0.763,0.28,-0.11,0.29,-0.30,-0.20,-0.18,
0.764,0.28,-0.11,0.29,-0.30,-0.20,-0.18,
0.764,0.26,-0.12,0.11,-0.30,-0.20,-0.18,
0.764,0.26,-0.12,0.11,-0.30,-0.20,-0.18,
0.772,0.26,-0.12,0.11,-0.26,-0.17,-0.16,
0.774,0.26,-0.12,0.11,-0.26,-0.17,-0.16,
0.775,0.26,-0.17,-0.07,-0.26,-0.17,-0.16,
0.775,0.26,-0.17,-0.07,-0.26,-0.17,-0.16,
0.783,0.26,-0.17,-0.07,-0.21,-0.14,-0.12,
0.784,0.26,-0.17,-0.07,-0.21,-0.14,-0.12,
0.784,0.27,-0.22,-0.21,-0.21,-0.14,-0.12,
0.785,0.27,-0.22,-0.21,-0.21,-0.14,-0.12,
0.792,0.27,-0.22,-0.21,-0.15,-0.12,-0.10,
0.794,0.27,-0.22,-0.21,-0.15,-0.12,-0.10,
0.795,0.33,-0.26,-0.35,-0.15,-0.12,-0.10,
0.796,0.33,-0.26,-0.35,-0.15,-0.12,-0.10,
0.801,0.33,-0.26,-0.35,-0.10,-0.12,-0.09,
0.801,0.33,-0.26,-0.35,-0.10,-0.12,-0.09,
0.802,0.48,-0.23,-0.46,-0.10,-0.12,-0.09,
0.802,0.48,-0.23,-0.46,-0.10,-0.12,-0.09,
0.811,0.48,-0.23,-0.46,-0.06,-0.15,-0.10,
0.812,0.48,-0.23,-0.46,-0.06,-0.15,-0.10,
0.812,0.71,-0.14,-0.56,-0.06,-0.15,-0.10,
0.813,0.71,-0.14,-0.56,-0.06,-0.15,-0.10,
0.822,0.71,-0.14,-0.56,-0.06,-0.15,-0.10,
0.823,0.71,-0.14,-0.56,-0.06,-0.15,-0.10,
0.823,0.71,-0.14,-0.56,-0.06,-0.15,-0.10,
0.824,0.71,-0.14,-0.56,-0.06,-0.15,-0.10,
0.829,0.71,-0.14,-0.56,-0.02,-0.21,-0.12,
0.83,0.71,-0.14,-0.56,-0.02,-0.21,-0.12,
0.831,1.19,-0.03,-0.75,-0.02,-0.21,-0.12,
0.831,1.19,-0.03,-0.75,-0.02,-0.21,-0.12,
0.839,1.19,-0.03,-0.75,0.02,-0.33,-0.15,
0.84,1.19,-0.03,-0.75,0.02,-0.33,-0.15,
0.841,1.32,-0.09,-0.93,0.02,-0.33,-0.15,
0.841,1.32,-0.09,-0.93,0.02,-0.33,-0.15,
0.849,1.32,-0.09,-0.93,0.06,-0.51,-0.17,
0.85,1.32,-0.09,-0.93,0.06,-0.51,-0.17,
0.851,1.38,-0.16,-1.23,0.06,-0.51,-0.17,
0.851,1.38,-0.16,-1.23,0.06,-0.51,-0.17,
0.858,1.38,-0.16,-1.23,0.11,-0.74,-0.19,
0.86,1.38,-0.16,-1.23,0.11,-0.74,-0.19,
0.861,1.39,-0.24,-1.65,0.11,-0.74,-0.19,
0.862,1.39,-0.24,-1.65,0.11,-0.74,-0.19,
0.868,1.39,-0.24,-1.65,0.16,-0.98,-0.22,
0.869,1.39,-0.24,-1.65,0.16,-0.98,-0.22,
0.869,1.31,-0.38,-1.99,0.16,-0.98,-0.22,
0.87,1.31,-0.38,-1.99,0.16,-0.98,-0.22,
0.877,1.31,-0.38,-1.99,0.20,-1.19,-0.25,
0.879,1.31,-0.38,-1.99,0.20,-1.19,-0.25,
0.879,1.20,-0.56,-2.09,0.20,-1.19,-0.25,
0.879,1.20,-0.56,-2.09,0.20,-1.19,-0.25,
0.887,1.20,-0.56,-2.09,0.21,-1.34,-0.19,
0.888,1.20,-0.56,-2.09,0.21,-1.34,-0.19,
0.888,1.11,-0.83,-1.86,0.21,-1.34,-0.19,
0.889,1.11,-0.83,-1.86,0.21,-1.34,-0.19,
0.896,1.11,-0.83,-1.86,0.18,-1.44,-0.17,
0.897,1.11,-0.83,-1.86,0.18,-1.44,-0.17,
0.897,1.08,-1.16,-1.40,0.18,-1.44,-0.17,
0.898,1.08,-1.16,-1.40,0.18,-1.44,-0.17,
0.906,1.08,-1.16,-1.40,0.08,-1.46,-0.26,
0.907,1.08,-1.16,-1.40,0.08,-1.46,-0.26,
0.907,1.14,-1.47,-1.01,0.08,-1.46,-0.26,
0.908,1.14,-1.47,-1.01,0.08,-1.46,-0.26,
0.915,1.14,-1.47,-1.01,-0.12,-1.40,-0.32,
0.916,1.14,-1.47,-1.01,-0.12,-1.40,-0.32,
0.917,1.33,-1.80,-0.90,-0.12,-1.40,-0.32,
0.918,1.33,-1.80,-0.90,-0.12,-1.40,-0.32,
0.928,1.33,-1.80,-0.90,-0.43,-1.31,-0.38,
0.93,1.33,-1.80,-0.90,-0.43,-1.31,-0.38,
0.932,1.68,-2.26,-1.19,-0.43,-1.31,-0.38,
0.932,1.68,-2.26,-1.19,-0.43,-1.31,-0.38,
0.934,1.68,-2.26,-1.19,-0.82,-1.25,-0.46,
0.935,1.68,-2.26,-1.19,-0.82,-1.25,-0.46,
0.935,2.00,-2.74,-3.11,-0.82,-1.25,-0.46,
0.935,2.00,-2.74,-3.11,-0.82,-1.25,-0.46,
0.944,2.00,-2.74,-3.11,-1.24,-1.31,-0.60,
0.945,2.00,-2.74,-3.11,-1.24,-1.31,-0.60,
0.945,2.16,-3.11,-3.55,-1.24,-1.31,-0.60,
0.946,2.16,-3.11,-3.55,-1.24,-1.31,-0.60,
0.953,2.16,-3.11,-3.55,-1.65,-1.54,-0.79,
0.954,2.16,-3.11,-3.55,-1.65,-1.54,-0.79,
0.954,2.03,-3.22,-5.30,-1.65,-1.54,-0.79,
0.954,2.03,-3.22,-5.30,-1.65,-1.54,-0.79,
0.964,2.03,-3.22,-5.30,-1.99,-1.93,-0.97,
0.965,2.03,-3.22,-5.30,-1.99,-1.93,-0.97,
0.965,1.45,-2.96,-5.83,-1.99,-1.93,-0.97,
0.966,1.45,-2.96,-5.83,-1.99,-1.93,-0.97,
0.972,1.45,-2.96,-5.83,-1.80,-2.42,-0.91,
0.974,1.45,-2.96,-5.83,-1.80,-2.42,-0.91,
0.974,-0.01,-2.43,-6.15,-1.80,-2.42,-0.91,
0.975,-0.01,-2.43,-6.15,-1.80,-2.42,-0.91,
0.982,-0.01,-2.43,-6.15,-1.50,-2.82,-0.61,
0.983,-0.01,-2.43,-6.15,-1.50,-2.82,-0.61,
0.984,-0.22,-1.86,-5.88,-1.50,-2.82,-0.61,
0.984,-0.22,-1.86,-5.88,-1.50,-2.82,-0.61,
0.992,-0.22,-1.86,-5.88,-1.38,-2.93,-0.48,
0.993,-0.22,-1.86,-5.88,-1.38,-2.93,-0.48,
0.993,-0.08,-1.41,-4.12,-1.38,-2.93,-0.48,
0.994,-0.08,-1.41,-4.12,-1.38,-2.93,-0.48,
1.001,-0.08,-1.41,-4.12,-0.86,-2.61,-0.37,
1.002,-0.08,-1.41,-4.12,-0.86,-2.61,-0.37,
1.002,1.85,-1.19,-1.39,-0.86,-2.61,-0.37,
