
time,ax,ay,az,wx,wy,wz,
0.173,-0.03,0.07,-0.03,0.00,0.06,-0.01,
0.174,-0.01,0.08,-0.08,0.00,0.06,-0.01,
0.174,-0.01,0.08,-0.08,0.00,0.06,-0.01,
0.182,-0.01,0.08,-0.08,0.03,0.05,0.01,
0.183,-0.01,0.08,-0.08,0.03,0.05,0.01,
0.183,-0.01,0.11,-0.03,0.03,0.05,0.01,
0.184,-0.01,0.11,-0.03,0.03,0.05,0.01,
0.192,-0.01,0.11,-0.03,0.06,0.04,0.03,
0.193,-0.01,0.11,-0.03,0.06,0.04,0.03,
0.194,-0.02,0.10,0.03,0.06,0.04,0.03,
0.194,-0.02,0.10,0.03,0.06,0.04,0.03,
0.201,-0.02,0.10,0.03,0.09,0.02,0.03,
0.202,-0.02,0.10,0.03,0.09,0.02,0.03,
0.202,-0.04,0.12,0.13,0.09,0.02,0.03,
0.203,-0.04,0.12,0.13,0.09,0.02,0.03,
0.211,-0.04,0.12,0.13,0.10,0.01,0.03,
0.212,-0.04,0.12,0.13,0.10,0.01,0.03,
0.212,-0.07,0.14,0.23,0.10,0.01,0.03,
0.213,-0.07,0.14,0.23,0.10,0.01,0.03,
0.22,-0.07,0.14,0.23,0.10,0.00,0.03,
0.221,-0.07,0.14,0.23,0.10,0.00,0.03,
0.221,-0.09,0.14,0.37,0.10,0.00,0.03,
0.221,-0.09,0.14,0.37,0.10,0.00,0.03,
0.23,-0.09,0.14,0.37,0.09,0.01,0.03,
0.23,-0.09,0.14,0.37,0.09,0.01,0.03,
0.231,-0.10,0.16,0.53,0.09,0.01,0.03,
0.231,-0.10,0.16,0.53,0.09,0.01,0.03,
0.239,-0.10,0.16,0.53,0.07,0.02,0.03,
0.24,-0.10,0.16,0.53,0.07,0.02,0.03,
0.24,-0.12,0.15,0.64,0.07,0.02,0.03,
0.241,-0.12,0.15,0.64,0.07,0.02,0.03,
0.249,-0.12,0.15,0.64,0.04,0.03,0.03,
0.25,-0.12,0.15,0.64,0.04,0.03,0.03,
0.251,-0.13,0.12,0.70,0.04,0.03,0.03,
0.251,-0.13,0.12,0.70,0.04,0.03,0.03,
0.262,-0.13,0.12,0.70,0.00,0.04,0.01,
0.263,-0.13,0.12,0.70,0.00,0.04,0.01,
0.264,-0.12,0.09,0.65,0.00,0.04,0.01,
0.264,-0.12,0.09,0.65,0.00,0.04,0.01,
0.268,-0.12,0.09,0.65,-0.04,0.05,-0.01,
0.269,-0.12,0.09,0.65,-0.04,0.05,-0.01,
0.27,-0.11,0.04,0.53,-0.04,0.05,-0.01,
0.27,-0.11,0.04,0.53,-0.04,0.05,-0.01,
0.28,-0.11,0.04,0.53,-0.07,0.05,-0.02,
0.281,-0.11,0.04,0.53,-0.07,0.05,-0.02,
0.282,-0.09,0.02,0.38,-0.07,0.05,-0.02,
0.282,-0.09,0.02,0.38,-0.07,0.05,-0.02,
0.288,-0.09,0.02,0.38,-0.10,0.05,-0.04,
0.289,-0.09,0.02,0.38,-0.10,0.05,-0.04,
0.289,-0.06,0.02,0.22,-0.10,0.05,-0.04,
0.29,-0.06,0.02,0.22,-0.10,0.05,-0.04,
0.297,-0.06,0.02,0.22,-0.11,0.03,-0.08,
0.298,-0.06,0.02,0.22,-0.11,0.03,-0.08,
0.299,-0.06,0.04,0.11,-0.11,0.03,-0.08,
0.299,-0.06,0.04,0.11,-0.11,0.03,-0.08,
0.306,-0.06,0.04,0.11,-0.11,0.01,-0.11,
0.307,-0.06,0.04,0.11,-0.11,0.01,-0.11,
0.308,-0.03,0.06,0.04,-0.11,0.01,-0.11,
0.308,-0.03,0.06,0.04,-0.11,0.01,-0.11,
0.316,-0.03,0.06,0.04,-0.08,-0.01,-0.12,
0.317,-0.03,0.06,0.04,-0.08,-0.01,-0.12,
0.317,0.01,0.07,0.05,-0.08,-0.01,-0.12,
0.318,0.01,0.07,0.05,-0.08,-0.01,-0.12,
0.326,0.01,0.07,0.05,-0.05,-0.02,-0.12,
0.327,0.01,0.07,0.05,-0.05,-0.02,-0.12,
0.328,0.05,0.06,0.07,-0.05,-0.02,-0.12,
0.329,0.05,0.06,0.07,-0.05,-0.02,-0.12,
0.335,0.05,0.06,0.07,-0.01,-0.04,-0.11,
0.335,0.05,0.06,0.07,-0.01,-0.04,-0.11,
0.336,0.09,0.05,0.09,-0.01,-0.04,-0.11,
0.336,0.09,0.05,0.09,-0.01,-0.04,-0.11,
0.346,0.09,0.05,0.09,0.02,-0.06,-0.10,
0.346,0.09,0.05,0.09,0.02,-0.06,-0.10,
0.347,0.11,0.04,0.19,0.02,-0.06,-0.10,
0.347,0.11,0.04,0.19,0.02,-0.06,-0.10,
0.362,0.11,0.04,0.19,0.04,-0.08,-0.08,
0.363,0.11,0.04,0.19,0.04,-0.08,-0.08,
0.363,0.14,0.02,0.30,0.04,-0.08,-0.08,
0.363,0.14,0.02,0.30,0.04,-0.08,-0.08,
0.364,0.14,0.02,0.30,0.04,-0.08,-0.08,
0.364,0.14,0.02,0.30,0.04,-0.08,-0.08,
0.364,0.14,0.02,0.30,0.04,-0.08,-0.08,
0.365,0.14,0.02,0.30,0.04,-0.08,-0.08,
0.373,0.14,0.02,0.30,0.04,-0.11,-0.07,
0.374,0.14,0.02,0.30,0.04,-0.11,-0.07,
0.374,0.20,-0.02,0.59,0.04,-0.11,-0.07,
0.374,0.20,-0.02,0.59,0.04,-0.11,-0.07,
0.383,0.20,-0.02,0.59,0.02,-0.14,-0.06,
0.383,0.20,-0.02,0.59,0.02,-0.14,-0.06,
0.384,0.23,-0.04,0.63,0.02,-0.14,-0.06,
0.384,0.23,-0.04,0.63,0.02,-0.14,-0.06,
0.393,0.23,-0.04,0.63,-0.02,-0.16,-0.06,
0.394,0.23,-0.04,0.63,-0.02,-0.16,-0.06,
0.394,0.23,-0.07,0.57,-0.02,-0.16,-0.06,
0.394,0.23,-0.07,0.57,-0.02,-0.16,-0.06,
0.402,0.23,-0.07,0.57,-0.07,-0.19,-0.06,
0.402,0.23,-0.07,0.57,-0.07,-0.19,-0.06,
0.403,0.22,-0.09,0.43,-0.07,-0.19,-0.06,
0.403,0.22,-0.09,0.43,-0.07,-0.19,-0.06,
0.411,0.22,-0.09,0.43,-0.12,-0.21,-0.07,
0.412,0.22,-0.09,0.43,-0.12,-0.21,-0.07,
0.412,0.21,-0.11,0.23,-0.12,-0.21,-0.07,
0.413,0.21,-0.11,0.23,-0.12,-0.21,-0.07,
0.42,0.21,-0.11,0.23,-0.15,-0.22,-0.07,
0.421,0.21,-0.11,0.23,-0.15,-0.22,-0.07,
0.421,0.27,-0.11,0.00,-0.15,-0.22,-0.07,
0.421,0.27,-0.11,0.00,-0.15,-0.22,-0.07,
0.43,0.27,-0.11,0.00,-0.16,-0.22,-0.07,
0.431,0.27,-0.11,0.00,-0.16,-0.22,-0.07,
0.431,0.37,-0.07,-0.21,-0.16,-0.22,-0.07,
0.432,0.37,-0.07,-0.21,-0.16,-0.22,-0.07,
0.439,0.37,-0.07,-0.21,-0.14,-0.21,-0.05,
0.44,0.37,-0.07,-0.21,-0.14,-0.21,-0.05,
0.441,0.49,-0.05,-0.43,-0.14,-0.21,-0.05,
0.441,0.49,-0.05,-0.43,-0.14,-0.21,-0.05,
0.449,0.49,-0.05,-0.43,-0.09,-0.21,-0.01,
0.45,0.49,-0.05,-0.43,-0.09,-0.21,-0.01,
0.45,0.61,-0.02,-0.63,-0.09,-0.21,-0.01,
0.451,0.61,-0.02,-0.63,-0.09,-0.21,-0.01,
0.459,0.61,-0.02,-0.63,-0.02,-0.23,0.04,
0.46,0.61,-0.02,-0.63,-0.02,-0.23,0.04,
0.46,0.71,0.03,-0.85,-0.02,-0.23,0.04,
0.461,0.71,0.03,-0.85,-0.02,-0.23,0.04,
0.468,0.71,0.03,-0.85,0.07,-0.27,0.09,
0.469,0.71,0.03,-0.85,0.07,-0.27,0.09,
0.47,0.82,0.08,-1.12,0.07,-0.27,0.09,
0.47,0.82,0.08,-1.12,0.07,-0.27,0.09,
0.477,0.82,0.08,-1.12,0.16,-0.33,0.12,
0.479,0.82,0.08,-1.12,0.16,-0.33,0.12,
0.479,1.01,0.19,-1.34,0.16,-0.33,0.12,
0.48,1.01,0.19,-1.34,0.16,-0.33,0.12,
0.488,1.01,0.19,-1.34,0.27,-0.41,0.14,
0.489,1.01,0.19,-1.34,0.27,-0.41,0.14,
0.49,1.26,0.34,-1.54,0.27,-0.41,0.14,
0.49,1.26,0.34,-1.54,0.27,-0.41,0.14,
0.497,1.26,0.34,-1.54,0.39,-0.51,0.18,
0.497,1.26,0.34,-1.54,0.39,-0.51,0.18,
0.498,1.53,0.44,-1.65,0.39,-0.51,0.18,
0.498,1.53,0.44,-1.65,0.39,-0.51,0.18,
0.506,1.53,0.44,-1.65,0.53,-0.62,0.23,
0.507,1.53,0.44,-1.65,0.53,-0.62,0.23,
0.507,1.74,0.38,-1.64,0.53,-0.62,0.23,
0.508,1.74,0.38,-1.64,0.53,-0.62,0.23,
0.516,1.74,0.38,-1.64,0.66,-0.76,0.30,
0.516,1.74,0.38,-1.64,0.66,-0.76,0.30,
0.517,1.79,0.10,-1.51,0.66,-0.76,0.30,
0.517,1.79,0.10,-1.51,0.66,-0.76,0.30,
0.525,1.79,0.10,-1.51,0.76,-0.92,0.36,
0.526,1.79,0.10,-1.51,0.76,-0.92,0.36,
0.527,1.65,-0.42,-1.21,0.76,-0.92,0.36,
0.527,1.65,-0.42,-1.21,0.76,-0.92,0.36,
0.535,1.65,-0.42,-1.21,0.76,-1.07,0.38,
0.535,1.65,-0.42,-1.21,0.76,-1.07,0.38,
0.536,1.35,-2.08,-0.76,0.76,-1.07,0.38,
0.536,1.35,-2.08,-0.76,0.76,-1.07,0.38,
0.545,1.35,-2.08,-0.76,0.76,-1.07,0.38,
0.545,1.35,-2.08,-0.76,0.76,-1.07,0.38,
0.546,1.35,-2.08,-0.76,0.76,-1.07,0.38,
0.547,1.35,-2.08,-0.76,0.76,-1.07,0.38,
0.557,1.35,-2.08,-0.76,0.57,-1.18,0.33,
0.558,1.35,-2.08,-0.76,0.57,-1.18,0.33,
0.558,0.31,-2.60,-0.02,0.57,-1.18,0.33,
0.558,0.31,-2.60,-0.02,0.57,-1.18,0.33,
0.563,0.31,-2.60,-0.02,0.10,-1.16,0.22,
0.564,0.31,-2.60,-0.02,0.10,-1.16,0.22,
0.564,-0.04,-2.66,0.11,0.10,-1.16,0.22,
0.565,-0.04,-2.66,0.11,0.10,-1.16,0.22,
0.573,-0.04,-2.66,0.11,-0.61,-0.95,0.07,
0.574,-0.04,-2.66,0.11,-0.61,-0.95,0.07,
0.574,-0.08,-2.52,0.11,-0.61,-0.95,0.07,
0.575,-0.08,-2.52,0.11,-0.61,-0.95,0.07,
0.583,-0.08,-2.52,0.11,-1.35,-0.56,-0.07,
0.583,-0.08,-2.52,0.11,-1.35,-0.56,-0.07,
0.584,0.36,-2.10,0.07,-1.35,-0.56,-0.07,
0.584,0.36,-2.10,0.07,-1.35,-0.56,-0.07,
0.592,0.36,-2.10,0.07,-1.89,-0.11,-0.14,
0.593,0.36,-2.10,0.07,-1.89,-0.11,-0.14,
0.594,2.15,-1.57,-0.15,-1.89,-0.11,-0.14,
0.594,2.15,-1.57,-0.15,-1.89,-0.11,-0.14,
0.603,2.15,-1.57,-0.15,-2.12,0.17,-0.14,
0.605,2.15,-1.57,-0.15,-2.12,0.17,-0.14,
0.605,4.08,-1.09,-0.57,-2.12,0.17,-0.14,
0.606,4.08,-1.09,-0.57,-2.12,0.17,-0.14,
0.611,4.08,-1.09,-0.57,-2.05,0.07,-0.06,
0.612,4.08,-1.09,-0.57,-2.05,0.07,-0.06,
0.612,4.42,-0.67,-2.46,-2.05,0.07,-0.06,
0.613,4.42,-0.67,-2.46,-2.05,0.07,-0.06,
0.621,4.42,-0.67,-2.46,-1.73,-0.49,0.08,
0.622,4.42,-0.67,-2.46,-1.73,-0.49,0.08,
0.622,4.89,-0.38,-2.77,-1.73,-0.49,0.08,
0.623,4.89,-0.38,-2.77,-1.73,-0.49,0.08,
0.63,4.89,-0.38,-2.77,-1.21,-1.38,0.23,
0.63,4.89,-0.38,-2.77,-1.21,-1.38,0.23,
0.631,5.16,-0.24,-3.22,-1.21,-1.38,0.23,
0.631,5.16,-0.24,-3.22,-1.21,-1.38,0.23,
0.64,5.16,-0.24,-3.22,-0.61,-2.35,0.33,
0.642,5.16,-0.24,-3.22,-0.61,-2.35,0.33,
0.642,5.05,-0.30,-3.55,-0.61,-2.35,0.33,
0.643,5.05,-0.30,-3.55,-0.61,-2.35,0.33,
0.649,5.05,-0.30,-3.55,-0.01,-3.20,0.37,
0.65,5.05,-0.30,-3.55,-0.01,-3.20,0.37,
0.65,4.60,-0.67,-3.71,-0.01,-3.20,0.37,
0.65,4.60,-0.67,-3.71,-0.01,-3.20,0.37,
0.659,4.60,-0.67,-3.71,0.47,-3.82,0.35,
0.66,4.60,-0.67,-3.71,0.47,-3.82,0.35,
0.66,2.92,-1.26,-3.74,0.47,-3.82,0.35,
0.661,2.92,-1.26,-3.74,0.47,-3.82,0.35,
0.668,2.92,-1.26,-3.74,0.48,-4.13,0.32,
0.669,2.92,-1.26,-3.74,0.48,-4.13,0.32,
0.669,2.74,-2.71,-3.75,0.48,-4.13,0.32,
0.669,2.74,-2.71,-3.75,0.48,-4.13,0.32,
0.678,2.74,-2.71,-3.75,0.32,-4.03,0.29,
0.679,2.74,-2.71,-3.75,0.32,-4.03,0.29,
0.679,2.56,-2.99,-3.69,0.32,-4.03,0.29,
0.679,2.56,-2.99,-3.69,0.32,-4.03,0.29,
0.687,2.56,-2.99,-3.69,0.20,-3.60,0.30,
0.687,2.56,-2.99,-3.69,0.20,-3.60,0.30,
0.688,2.58,-3.18,-3.53,0.20,-3.60,0.30,
0.688,2.58,-3.18,-3.53,0.20,-3.60,0.30,
0.696,2.58,-3.18,-3.53,-0.21,-3.02,0.34,
0.697,2.58,-3.18,-3.53,-0.21,-3.02,0.34,
0.697,2.89,-3.22,-3.24,-0.21,-3.02,0.34,
0.698,2.89,-3.22,-3.24,-0.21,-3.02,0.34,
0.706,2.89,-3.22,-3.24,-0.75,-2.47,0.41,
0.707,2.89,-3.22,-3.24,-0.75,-2.47,0.41,
0.707,3.37,-3.11,-2.73,-0.75,-2.47,0.41,
0.708,3.37,-3.11,-2.73,-0.75,-2.47,0.41,
0.715,3.37,-3.11,-2.73,-1.25,-2.03,0.50,
0.715,3.37,-3.11,-2.73,-1.25,-2.03,0.50,
0.716,3.93,-2.91,-2.24,-1.25,-2.03,0.50,
0.716,3.93,-2.91,-2.24,-1.25,-2.03,0.50,
0.726,3.93,-2.91,-2.24,-1.60,-1.72,0.61,
0.727,3.93,-2.91,-2.24,-1.60,-1.72,0.61,
0.727,4.42,-2.71,-1.85,-1.60,-1.72,0.61,
0.727,4.42,-2.71,-1.85,-1.60,-1.72,0.61,
0.734,4.42,-2.71,-1.85,-1.78,-1.55,0.71,
0.735,4.42,-2.71,-1.85,-1.78,-1.55,0.71,
0.735,4.77,-2.63,-1.72,-1.78,-1.55,0.71,
0.736,4.77,-2.63,-1.72,-1.78,-1.55,0.71,
0.745,4.77,-2.63,-1.72,-1.79,-1.51,0.78,
0.745,4.77,-2.63,-1.72,-1.79,-1.51,0.78,
0.746,4.97,-2.68,-1.91,-1.79,-1.51,0.78,
0.746,4.97,-2.68,-1.91,-1.79,-1.51,0.78,
0.754,4.97,-2.68,-1.91,-1.79,-1.51,0.78,
0.754,4.97,-2.68,-1.91,-1.79,-1.51,0.78,
0.754,4.97,-2.68,-1.91,-1.79,-1.51,0.78,
0.755,4.97,-2.68,-1.91,-1.79,-1.51,0.78,
0.763,4.97,-2.68,-1.91,-1.70,-1.56,0.81,
0.764,4.97,-2.68,-1.91,-1.70,-1.56,0.81,
0.765,5.14,-3.24,-2.76,-1.70,-1.56,0.81,
0.765,5.14,-3.24,-2.76,-1.70,-1.56,0.81,
0.779,5.14,-3.24,-2.76,-1.49,-1.86,0.80,
0.78,5.14,-3.24,-2.76,-1.49,-1.86,0.80,
0.781,4.84,-3.62,-3.15,-1.49,-1.86,0.80,
0.781,4.84,-3.62,-3.15,-1.49,-1.86,0.80,
0.782,4.84,-3.62,-3.15,-1.49,-1.86,0.80,
0.782,4.84,-3.62,-3.15,-1.49,-1.86,0.80,
0.783,4.84,-3.62,-3.15,-1.49,-1.86,0.80,
0.783,4.84,-3.62,-3.15,-1.49,-1.86,0.80,
0.791,4.84,-3.62,-3.15,-1.51,-2.06,0.80,
0.792,4.84,-3.62,-3.15,-1.51,-2.06,0.80,
0.793,4.54,-4.71,-3.81,-1.51,-2.06,0.80,
0.793,4.54,-4.71,-3.81,-1.51,-2.06,0.80,
0.801,4.54,-4.71,-3.81,-1.61,-2.24,0.85,
0.802,4.54,-4.71,-3.81,-1.61,-2.24,0.85,
0.803,4.49,-5.15,-4.20,-1.61,-2.24,0.85,
0.803,4.49,-5.15,-4.20,-1.61,-2.24,0.85,
0.824,4.49,-5.15,-4.20,-1.81,-2.38,0.95,
0.825,4.49,-5.15,-4.20,-1.81,-2.38,0.95,
0.825,4.62,-5.47,-4.64,-1.81,-2.38,0.95,
0.825,4.62,-5.47,-4.64,-1.81,-2.38,0.95,
0.826,4.62,-5.47,-4.64,-2.08,-2.49,1.13,
0.826,4.62,-5.47,-4.64,-2.08,-2.49,1.13,
0.826,4.68,-5.70,-4.97,-2.08,-2.49,1.13,
0.827,4.68,-5.70,-4.97,-2.08,-2.49,1.13,
0.83,4.68,-5.70,-4.97,-2.41,-2.63,1.37,
0.83,4.68,-5.70,-4.97,-2.41,-2.63,1.37,
0.83,4.59,-5.82,-4.94,-2.41,-2.63,1.37,
0.831,4.59,-5.82,-4.94,-2.41,-2.63,1.37,
0.84,4.59,-5.82,-4.94,-2.70,-2.81,1.62,
0.841,4.59,-5.82,-4.94,-2.70,-2.81,1.62,
0.841,4.53,-5.78,-4.47,-2.70,-2.81,1.62,
0.841,4.53,-5.78,-4.47,-2.70,-2.81,1.62,
0.849,4.53,-5.78,-4.47,-2.86,-2.96,1.85,
0.849,4.53,-5.78,-4.47,-2.86,-2.96,1.85,
0.85,4.64,-5.66,-2.91,-2.86,-2.96,1.85,
0.851,4.64,-5.66,-2.91,-2.86,-2.96,1.85,
0.858,4.64,-5.66,-2.91,-2.83,-2.98,2.05,
0.859,4.64,-5.66,-2.91,-2.83,-2.98,2.05,
0.859,4.94,-5.58,-1.31,-2.83,-2.98,2.05,
0.86,4.94,-5.58,-1.31,-2.83,-2.98,2.05,
0.868,4.94,-5.58,-1.31,-2.54,-2.76,2.22,
0.868,4.94,-5.58,-1.31,-2.54,-2.76,2.22,
0.869,5.27,-5.58,-0.88,-2.54,-2.76,2.22,
0.869,5.27,-5.58,-0.88,-2.54,-2.76,2.22,
0.877,5.27,-5.58,-0.88,-2.01,-2.31,2.35,
0.878,5.27,-5.58,-0.88,-2.01,-2.31,2.35,
0.879,5.33,-5.78,0.75,-2.01,-2.31,2.35,
0.879,5.33,-5.78,0.75,-2.01,-2.31,2.35,
0.886,5.33,-5.78,0.75,-1.36,-1.73,2.42,
0.887,5.33,-5.78,0.75,-1.36,-1.73,2.42,
0.887,5.05,-6.06,2.48,-1.36,-1.73,2.42,
0.888,5.05,-6.06,2.48,-1.36,-1.73,2.42,
0.897,5.05,-6.06,2.48,-0.72,-1.11,2.46,
0.898,5.05,-6.06,2.48,-0.72,-1.11,2.46,
0.898,4.75,-6.26,4.30,-0.72,-1.11,2.46,
0.899,4.75,-6.26,4.30,-0.72,-1.11,2.46,
0.906,4.75,-6.26,4.30,-0.16,-0.46,2.50,
0.907,4.75,-6.26,4.30,-0.16,-0.46,2.50,
0.907,4.67,-6.23,4.53,-0.16,-0.46,2.50,
0.908,4.67,-6.23,4.53,-0.16,-0.46,2.50,
0.915,4.67,-6.23,4.53,0.29,0.19,2.56,
0.916,4.67,-6.23,4.53,0.29,0.19,2.56,
0.917,4.90,-5.92,4.46,0.29,0.19,2.56,
0.917,4.90,-5.92,4.46,0.29,0.19,2.56,
0.925,4.90,-5.92,4.46,0.66,0.73,2.37,
0.926,4.90,-5.92,4.46,0.66,0.73,2.37,
0.927,6.11,-5.42,2.63,0.66,0.73,2.37,
0.927,6.11,-5.42,2.63,0.66,0.73,2.37,
0.934,6.11,-5.42,2.63,0.97,0.97,2.22,
0.935,6.11,-5.42,2.63,0.97,0.97,2.22,
0.936,6.20,-4.80,2.19,0.97,0.97,2.22,
0.936,6.20,-4.80,2.19,0.97,0.97,2.22,
0.946,6.20,-4.80,2.19,1.26,0.82,2.35,
0.948,6.20,-4.80,2.19,1.26,0.82,2.35,
0.948,6.19,-4.25,0.39,1.26,0.82,2.35,
0.949,6.19,-4.25,0.39,1.26,0.82,2.35,
0.954,6.19,-4.25,0.39,1.26,0.82,2.35,
0.955,6.19,-4.25,0.39,1.26,0.82,2.35,
0.956,6.19,-4.25,0.39,1.26,0.82,2.35,
0.956,6.19,-4.25,0.39,1.26,0.82,2.35,
0.963,6.19,-4.25,0.39,1.56,0.34,2.47,
0.963,6.19,-4.25,0.39,1.56,0.34,2.47,
0.963,5.85,-3.73,-1.71,1.56,0.34,2.47,
0.964,5.85,-3.73,-1.71,1.56,0.34,2.47,
0.973,5.85,-3.73,-1.71,1.85,-0.35,2.25,
0.974,5.85,-3.73,-1.71,1.85,-0.35,2.25,
0.974,5.40,-3.42,-2.07,1.85,-0.35,2.25,
0.975,5.40,-3.42,-2.07,1.85,-0.35,2.25,
0.982,5.40,-3.42,-2.07,2.09,-1.11,2.05,
0.983,5.40,-3.42,-2.07,2.09,-1.11,2.05,
0.983,5.06,-3.14,-2.59,2.09,-1.11,2.05,
0.984,5.06,-3.14,-2.59,2.09,-1.11,2.05,
0.992,5.06,-3.14,-2.59,2.29,-1.85,2.14,
0.993,5.06,-3.14,-2.59,2.29,-1.85,2.14,
0.993,4.91,-2.93,-3.09,2.29,-1.85,2.14,
0.993,4.91,-2.93,-3.09,2.29,-1.85,2.14,
1.001,4.91,-2.93,-3.09,2.45,-2.50,2.21,
1.002,4.91,-2.93,-3.09,2.45,-2.50,2.21,
1.002,4.95,-2.80,-3.42,2.45,-2.50,2.21,
1.003,4.95,-2.80,-3.42,2.45,-2.50,2.21,
1.011,4.95,-2.80,-3.42,2.59,-3.03,2.25,
1.012,4.95,-2.80,-3.42,2.59,-3.03,2.25,
1.013,5.19,-2.73,-3.59,2.59,-3.03,2.25,
1.013,5.19,-2.73,-3.59,2.59,-3.03,2.25,
1.02,5.19,-2.73,-3.59,2.68,-3.44,2.26,
1.02,5.19,-2.73,-3.59,2.68,-3.44,2.26,
1.021,5.48,-2.63,-3.74,2.68,-3.44,2.26,
1.021,5.48,-2.63,-3.74,2.68,-3.44,2.26,
