
time,ax,ay,az,wx,wy,wz,
0.22,0.01,0.01,0.34,-0.08,-0.02,-0.07,
0.22,0.01,0.01,0.34,-0.08,-0.02,-0.07,
0.221,0.01,0.01,0.34,-0.08,-0.02,-0.07,
0.23,0.01,0.01,0.34,-0.08,0.01,-0.06,
0.23,0.01,0.01,0.34,-0.08,0.01,-0.06,
0.231,0.04,-0.02,0.39,-0.08,0.01,-0.06,
0.231,0.04,-0.02,0.39,-0.08,0.01,-0.06,
0.239,0.04,-0.02,0.39,-0.07,0.03,-0.04,
0.24,0.04,-0.02,0.39,-0.07,0.03,-0.04,
0.24,0.02,0.00,0.44,-0.07,0.03,-0.04,
0.241,0.02,0.00,0.44,-0.07,0.03,-0.04,
0.249,0.02,0.00,0.44,-0.07,0.05,-0.03,
0.249,0.02,0.00,0.44,-0.07,0.05,-0.03,
0.25,0.00,0.01,0.47,-0.07,0.05,-0.03,
0.25,0.00,0.01,0.47,-0.07,0.05,-0.03,
0.26,0.00,0.01,0.47,-0.07,0.05,-0.02,
0.261,0.00,0.01,0.47,-0.07,0.05,-0.02,
0.261,-0.03,0.04,0.47,-0.07,0.05,-0.02,
0.262,-0.03,0.04,0.47,-0.07,0.05,-0.02,
0.268,-0.03,0.04,0.47,-0.07,0.06,-0.03,
0.269,-0.03,0.04,0.47,-0.07,0.06,-0.03,
0.269,-0.05,0.03,0.45,-0.07,0.06,-0.03,
0.27,-0.05,0.03,0.45,-0.07,0.06,-0.03,
0.277,-0.05,0.03,0.45,-0.07,0.06,-0.04,
0.278,-0.05,0.03,0.45,-0.07,0.06,-0.04,
0.278,-0.03,0.01,0.41,-0.07,0.06,-0.04,
0.279,-0.03,0.01,0.41,-0.07,0.06,-0.04,
0.287,-0.03,0.01,0.41,-0.06,0.06,-0.04,
0.287,-0.03,0.01,0.41,-0.06,0.06,-0.04,
0.288,-0.02,-0.02,0.38,-0.06,0.06,-0.04,
0.288,-0.02,-0.02,0.38,-0.06,0.06,-0.04,
0.296,-0.02,-0.02,0.38,-0.05,0.07,-0.05,
0.297,-0.02,-0.02,0.38,-0.05,0.07,-0.05,
0.297,0.01,-0.06,0.36,-0.05,0.07,-0.05,
0.297,0.01,-0.06,0.36,-0.05,0.07,-0.05,
0.305,0.01,-0.06,0.36,-0.05,0.06,-0.06,
0.306,0.01,-0.06,0.36,-0.05,0.06,-0.06,
0.306,0.02,-0.06,0.34,-0.05,0.06,-0.06,
0.307,0.02,-0.06,0.34,-0.05,0.06,-0.06,
0.316,0.02,-0.06,0.34,-0.05,0.06,-0.05,
0.317,0.02,-0.06,0.34,-0.05,0.06,-0.05,
0.317,0.01,-0.05,0.33,-0.05,0.06,-0.05,
0.317,0.01,-0.05,0.33,-0.05,0.06,-0.05,
0.328,0.01,-0.05,0.33,-0.04,0.04,-0.04,
0.329,0.01,-0.05,0.33,-0.04,0.04,-0.04,
0.33,0.02,-0.02,0.30,-0.04,0.04,-0.04,
0.331,0.02,-0.02,0.30,-0.04,0.04,-0.04,
0.335,0.02,-0.02,0.30,-0.04,0.04,-0.03,
0.335,0.02,-0.02,0.30,-0.04,0.04,-0.03,
0.336,-0.01,-0.00,0.28,-0.04,0.04,-0.03,
0.337,-0.01,-0.00,0.28,-0.04,0.04,-0.03,
0.349,-0.01,-0.00,0.28,-0.04,0.03,-0.03,
0.349,-0.01,-0.00,0.28,-0.04,0.03,-0.03,
0.35,-0.00,0.00,0.30,-0.04,0.03,-0.03,
0.351,-0.00,0.00,0.30,-0.04,0.03,-0.03,
0.353,-0.00,0.00,0.30,-0.03,0.02,-0.02,
0.354,-0.00,0.00,0.30,-0.03,0.02,-0.02,
0.355,0.01,-0.01,0.30,-0.03,0.02,-0.02,
0.355,0.01,-0.01,0.30,-0.03,0.02,-0.02,
0.363,0.01,-0.01,0.30,-0.02,0.02,-0.02,
0.364,0.01,-0.01,0.30,-0.02,0.02,-0.02,
0.364,0.01,-0.02,0.35,-0.02,0.02,-0.02,
0.364,0.01,-0.02,0.35,-0.02,0.02,-0.02,
0.372,0.01,-0.02,0.35,-0.02,0.02,-0.01,
0.373,0.01,-0.02,0.35,-0.02,0.02,-0.01,
0.374,0.03,0.00,0.41,-0.02,0.02,-0.01,
0.374,0.03,0.00,0.41,-0.02,0.02,-0.01,
0.383,0.03,0.00,0.41,-0.02,0.01,-0.02,
0.384,0.03,0.00,0.41,-0.02,0.01,-0.02,
0.384,0.04,0.02,0.43,-0.02,0.01,-0.02,
0.385,0.04,0.02,0.43,-0.02,0.01,-0.02,
0.391,0.04,0.02,0.43,-0.02,0.01,-0.02,
0.392,0.04,0.02,0.43,-0.02,0.01,-0.02,
0.393,0.04,0.02,0.43,-0.02,0.01,-0.02,
0.393,0.04,0.02,0.43,-0.02,0.01,-0.02,
0.401,0.04,0.02,0.43,-0.02,-0.00,-0.04,
0.401,0.04,0.02,0.43,-0.02,-0.00,-0.04,
0.402,0.04,0.02,0.42,-0.02,-0.00,-0.04,
0.402,0.04,0.02,0.42,-0.02,-0.00,-0.04,
0.411,0.04,0.02,0.42,-0.02,-0.02,-0.06,
0.412,0.04,0.02,0.42,-0.02,-0.02,-0.06,
0.412,0.04,0.03,0.42,-0.02,-0.02,-0.06,
0.413,0.04,0.03,0.42,-0.02,-0.02,-0.06,
0.432,0.04,0.03,0.42,-0.02,-0.03,-0.08,
0.433,0.04,0.03,0.42,-0.02,-0.03,-0.08,
0.434,0.04,0.03,0.42,-0.02,-0.03,-0.08,
0.434,0.04,0.03,0.42,-0.02,-0.03,-0.08,
0.434,0.04,0.03,0.42,-0.02,-0.05,-0.11,
0.435,0.04,0.03,0.42,-0.02,-0.05,-0.11,
0.435,0.04,0.04,0.42,-0.02,-0.05,-0.11,
0.436,0.04,0.04,0.42,-0.02,-0.05,-0.11,
0.439,0.04,0.04,0.42,-0.02,-0.05,-0.11,
0.44,0.04,0.04,0.42,-0.02,-0.05,-0.11,
0.44,0.04,0.04,0.42,-0.02,-0.05,-0.11,
0.441,0.04,0.04,0.42,-0.02,-0.05,-0.11,
0.448,0.04,0.04,0.42,-0.02,-0.05,-0.10,
0.449,0.04,0.04,0.42,-0.02,-0.05,-0.10,
0.449,0.04,0.05,0.42,-0.02,-0.05,-0.10,
0.449,0.04,0.05,0.42,-0.02,-0.05,-0.10,
0.458,0.04,0.05,0.42,-0.02,-0.05,-0.10,
0.459,0.04,0.05,0.42,-0.02,-0.05,-0.10,
0.459,0.04,0.05,0.42,-0.02,-0.05,-0.10,
0.46,0.04,0.05,0.42,-0.02,-0.05,-0.10,
0.468,0.04,0.05,0.42,-0.01,-0.03,-0.07,
0.469,0.04,0.05,0.42,-0.01,-0.03,-0.07,
0.469,0.04,0.05,0.41,-0.01,-0.03,-0.07,
0.47,0.04,0.05,0.41,-0.01,-0.03,-0.07,
0.477,0.04,0.05,0.41,-0.01,-0.03,-0.06,
0.478,0.04,0.05,0.41,-0.01,-0.03,-0.06,
0.479,0.04,0.06,0.41,-0.01,-0.03,-0.06,
0.479,0.04,0.06,0.41,-0.01,-0.03,-0.06,
0.486,0.04,0.06,0.41,-0.01,-0.02,-0.05,
0.488,0.04,0.06,0.41,-0.01,-0.02,-0.05,
0.488,0.04,0.06,0.41,-0.01,-0.02,-0.05,
0.489,0.04,0.06,0.41,-0.01,-0.02,-0.05,
0.496,0.04,0.06,0.41,-0.01,-0.02,-0.04,
0.497,0.04,0.06,0.41,-0.01,-0.02,-0.04,
0.498,0.04,0.07,0.41,-0.01,-0.02,-0.04,
0.499,0.04,0.07,0.41,-0.01,-0.02,-0.04,
0.505,0.04,0.07,0.41,-0.01,-0.02,-0.03,
0.507,0.04,0.07,0.41,-0.01,-0.02,-0.03,
0.508,0.04,0.07,0.41,-0.01,-0.02,-0.03,
0.509,0.04,0.07,0.41,-0.01,-0.02,-0.03,
0.515,0.04,0.07,0.41,-0.00,-0.01,-0.03,
0.516,0.04,0.07,0.41,-0.00,-0.01,-0.03,
0.517,0.04,0.08,0.41,-0.00,-0.01,-0.03,
0.518,0.04,0.08,0.41,-0.00,-0.01,-0.03,
0.528,0.04,0.08,0.41,-0.00,-0.01,-0.02,
0.529,0.04,0.08,0.41,-0.00,-0.01,-0.02,
0.529,0.04,0.08,0.41,-0.00,-0.01,-0.02,
0.53,0.04,0.08,0.41,-0.00,-0.01,-0.02,
0.534,0.04,0.08,0.41,-0.00,-0.01,-0.02,
0.534,0.04,0.08,0.41,-0.00,-0.01,-0.02,
0.534,0.04,0.08,0.41,-0.00,-0.01,-0.02,
0.535,0.04,0.08,0.41,-0.00,-0.01,-0.02,
0.544,0.04,0.08,0.41,-0.00,-0.01,-0.01,
0.544,0.04,0.08,0.41,-0.00,-0.01,-0.01,
0.545,0.51,0.27,0.26,-0.00,-0.01,-0.01,
0.545,0.51,0.27,0.26,-0.00,-0.01,-0.01,
0.553,0.51,0.27,0.26,0.00,-0.02,-0.01,
0.553,0.51,0.27,0.26,0.00,-0.02,-0.01,
0.554,0.61,0.24,0.54,0.00,-0.02,-0.01,
0.554,0.61,0.24,0.54,0.00,-0.02,-0.01,
0.562,0.61,0.24,0.54,0.02,-0.07,0.01,
0.563,0.61,0.24,0.54,0.02,-0.07,0.01,
0.564,0.77,0.25,0.80,0.02,-0.07,0.01,
0.564,0.77,0.25,0.80,0.02,-0.07,0.01,
0.572,0.77,0.25,0.80,0.04,-0.17,0.03,
0.573,0.77,0.25,0.80,0.04,-0.17,0.03,
0.574,1.03,0.36,1.11,0.04,-0.17,0.03,
0.575,1.03,0.36,1.11,0.04,-0.17,0.03,
0.582,1.03,0.36,1.11,0.05,-0.30,0.06,
0.583,1.03,0.36,1.11,0.05,-0.30,0.06,
0.584,1.51,0.56,1.43,0.05,-0.30,0.06,
0.585,1.51,0.56,1.43,0.05,-0.30,0.06,
0.591,1.51,0.56,1.43,0.05,-0.30,0.06,
0.593,1.51,0.56,1.43,0.05,-0.30,0.06,
0.594,1.51,0.56,1.43,0.05,-0.30,0.06,
0.595,1.51,0.56,1.43,0.05,-0.30,0.06,
0.6,1.51,0.56,1.43,0.05,-0.46,0.04,
0.601,1.51,0.56,1.43,0.05,-0.46,0.04,
0.601,2.61,0.93,2.37,0.05,-0.46,0.04,
0.601,2.61,0.93,2.37,0.05,-0.46,0.04,
0.61,2.61,0.93,2.37,0.05,-0.67,-0.04,
0.611,2.61,0.93,2.37,0.05,-0.67,-0.04,
0.612,3.01,1.02,2.69,0.05,-0.67,-0.04,
0.613,3.01,1.02,2.69,0.05,-0.67,-0.04,
0.619,3.01,1.02,2.69,0.04,-0.98,-0.17,
0.621,3.01,1.02,2.69,0.04,-0.98,-0.17,
0.622,3.17,0.97,2.44,0.04,-0.98,-0.17,
0.623,3.17,0.97,2.44,0.04,-0.98,-0.17,
0.629,3.17,0.97,2.44,0.04,-1.35,-0.32,
0.629,3.17,0.97,2.44,0.04,-1.35,-0.32,
0.63,3.22,0.93,0.40,0.04,-1.35,-0.32,
0.63,3.22,0.93,0.40,0.04,-1.35,-0.32,
0.639,3.22,0.93,0.40,0.03,-1.70,-0.48,
0.64,3.22,0.93,0.40,0.03,-1.70,-0.48,
0.64,3.16,1.04,-0.02,0.03,-1.70,-0.48,
0.64,3.16,1.04,-0.02,0.03,-1.70,-0.48,
0.648,3.16,1.04,-0.02,0.06,-1.97,-0.60,
0.649,3.16,1.04,-0.02,0.06,-1.97,-0.60,
0.65,3.02,1.28,-0.60,0.06,-1.97,-0.60,
0.65,3.02,1.28,-0.60,0.06,-1.97,-0.60,
0.658,3.02,1.28,-0.60,0.16,-2.14,-0.66,
0.66,3.02,1.28,-0.60,0.16,-2.14,-0.66,
0.661,2.74,1.57,-1.00,0.16,-2.14,-0.66,
0.662,2.74,1.57,-1.00,0.16,-2.14,-0.66,
0.667,2.74,1.57,-1.00,0.33,-2.22,-0.66,
0.668,2.74,1.57,-1.00,0.33,-2.22,-0.66,
0.668,2.35,1.75,-1.16,0.33,-2.22,-0.66,
0.668,2.35,1.75,-1.16,0.33,-2.22,-0.66,
0.676,2.35,1.75,-1.16,0.55,-2.18,-0.63,
0.677,2.35,1.75,-1.16,0.55,-2.18,-0.63,
0.678,1.91,1.65,-1.04,0.55,-2.18,-0.63,
0.678,1.91,1.65,-1.04,0.55,-2.18,-0.63,
0.686,1.91,1.65,-1.04,0.79,-2.02,-0.59,
0.688,1.91,1.65,-1.04,0.79,-2.02,-0.59,
0.688,1.66,1.28,-0.50,0.79,-2.02,-0.59,
0.689,1.66,1.28,-0.50,0.79,-2.02,-0.59,
0.695,1.66,1.28,-0.50,0.98,-1.75,-0.53,
0.696,1.66,1.28,-0.50,0.98,-1.75,-0.53,
0.697,1.87,0.76,1.18,0.98,-1.75,-0.53,
0.697,1.87,0.76,1.18,0.98,-1.75,-0.53,
0.705,1.87,0.76,1.18,1.02,-1.40,-0.50,
0.706,1.87,0.76,1.18,1.02,-1.40,-0.50,
0.707,2.19,0.23,1.78,1.02,-1.40,-0.50,
0.707,2.19,0.23,1.78,1.02,-1.40,-0.50,
0.715,2.19,0.23,1.78,0.80,-1.09,-0.60,
0.715,2.19,0.23,1.78,0.80,-1.09,-0.60,
0.716,2.51,-0.26,2.34,0.80,-1.09,-0.60,
0.716,2.51,-0.26,2.34,0.80,-1.09,-0.60,
0.725,2.51,-0.26,2.34,0.31,-0.91,-0.87,
0.725,2.51,-0.26,2.34,0.31,-0.91,-0.87,
0.726,2.77,-0.73,2.54,0.31,-0.91,-0.87,
0.726,2.77,-0.73,2.54,0.31,-0.91,-0.87,
0.735,2.77,-0.73,2.54,-0.34,-0.86,-1.23,
0.736,2.77,-0.73,2.54,-0.34,-0.86,-1.23,
0.736,2.74,-1.18,2.47,-0.34,-0.86,-1.23,
0.736,2.74,-1.18,2.47,-0.34,-0.86,-1.23,
0.743,2.74,-1.18,2.47,-1.00,-0.92,-1.59,
0.744,2.74,-1.18,2.47,-1.00,-0.92,-1.59,
0.744,2.68,-1.63,2.24,-1.00,-0.92,-1.59,
0.744,2.68,-1.63,2.24,-1.00,-0.92,-1.59,
0.753,2.68,-1.63,2.24,-1.58,-1.00,-1.88,
0.753,2.68,-1.63,2.24,-1.58,-1.00,-1.88,
0.754,2.66,-2.08,1.96,-1.58,-1.00,-1.88,
0.754,2.66,-2.08,1.96,-1.58,-1.00,-1.88,
0.762,2.66,-2.08,1.96,-2.04,-1.06,-2.05,
0.763,2.66,-2.08,1.96,-2.04,-1.06,-2.05,
0.763,2.50,-2.51,1.65,-2.04,-1.06,-2.05,
0.764,2.50,-2.51,1.65,-2.04,-1.06,-2.05,
0.772,2.50,-2.51,1.65,-2.41,-1.08,-2.13,
0.773,2.50,-2.51,1.65,-2.41,-1.08,-2.13,
0.774,2.11,-2.96,1.25,-2.41,-1.08,-2.13,
0.775,2.11,-2.96,1.25,-2.41,-1.08,-2.13,
0.782,2.11,-2.96,1.25,-2.68,-1.06,-2.14,
0.784,2.11,-2.96,1.25,-2.68,-1.06,-2.14,
0.784,1.48,-3.43,0.68,-2.68,-1.06,-2.14,
0.785,1.48,-3.43,0.68,-2.68,-1.06,-2.14,
0.791,1.48,-3.43,0.68,-2.68,-1.06,-2.14,
0.791,1.48,-3.43,0.68,-2.68,-1.06,-2.14,
0.792,1.48,-3.43,0.68,-2.68,-1.06,-2.14,
0.793,1.48,-3.43,0.68,-2.68,-1.06,-2.14,
0.805,1.48,-3.43,0.68,-2.90,-0.98,-2.09,
0.806,1.48,-3.43,0.68,-2.90,-0.98,-2.09,
0.806,0.38,-4.13,-0.55,-2.90,-0.98,-2.09,
0.807,0.38,-4.13,-0.55,-2.90,-0.98,-2.09,
0.81,0.38,-4.13,-0.55,-3.06,-0.82,-1.95,
0.811,0.38,-4.13,-0.55,-3.06,-0.82,-1.95,
0.811,0.26,-4.14,-0.97,-3.06,-0.82,-1.95,
0.812,0.26,-4.14,-0.97,-3.06,-0.82,-1.95,
0.819,0.26,-4.14,-0.97,-3.18,-0.56,-1.67,
0.82,0.26,-4.14,-0.97,-3.18,-0.56,-1.67,
0.821,0.61,-3.87,-1.19,-3.18,-0.56,-1.67,
0.821,0.61,-3.87,-1.19,-3.18,-0.56,-1.67,
0.829,0.61,-3.87,-1.19,-3.27,-0.26,-1.34,
0.83,0.61,-3.87,-1.19,-3.27,-0.26,-1.34,
0.831,2.01,-3.43,-1.30,-3.27,-0.26,-1.34,
0.831,2.01,-3.43,-1.30,-3.27,-0.26,-1.34,
0.839,2.01,-3.43,-1.30,-3.26,-0.05,-1.08,
0.841,2.01,-3.43,-1.30,-3.26,-0.05,-1.08,
0.841,2.42,-2.93,-1.41,-3.26,-0.05,-1.08,
0.843,2.42,-2.93,-1.41,-3.26,-0.05,-1.08,
0.848,2.42,-2.93,-1.41,-3.10,-0.09,-0.87,
0.849,2.42,-2.93,-1.41,-3.10,-0.09,-0.87,
0.849,2.93,-2.52,-1.54,-3.10,-0.09,-0.87,
0.85,2.93,-2.52,-1.54,-3.10,-0.09,-0.87,
0.858,2.93,-2.52,-1.54,-2.78,-0.39,-0.75,
0.859,2.93,-2.52,-1.54,-2.78,-0.39,-0.75,
0.86,3.41,-2.18,-1.67,-2.78,-0.39,-0.75,
0.86,3.41,-2.18,-1.67,-2.78,-0.39,-0.75,
0.867,3.41,-2.18,-1.67,-2.32,-0.89,-0.67,
0.868,3.41,-2.18,-1.67,-2.32,-0.89,-0.67,
0.869,3.82,-1.86,-1.79,-2.32,-0.89,-0.67,
0.869,3.82,-1.86,-1.79,-2.32,-0.89,-0.67,
0.876,3.82,-1.86,-1.79,-1.77,-1.44,-0.60,
0.878,3.82,-1.86,-1.79,-1.77,-1.44,-0.60,
0.878,4.14,-1.58,-1.81,-1.77,-1.44,-0.60,
0.879,4.14,-1.58,-1.81,-1.77,-1.44,-0.60,
0.886,4.14,-1.58,-1.81,-1.20,-1.98,-0.54,
0.887,4.14,-1.58,-1.81,-1.20,-1.98,-0.54,
0.888,4.42,-1.24,-1.73,-1.20,-1.98,-0.54,
0.888,4.42,-1.24,-1.73,-1.20,-1.98,-0.54,
0.896,4.42,-1.24,-1.73,-0.65,-2.46,-0.48,
0.896,4.42,-1.24,-1.73,-0.65,-2.46,-0.48,
0.897,4.68,-0.94,-1.61,-0.65,-2.46,-0.48,
0.898,4.68,-0.94,-1.61,-0.65,-2.46,-0.48,
0.905,4.68,-0.94,-1.61,-0.13,-2.85,-0.40,
0.906,4.68,-0.94,-1.61,-0.13,-2.85,-0.40,
0.907,4.87,-0.72,-1.49,-0.13,-2.85,-0.40,
0.908,4.87,-0.72,-1.49,-0.13,-2.85,-0.40,
0.915,4.87,-0.72,-1.49,0.35,-3.10,-0.31,
0.916,4.87,-0.72,-1.49,0.35,-3.10,-0.31,
0.916,4.99,-0.60,-1.53,0.35,-3.10,-0.31,
0.917,4.99,-0.60,-1.53,0.35,-3.10,-0.31,
0.924,4.99,-0.60,-1.53,0.77,-3.23,-0.19,
0.925,4.99,-0.60,-1.53,0.77,-3.23,-0.19,
0.926,5.02,-0.61,-1.75,0.77,-3.23,-0.19,
0.927,5.02,-0.61,-1.75,0.77,-3.23,-0.19,
0.935,5.02,-0.61,-1.75,1.10,-3.26,-0.07,
0.936,5.02,-0.61,-1.75,1.10,-3.26,-0.07,
0.937,4.92,-0.74,-2.15,1.10,-3.26,-0.07,
0.937,4.92,-0.74,-2.15,1.10,-3.26,-0.07,
0.943,4.92,-0.74,-2.15,1.32,-3.21,0.03,
0.944,4.92,-0.74,-2.15,1.32,-3.21,0.03,
0.944,4.78,-0.98,-2.64,1.32,-3.21,0.03,
0.945,4.78,-0.98,-2.64,1.32,-3.21,0.03,
0.953,4.78,-0.98,-2.64,1.41,-3.13,0.10,
0.954,4.78,-0.98,-2.64,1.41,-3.13,0.10,
0.954,4.58,-1.27,-3.13,1.41,-3.13,0.10,
0.955,4.58,-1.27,-3.13,1.41,-3.13,0.10,
0.962,4.58,-1.27,-3.13,1.36,-3.06,0.14,
0.963,4.58,-1.27,-3.13,1.36,-3.06,0.14,
0.964,4.33,-1.55,-3.51,1.36,-3.06,0.14,
0.964,4.33,-1.55,-3.51,1.36,-3.06,0.14,
0.974,4.33,-1.55,-3.51,1.19,-3.00,0.15,
0.975,4.33,-1.55,-3.51,1.19,-3.00,0.15,
0.976,4.06,-1.77,-3.74,1.19,-3.00,0.15,
0.976,4.06,-1.77,-3.74,1.19,-3.00,0.15,
0.982,4.06,-1.77,-3.74,0.92,-2.95,0.16,
0.983,4.06,-1.77,-3.74,0.92,-2.95,0.16,
0.984,3.76,-1.88,-3.86,0.92,-2.95,0.16,
0.984,3.76,-1.88,-3.86,0.92,-2.95,0.16,
0.991,3.76,-1.88,-3.86,0.92,-2.95,0.16,
0.992,3.76,-1.88,-3.86,0.92,-2.95,0.16,
0.993,3.76,-1.88,-3.86,0.92,-2.95,0.16,
0.994,3.76,-1.88,-3.86,0.92,-2.95,0.16,
1.005,3.76,-1.88,-3.86,0.61,-2.89,0.18,
1.006,3.76,-1.88,-3.86,0.61,-2.89,0.18,
1.007,3.39,-1.94,-3.80,0.61,-2.89,0.18,
1.007,3.39,-1.94,-3.80,0.61,-2.89,0.18,
1.012,3.39,-1.94,-3.80,0.28,-2.78,0.20,
1.013,3.39,-1.94,-3.80,0.28,-2.78,0.20,
1.013,3.20,-1.91,-3.70,0.28,-2.78,0.20,
1.014,3.20,-1.91,-3.70,0.28,-2.78,0.20,
1.019,3.20,-1.91,-3.70,-0.00,-2.61,0.25,
1.02,3.20,-1.91,-3.70,-0.00,-2.61,0.25,
1.021,3.05,-1.92,-3.60,-0.00,-2.61,0.25,
1.022,3.05,-1.92,-3.60,-0.00,-2.61,0.25,
1.029,3.05,-1.92,-3.60,-0.22,-2.38,0.31,
1.03,3.05,-1.92,-3.60,-0.22,-2.38,0.31,
1.031,2.97,-1.96,-3.42,-0.22,-2.38,0.31,
1.032,2.97,-1.96,-3.42,-0.22,-2.38,0.31,
1.039,2.97,-1.96,-3.42,-0.37,-2.11,0.39,
